,0,1,2,3,4,5,6,7,8,9
0,"1. Sun,4/3 at KCR L (3-4)",Granderson-RF,Wright-3B,Cespedes-LF,Duda-1B,Walker-2B,Conforto-DH,Cabrera-SS,d'Arnaud-C,Lagares-CF
1,"2. Tue,4/5 at KCR W (2-0)",Granderson-RF,Wright-3B,Cespedes-CF,Duda-1B,Walker-2B,Conforto-DH,Cabrera-SS,d'Arnaud-C,De Aza-LF
2,"3. Fri,4/8 vs PHI W (7-2)",Granderson-RF,Wright-3B,Cespedes-CF,Duda-1B,Walker-2B,Conforto-LF,Cabrera-SS,d'Arnaud-C,deGrom-P
3,"4. Sat,4/9 vs PHI L (0-1)",Granderson-RF,Cabrera-SS,Cespedes-CF,Duda-1B,Walker-2B,Conforto-LF,Flores-3B,d'Arnaud-C,Colon-P
4,"5. Sun,4/10 vs PHI L (2-5)",Granderson-RF,Wright-3B,Cespedes-CF,Duda-1B,Walker-2B,Conforto-LF,Cabrera-SS,Plawecki-C,Harvey-P
5,"6. Mon,4/11 vs MIA L (3-10)",Granderson-RF,Wright-3B,Cespedes-CF,Duda-1B,Walker-2B,Conforto-LF,Cabrera-SS,d'Arnaud-C,Matz-P
6,"7. Tue,4/12 vs MIA L (1-2)",Granderson-RF,Wright-3B,Cespedes-CF,Duda-1B,Walker-2B,Conforto-LF,Cabrera-SS,d'Arnaud-C,Syndergaard-P
7,"8. Wed,4/13 vs MIA W (2-1)#",Granderson-RF,Wright-3B,Cespedes-LF,Walker-2B,Flores-1B,Cabrera-SS,Lagares-CF,Plawecki-C,Verrett-P
8,"9. Fri,4/15 at CLE W (6-5)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-DH,Duda-1B,Walker-2B,Cabrera-SS,d'Arnaud-C,De Aza-CF
9,"10. Sat,4/16 at CLE L (5-7)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-DH,Duda-1B,Walker-2B,Cabrera-SS,d'Arnaud-C,De Aza-CF
10,"11. Sun,4/17 at CLE W (6-0)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-DH,Duda-1B,Walker-2B,Flores-3B,De Aza-CF,Plawecki-C
11,"12. Mon,4/18 at PHI W (5-2)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Syndergaard-P
12,"13. Tue,4/19 at PHI W (11-1)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,d'Arnaud-C,Verrett-P
13,"14. Wed,4/20 at PHI L (4-5)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,d'Arnaud-C,Colon-P
14,"15. Fri,4/22 at ATL W (6-3)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,d'Arnaud-C,Harvey-P
15,"16. Sat,4/23 at ATL W (8-2)",Granderson-RF,Wright-3B,Conforto-LF,Duda-1B,Walker-2B,Cabrera-SS,d'Arnaud-C,Lagares-CF,Matz-P
16,"17. Sun,4/24 at ATL W (3-2)",Granderson-RF,Cabrera-SS,Conforto-LF,Duda-1B,Walker-2B,Flores-3B,Plawecki-C,Lagares-CF,deGrom-P
17,"18. Mon,4/25 vs CIN W (5-3)",Granderson-RF,Wright-3B,Conforto-LF,Duda-1B,Walker-2B,Cabrera-SS,De Aza-CF,d'Arnaud-C,Syndergaard-P
18,"19. Tue,4/26 vs CIN W (4-3)#",Granderson-RF,Cabrera-SS,Wright-3B,Conforto-LF,Walker-2B,Flores-1B,Lagares-CF,Plawecki-C,Colon-P
19,"20. Wed,4/27 vs CIN W (5-2)",De Aza-RF,Wright-3B,Conforto-LF,Duda-1B,Walker-2B,Cabrera-SS,Lagares-CF,Plawecki-C,Harvey-P
20,"21. Fri,4/29 vs SFG W (13-1)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Matz-P
21,"22. Sat,4/30 vs SFG W (6-5)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Flores-3B,Rivera-C,deGrom-P
22,"23. Sun,5/1 vs SFG L (1-6)#",Lagares-RF,Wright-3B,Conforto-LF,Cespedes-CF,Walker-2B,Flores-SS,Plawecki-C,Campbell-1B,Syndergaard-P
23,"24. Mon,5/2 vs ATL W (4-1)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Colon-P
24,"25. Tue,5/3 vs ATL L (0-3)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Harvey-P
25,"26. Wed,5/4 vs ATL W (8-0)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Flores-3B,Rivera-C,Matz-P
26,"27. Thu,5/5 at SDP L (3-5)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,deGrom-P
27,"28. Fri,5/6 at SDP L (0-2)#",Granderson-RF,Lagares-CF,Wright-3B,Cespedes-LF,Duda-1B,Cabrera-SS,Flores-2B,Rivera-C,Syndergaard-P
28,"29. Sat,5/7 at SDP W (6-3)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Colon-P
29,"30. Sun,5/8 at SDP W (4-3)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Duda-1B,Flores-2B,Plawecki-C,Campbell-3B,Harvey-P
30,"31. Mon,5/9 at LAD W (4-2)#",Granderson-RF,Cabrera-SS,Wright-3B,Cespedes-LF,Duda-1B,Lagares-CF,Flores-2B,Plawecki-C,Matz-P
31,"32. Tue,5/10 at LAD L (2-3)#",Lagares-RF,Cabrera-SS,Wright-3B,Cespedes-CF,Flores-2B,Conforto-LF,Plawecki-C,Campbell-1B,deGrom-P
32,"33. Wed,5/11 at LAD W (4-3)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Campbell-3B,Rivera-C,Syndergaard-P
33,"34. Thu,5/12 at LAD L (0-5)#",Granderson-RF,Cabrera-SS,Wright-3B,Cespedes-LF,Walker-2B,Lagares-CF,Plawecki-C,Campbell-1B,Colon-P
34,"35. Fri,5/13 at COL L (2-5)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Harvey-P
35,"36. Sat,5/14 at COL L (4-7)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Verrett-P
36,"37. Sun,5/15 at COL L (3-4)",De Aza-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Plawecki-C,Campbell-3B,deGrom-P
37,"38. Tue,5/17 vs WSN W (2-0)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Walker-2B,Campbell-1B,Plawecki-C,Syndergaard-P,Reynolds-3B
38,"39. Wed,5/18 vs WSN L (1-7)#",Granderson-RF,Lagares-CF,Wright-3B,Cespedes-LF,Walker-2B,Cabrera-SS,Campbell-1B,Plawecki-C,Colon-P
39,"40. Thu,5/19 vs WSN L (1-9)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Duda-1B,Walker-2B,Cabrera-SS,Plawecki-C,Harvey-P
40,"41. Fri,5/20 vs MIL W (3-2)",Granderson-RF,Cabrera-SS,Conforto-LF,Cespedes-CF,Walker-2B,Duda-1B,Campbell-3B,Rivera-C,Matz-P
41,"42. Sat,5/21 vs MIL W (5-4)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Walker-2B,Cabrera-SS,Campbell-1B,Plawecki-C,deGrom-P
42,"43. Sun,5/22 vs MIL W (3-1)",Granderson-RF,Wright-3B,Conforto-LF,Cespedes-CF,Walker-2B,Cabrera-SS,Campbell-1B,Rivera-C,Syndergaard-P
