,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/28 vs COL L (3-6)#",Brinson-CF,Anderson-3B,Castro-2B,Cooper-RF,Prado-1B,Alfaro-C,Rojas-SS,Herrera-LF,Urena-P
1,"2. Fri,3/29 vs COL L (1-6)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Cooper-RF,Riddle-SS,Alfaro-C,Brinson-CF,Richards-P
2,"3. Sat,3/30 vs COL W (7-3)#",Rojas-SS,Herrera-RF,Anderson-3B,Castro-2B,Brinson-CF,Prado-1B,Granderson-LF,Wallach-C,Lopez-P
3,"4. Sun,3/31 vs COL W (3-0)",Herrera-LF,Anderson-3B,Walker-1B,Castro-2B,Alfaro-C,Riddle-SS,O'Brien-RF,Brinson-CF,Alcantara-P
4,"5. Mon,4/1 vs NYM L (3-7)#",Rojas-SS,Herrera-LF,Anderson-3B,Castro-2B,Brinson-CF,Prado-1B,Alfaro-C,O'Brien-RF,Smith-P
5,"6. Tue,4/2 vs NYM L (5-6)#",Rojas-SS,Granderson-LF,Anderson-3B,Castro-2B,Prado-1B,Alfaro-C,Brinson-CF,O'Brien-RF,Urena-P
6,"7. Wed,4/3 vs NYM L (4-6)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Riddle-SS,Brinson-CF,Wallach-C,Herrera-RF,Richards-P
7,"8. Fri,4/5 at ATL L (0-4)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Alfaro-C,Riddle-SS,Brinson-CF,O'Brien-RF,Lopez-P
8,"9. Sat,4/6 at ATL W (4-2)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Alfaro-C,Riddle-SS,Brinson-CF,O'Brien-RF,Alcantara-P
9,"10. Sun,4/7 at ATL L (3-4)#",Rojas-SS,Prado-1B,Anderson-3B,Castro-2B,Brinson-CF,O'Brien-RF,Wallach-C,Herrera-LF,Smith-P
10,"11. Tue,4/9 at CIN L (0-14)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Alfaro-C,Riddle-SS,Brinson-CF,O'Brien-RF,Urena-P
11,"12. Wed,4/10 at CIN L (1-2)",Granderson-LF,Rojas-SS,Walker-1B,Castro-2B,Alfaro-C,Brinson-CF,Prado-3B,O'Brien-RF,Richards-P
12,"13. Thu,4/11 at CIN L (0-5)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Rojas-SS,Brinson-CF,O'Brien-RF,Wallach-C,Lopez-P
13,"14. Fri,4/12 vs PHI L (1-9)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Alfaro-C,Rojas-SS,Dean-RF,Herrera-CF,Alcantara-P
14,"15. Sat,4/13 vs PHI W (10-3)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Alfaro-C,Rojas-SS,Dean-RF,Brinson-CF,Smith-P
15,"16. Sun,4/14 vs PHI L (1-3)",Granderson-LF,Anderson-3B,Walker-1B,Castro-2B,Dean-RF,Riddle-SS,Wallach-C,Brinson-CF,Urena-P
16,"17. Mon,4/15 vs CHC L (2-7)",Granderson-LF,Anderson-3B,Castro-2B,Walker-1B,Rojas-SS,Dean-RF,Wallach-C,Brinson-CF,Richards-P
17,"18. Tue,4/16 vs CHC L (0-4)#",Rojas-SS,Anderson-3B,Castro-2B,Alfaro-C,Prado-1B,Galloway-RF,Dean-LF,Brinson-CF,Lopez-P
18,"19. Wed,4/17 vs CHC L (0-6)#",Galloway-CF,Prado-1B,Anderson-3B,Alfaro-C,Castro-2B,Rojas-SS,Dean-LF,Herrera-RF,Alcantara-P
19,"20. Fri,4/19 vs WSN W (3-2)",Granderson-LF,Walker-1B,Anderson-3B,Alfaro-C,Castro-2B,Rojas-SS,Galloway-CF,Herrera-RF,Smith-P
20,"21. Sat,4/20 vs WSN W (9-3)",Granderson-LF,Prado-3B,Anderson-RF,Walker-1B,Castro-2B,Alfaro-C,Rojas-SS,Galloway-CF,Urena-P
21,"22. Sun,4/21 vs WSN L (0-5)",Granderson-LF,Prado-3B,Anderson-RF,Walker-1B,Castro-2B,Rojas-SS,Wallach-C,Brinson-CF,Richards-P
22,"23. Tue,4/23 at CLE W (3-1)",Granderson-LF,Prado-1B,Anderson-RF,Walker-DH,Castro-2B,Alfaro-C,Rojas-SS,Galloway-CF,Berti-3B
23,"24. Wed,4/24 at CLE L (2-6)",Granderson-LF,Prado-DH,Anderson-RF,Walker-1B,Castro-2B,Alfaro-C,Rojas-SS,Galloway-CF,Berti-3B
24,"25. Thu,4/25 at PHI W (3-1)",Granderson-LF,Prado-3B,Anderson-RF,Walker-1B,Castro-2B,Alfaro-C,Rojas-SS,Brinson-CF,Smith-P
25,"26. Fri,4/26 at PHI L (0-4)",Granderson-LF,Prado-1B,Anderson-RF,Castro-2B,Alfaro-C,Rojas-SS,Berti-3B,Brinson-CF,Urena-P
26,"27. Sat,4/27 at PHI L (9-12)",Granderson-LF,Rojas-1B,Anderson-RF,Castro-2B,Alfaro-C,Galloway-CF,Berti-3B,Herrera-SS,Richards-P
27,"28. Sun,4/28 at PHI L (1-5)",Berti-3B,Prado-1B,Anderson-RF,Castro-2B,Rojas-SS,Galloway-LF,Wallach-C,Brinson-CF,Lopez-P
28,"29. Tue,4/30 vs CLE L (4-7)",Granderson-LF,Prado-3B,Anderson-RF,Castro-2B,Alfaro-C,Cooper-1B,Rojas-SS,Galloway-CF,Alcantara-P
