,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/29 at NYM L (4-9)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Martinez-P
1,"2. Sat,3/31 at NYM L (2-6)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Wacha-P
2,"3. Sun,4/1 at NYM W (5-1)#",Fowler-RF,Pham-CF,Carpenter-2B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Gyorko-3B,Weaver-P
3,"4. Mon,4/2 at MIL W (8-4)",Fowler-RF,Pham-CF,Carpenter-2B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Gyorko-3B,Mikolas-P
4,"5. Tue,4/3 at MIL L (4-5)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Flaherty-P
5,"6. Wed,4/4 at MIL W (6-0)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Martinez-P
6,"7. Thu,4/5 vs ARI L (1-3)#",Fowler-RF,Pham-CF,Carpenter-2B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Munoz-3B,Wainwright-P
7,"8. Sat,4/7 vs ARI W (5-3)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Wacha-P
8,"9. Sun,4/8 vs ARI L (1-4)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Weaver-P
9,"10. Mon,4/9 vs MIL L (4-5)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Mikolas-P
10,"11. Tue,4/10 vs MIL W (5-3)#",Fowler-RF,DeJong-SS,Carpenter-1B,Ozuna-LF,Molina-C,Bader-CF,Munoz-3B,Wong-2B,Martinez-P
11,"12. Wed,4/11 vs MIL L (2-3)",Garcia-SS,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Wong-2B,Bader-RF,Pena-C,Wainwright-P
12,"13. Thu,4/12 at CIN W (13-4)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Wacha-P
13,"14. Fri,4/13 at CIN W (5-3)",Fowler-RF,Pham-CF,Carpenter-3B,Ozuna-LF,Martinez-1B,Molina-C,DeJong-SS,Wong-2B,Weaver-P
