,0,1,2,3,4,5,6,7,8,9
0,"1. Tue,4/5 vs DET L (7-8)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Hechavarria-SS,Chen-P
1,"2. Wed,4/6 vs DET L (3-7)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Hechavarria-SS,Fernandez-P
2,"3. Thu,4/7 at WSN W (6-4)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Hechavarria-SS,Conley-P
3,"4. Sun,4/10 at WSN L (2-4)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Hechavarria-SS,Koehler-P
4,"5. Mon,4/11 at NYM W (10-3)#",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Johnson-1B,Realmuto-C,Hechavarria-SS,Cosart-P
5,"6. Tue,4/12 at NYM W (2-1)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Bour-1B,Dietrich-3B,Hechavarria-SS,Mathis-C,Fernandez-P
6,"7. Wed,4/13 at NYM L (1-2)",Gordon-2B,Suzuki-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Rojas-SS,Conley-P
7,"8. Fri,4/15 vs ATL L (3-6)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Hechavarria-SS,Chen-P
8,"9. Sat,4/16 vs ATL L (4-6)",Gordon-2B,Ozuna-CF,Yelich-LF,Stanton-RF,Prado-3B,Bour-1B,Realmuto-C,Hechavarria-SS,Koehler-P
9,"10. Sun,4/17 vs ATL L (5-6)",Gordon-2B,Prado-3B,Yelich-LF,Stanton-RF,Bour-1B,Ozuna-CF,Hechavarria-SS,Mathis-C,Cosart-P
10,"11. Mon,4/18 vs WSN W (6-1)",Gordon-2B,Prado-3B,Yelich-LF,Stanton-RF,Bour-1B,Ozuna-CF,Realmuto-C,Hechavarria-SS,Fernandez-P
