,0,1,2,3,4,5,6,7,8,9
34,"35. Fri,5/11 vs CHW W (11-2)",Zobrist-RF,Bryant-3B,Rizzo-1B,Baez-2B,Schwarber-LF,Contreras-C,Russell-SS,Happ-CF,Chatwood-P
35,"36. Sat,5/12 vs CHW W (8-4)",Baez-3B,Bryant-RF,Rizzo-1B,Contreras-C,Schwarber-LF,Russell-SS,Almora-CF,Bote-2B,Lester-P
36,"37. Sun,5/13 vs CHW L (3-5)",Zobrist-RF,Bryant-3B,Rizzo-1B,Contreras-C,Baez-2B,Schwarber-LF,Russell-SS,Happ-CF,Hendricks-P
37,"38. Mon,5/14 vs ATL L (5-6)",La Stella-2B,Bryant-3B,Rizzo-1B,Zobrist-RF,Baez-SS,Caratini-C,Schwarber-LF,Almora-CF,Quintana-P
38,"39. Tue,5/15 at ATL W (3-2)",Zobrist-RF,Bryant-3B,Rizzo-1B,Contreras-C,Baez-2B,Schwarber-LF,Almora-CF,Russell-SS,Darvish-P
39,"40. Wed,5/16 at ATL L (1-4)",Almora-CF,Bryant-3B,Rizzo-1B,Contreras-C,Baez-2B,Schwarber-LF,Russell-SS,Happ-RF,Chatwood-P
40,"41. Fri,5/18 at CIN W (8-1)",Zobrist-RF,Bryant-3B,Rizzo-1B,Contreras-C,Russell-SS,Schwarber-LF,Baez-2B,Happ-CF,Lester-P
41,"42. Sat,5/19 at CIN L (4-5)",Almora-CF,Bryant-3B,Rizzo-1B,Russell-SS,Schwarber-LF,Caratini-C,Baez-2B,Happ-RF,Hendricks-P
42,"43. Sat,5/19 at CIN W (10-0)",Zobrist-RF,La Stella-2B,Bryant-3B,Rizzo-1B,Contreras-C,Happ-LF,Russell-SS,Heyward-CF,Quintana-P
43,"44. Sun,5/20 at CIN W (6-1)",Zobrist-2B,Almora-CF,Rizzo-1B,Contreras-C,Happ-3B,Schwarber-LF,Baez-SS,Heyward-RF,Darvish-P
44,"45. Tue,5/22 vs CLE L (1-10)",Zobrist-RF,Almora-CF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Baez-2B,Russell-SS,Chatwood-P
45,"46. Wed,5/23 vs CLE L (0-1)",Happ-CF,Schwarber-LF,Bryant-3B,Rizzo-1B,Contreras-C,Baez-2B,Russell-SS,Heyward-RF,Lester-P
46,"47. Fri,5/25 vs SFG W (6-2)#",Zobrist-RF,Almora-CF,Bryant-3B,Rizzo-1B,Contreras-C,Baez-2B,Happ-LF,Russell-SS,Hendricks-P
47,"48. Sat,5/26 vs SFG L (4-5)",Zobrist-2B,Schwarber-LF,Bryant-3B,Rizzo-1B,Contreras-C,Happ-CF,Baez-SS,Heyward-RF,Quintana-P
48,"49. Sun,5/27 vs SFG W (8-3)#",Almora-CF,Baez-2B,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Russell-SS,Heyward-RF,Chatwood-P
49,"50. Mon,5/28 at PIT W (7-0)",Zobrist-RF,La Stella-2B,Bryant-3B,Rizzo-1B,Baez-SS,Schwarber-LF,Gimenez-C,Montgomery-P,Almora-CF
50,"51. Tue,5/29 at PIT W (8-6)",Zobrist-2B,Schwarber-LF,Bryant-3B,Rizzo-1B,Contreras-C,Happ-CF,Russell-SS,Heyward-RF,Lester-P
51,"52. Wed,5/30 at PIT L (1-2)",Almora-CF,Baez-2B,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Russell-SS,Heyward-RF,Hendricks-P
52,"53. Thu,5/31 at NYM W (5-1)",Zobrist-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Baez-SS,Schwarber-LF,Happ-CF,Quintana-P
53,"54. Fri,6/1 at NYM W (7-4)",Zobrist-LF,Heyward-RF,Bryant-3B,Rizzo-1B,Almora-CF,Baez-2B,Russell-SS,Gimenez-C,Chatwood-P
54,"55. Sat,6/2 at NYM W (7-1)",Zobrist-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Almora-CF,Russell-SS,Montgomery-P
55,"56. Sun,6/3 at NYM W (2-0)#",Almora-CF,Heyward-RF,Baez-3B,Contreras-C,Happ-1B,Schwarber-LF,Russell-SS,La Stella-2B,Lester-P
56,"57. Tue,6/5 vs PHI L (1-6)",Zobrist-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Baez-SS,Almora-CF,Hendricks-P
57,"58. Wed,6/6 vs PHI W (7-5)",Zobrist-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Baez-SS,Almora-CF,Quintana-P
58,"59. Thu,6/7 vs PHI W (4-3)",Almora-CF,La Stella-2B,Bryant-3B,Rizzo-1B,Baez-SS,Schwarber-LF,Happ-RF,Gimenez-C,Chatwood-P
59,"60. Fri,6/8 vs PIT W (3-1)",Bryant-3B,Heyward-RF,Zobrist-2B,Rizzo-1B,Contreras-C,Almora-CF,Baez-SS,Happ-LF,Montgomery-P
60,"61. Sat,6/9 vs PIT W (2-0)",Bryant-3B,Heyward-RF,Zobrist-2B,Rizzo-1B,Contreras-C,Schwarber-LF,Happ-CF,Russell-SS,Lester-P
61,"62. Sun,6/10 vs PIT L (1-7)",Baez-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Happ-CF,Schwarber-LF,Russell-SS,Gimenez-C,Hendricks-P
62,"63. Mon,6/11 at MIL W (7-2)",Almora-CF,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Baez-2B,Russell-SS,Quintana-P
63,"64. Tue,6/12 at MIL L (0-4)",Almora-CF,Heyward-RF,Bryant-3B,Rizzo-1B,Zobrist-LF,Contreras-C,Baez-2B,Russell-SS,Chatwood-P
64,"65. Wed,6/13 at MIL L (0-1)",Zobrist-2B,Heyward-RF,La Stella-3B,Rizzo-1B,Happ-CF,Schwarber-LF,Baez-SS,Gimenez-C,Montgomery-P
65,"66. Fri,6/15 at STL W (13-5)",Almora-CF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Baez-2B,Russell-SS,Happ-RF,Lester-P
66,"67. Sat,6/16 at STL W (6-3)",Zobrist-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Russell-SS,Happ-CF,Hendricks-P
67,"68. Sun,6/17 at STL L (0-5)",Zobrist-2B,Heyward-RF,Bryant-3B,Rizzo-1B,Contreras-C,Schwarber-LF,Almora-CF,Baez-SS,Quintana-P
68,"69. Tue,6/19 vs LAD L (3-4)",Bryant-3B,Heyward-RF,Zobrist-2B,Rizzo-1B,Happ-CF,Schwarber-LF,Russell-SS,Gimenez-C,Chatwood-P
69,"70. Tue,6/19 vs LAD W (2-1)#",Bryant-3B,Baez-2B,Almora-CF,Rizzo-1B,Contreras-C,Russell-SS,Schwarber-LF,Happ-RF,Montgomery-P
70,"71. Wed,6/20 vs LAD W (4-0)",Bryant-3B,Heyward-RF,Zobrist-2B,Rizzo-1B,Almora-CF,Schwarber-LF,Contreras-C,Baez-SS,Lester-P
71,"72. Thu,6/21 at CIN L (2-6)",Bryant-3B,Heyward-RF,Baez-2B,Rizzo-1B,Russell-SS,Schwarber-LF,Contreras-C,Happ-CF,Hendricks-P
