,0,1,2,3,4,5,6,7,8,9
33,"34. Wed,5/10 vs ATL W (4-2)#",Springer-RF,Beltran-DH,Altuve-2B,Correa-SS,Gattis-C,Gurriel-1B,Gonzalez-LF,Bregman-3B,Marisnick-CF
34,"35. Thu,5/11 at NYY W (3-2)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gurriel-1B,Bregman-3B,Aoki-LF
35,"36. Fri,5/12 at NYY W (5-1)#",Springer-CF,Beltran-RF,Altuve-2B,Correa-SS,Gattis-DH,Gonzalez-1B,McCann-C,Bregman-3B,Marisnick-LF
36,"37. Sun,5/14 at NYY L (6-11)",Springer-CF,Reddick-RF,Altuve-DH,Correa-SS,Gattis-C,Gonzalez-2B,Gurriel-1B,Bregman-3B,Aoki-LF
37,"38. Sun,5/14 at NYY W (10-7)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gurriel-1B,Bregman-3B,Marisnick-LF
38,"39. Mon,5/15 at MIA W (7-2)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Gattis-C,Gurriel-1B,Bregman-3B,Aoki-LF,Musgrove-P
39,"40. Tue,5/16 at MIA W (12-2)",Reddick-RF,Beltran-LF,Altuve-2B,Correa-SS,McCann-C,Gurriel-1B,Gonzalez-3B,Marisnick-CF,Keuchel-P
40,"41. Wed,5/17 at MIA W (3-0)",Springer-RF,Reddick-LF,Altuve-2B,Gattis-C,Gurriel-1B,Gonzalez-SS,Bregman-3B,Marisnick-CF,McCullers-P
41,"42. Fri,5/19 vs CLE L (3-5)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gurriel-1B,Bregman-3B,Aoki-LF
42,"43. Sat,5/20 vs CLE L (0-3)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Gurriel-1B,Bregman-3B,Aoki-LF
43,"44. Sun,5/21 vs CLE L (6-8)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Gonzalez-1B,Bregman-3B,Aoki-LF
44,"45. Mon,5/22 vs DET W (1-0)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Gonzalez-LF,Gurriel-1B,Bregman-3B
45,"46. Tue,5/23 vs DET W (6-2)",Springer-RF,Reddick-LF,Altuve-2B,Beltran-DH,Gonzalez-SS,Gurriel-1B,Bregman-3B,Centeno-C,Marisnick-CF
46,"47. Wed,5/24 vs DET L (3-6)#",Springer-RF,Gonzalez-SS,Altuve-2B,Gattis-C,Beltran-DH,Gurriel-1B,Bregman-3B,Aoki-LF,Marisnick-CF
47,"48. Thu,5/25 vs DET W (7-6)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Gattis-DH,Gonzalez-1B,Bregman-3B,Centeno-C,Aoki-LF
48,"49. Fri,5/26 vs BAL W (2-0)",Springer-RF,Reddick-LF,Altuve-2B,Correa-SS,Gattis-C,Beltran-DH,Gurriel-1B,Bregman-3B,Marisnick-CF
49,"50. Sat,5/27 vs BAL W (5-2)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-DH,Gonzalez-LF,McCann-C,Gurriel-1B,Bregman-3B,Marisnick-CF
50,"51. Sun,5/28 vs BAL W (8-4)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Gonzalez-3B,Gurriel-1B,Aoki-LF
51,"52. Mon,5/29 at MIN W (16-8)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gonzalez-1B,Bregman-3B,Aoki-LF
52,"53. Tue,5/30 at MIN W (7-2)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gonzalez-LF,Gurriel-1B,Bregman-3B
53,"54. Wed,5/31 at MIN W (17-6)#",Springer-DH,Altuve-2B,Correa-SS,Gattis-C,Gonzalez-LF,Gurriel-1B,Bregman-3B,Aoki-RF,Marisnick-CF
54,"55. Fri,6/2 at TEX W (7-1)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gurriel-1B,Bregman-3B,Aoki-LF
55,"56. Sat,6/3 at TEX W (6-5)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gonzalez-1B,McCann-C,Bregman-3B,Aoki-LF
56,"57. Sun,6/4 at TEX W (7-2)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-C,Beltran-DH,Gonzalez-LF,Gurriel-1B,Bregman-3B,Marisnick-CF
57,"58. Mon,6/5 at KCR W (7-3)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gonzalez-3B,McCann-C,Gurriel-1B,Aoki-LF
58,"59. Tue,6/6 at KCR L (7-9)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Gurriel-1B,Bregman-3B,Aoki-LF
59,"60. Wed,6/7 at KCR L (5-7)#",Springer-RF,Reddick-LF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gurriel-1B,Bregman-3B,Marisnick-CF
60,"61. Thu,6/8 at KCR W (6-1)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,McCann-C,Gattis-DH,Gurriel-1B,Bregman-3B,Aoki-LF
61,"62. Fri,6/9 vs LAA L (4-9)",Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gonzalez-1B,Bregman-3B,Aoki-LF,Marisnick-CF
62,"63. Sat,6/10 vs LAA W (3-1)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gonzalez-LF,Gurriel-1B,Bregman-3B
63,"64. Sun,6/11 vs LAA L (6-12)",Springer-CF,Reddick-RF,Altuve-2B,Beltran-DH,Gattis-C,Gonzalez-SS,Gurriel-1B,Bregman-3B,Aoki-LF
64,"65. Mon,6/12 vs TEX L (1-6)",Springer-CF,Reddick-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gurriel-1B,Bregman-3B,Aoki-LF
65,"66. Tue,6/13 vs TEX L (2-4)",Springer-CF,Gonzalez-LF,Altuve-2B,Correa-SS,McCann-C,Gattis-DH,Gurriel-1B,Bregman-3B,Aoki-RF
66,"67. Wed,6/14 vs TEX W (13-2)",Springer-RF,Altuve-2B,Correa-SS,Beltran-DH,McCann-C,Gonzalez-3B,Gurriel-1B,Fisher-LF,Marisnick-CF
67,"68. Fri,6/16 vs BOS L (1-2)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-DH,McCann-C,Gurriel-1B,Bregman-3B,Fisher-LF,Marisnick-CF
68,"69. Sat,6/17 vs BOS W (7-1)",Springer-CF,Gonzalez-3B,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gurriel-1B,Fisher-LF,Aoki-RF
69,"70. Sun,6/18 vs BOS L (5-6)#",Springer-RF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gurriel-1B,Bregman-3B,Fisher-LF,Marisnick-CF
70,"71. Mon,6/19 at OAK W (4-1)",Springer-RF,Gonzalez-1B,Altuve-2B,Correa-SS,Beltran-DH,Gattis-C,Fisher-LF,Bregman-3B,Marisnick-CF
71,"72. Tue,6/20 at OAK W (8-4)",Springer-RF,Reddick-LF,Altuve-2B,Correa-SS,McCann-C,Beltran-DH,Gurriel-1B,Bregman-3B,Marisnick-CF
72,"73. Wed,6/21 at OAK W (5-1)#",Springer-RF,Altuve-2B,Correa-SS,Gattis-DH,McCann-C,Gurriel-1B,Bregman-3B,Marisnick-CF,Aoki-LF
73,"74. Thu,6/22 at OAK W (12-9)",Springer-CF,Reddick-RF,Correa-SS,Beltran-DH,Gattis-C,Gonzalez-2B,Gurriel-1B,Bregman-3B,Aoki-LF
