,0,1,2,3,4,5,6,7,8,9
0,"1. Sun,4/3 vs STL W (4-1)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Liriano-P
1,"2. Tue,4/5 vs STL W (6-5)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Niese-P
2,"3. Wed,4/6 vs STL W (5-1)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Nicasio-P
3,"4. Fri,4/8 at CIN W (6-5)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Liriano-P
4,"5. Sat,4/9 at CIN L (1-5)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Cole-P
5,"6. Sun,4/10 at CIN L (1-2)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Polanco-RF,Harrison-2B,Mercer-SS,Stewart-C,Locke-P
6,"7. Mon,4/11 at DET W (7-4)",Jaso-1B,McCutchen-CF,Joyce-DH,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Rodriguez-3B,Mercer-SS
7,"8. Tue,4/12 at DET L (2-8)",Joyce-DH,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Morse-1B,Mercer-SS
8,"9. Wed,4/13 vs DET L (3-7)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Vogelsong-P
9,"10. Thu,4/14 vs DET L (4-7)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Polanco-RF,Harrison-2B,Mercer-SS,Stewart-C,Cole-P
10,"11. Fri,4/15 vs MIL L (4-8)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Locke-P
11,"12. Sat,4/16 vs MIL W (5-0)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Niese-P
12,"13. Sun,4/17 vs MIL W (9-3)",Jaso-1B,McCutchen-CF,Freese-3B,Joyce-RF,Cervelli-C,Polanco-LF,Harrison-2B,Mercer-SS,Nicasio-P
13,"14. Tue,4/19 at SDP L (4-5)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Liriano-P
14,"15. Wed,4/20 at SDP L (2-8)#",Mercer-SS,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-1B,Harrison-2B,Rodriguez-RF,Stewart-C,Locke-P
15,"16. Thu,4/21 at SDP W (11-1)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Cole-P
16,"17. Fri,4/22 at ARI W (8-7)#",Mercer-SS,McCutchen-CF,Cervelli-C,Marte-LF,Harrison-2B,Rogers-1B,Rodriguez-3B,Polanco-RF,Niese-P
17,"18. Sat,4/23 at ARI L (1-7)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Rodriguez-SS,Nicasio-P
18,"19. Sun,4/24 at ARI W (12-10)#",Mercer-SS,McCutchen-CF,Freese-3B,Marte-LF,Rogers-1B,Rodriguez-2B,Polanco-RF,Stewart-C,Liriano-P
19,"20. Mon,4/25 at COL W (6-1)",Jaso-1B,Joyce-LF,Freese-3B,Marte-CF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Locke-P
20,"21. Tue,4/26 at COL W (9-4)#",Mercer-SS,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Rogers-1B,Harrison-2B,Polanco-RF,Cole-P
21,"22. Wed,4/27 at COL W (9-8)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Niese-P
22,"23. Fri,4/29 vs CIN W (4-1)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Nicasio-P
23,"24. Sat,4/30 vs CIN W (5-1)",Jaso-1B,McCutchen-CF,Freese-3B,Marte-LF,Cervelli-C,Polanco-RF,Harrison-2B,Mercer-SS,Liriano-P
24,"25. Sun,5/1 vs CIN L (5-6)",Jaso-1B,McCutchen-CF,Harrison-2B,Marte-LF,Polanco-RF,Rodriguez-3B,Mercer-SS,Stewart-C,Locke-P
