,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/28 at CIN L (3-5)",Frazier-2B,Cabrera-RF,Dickerson-LF,Bell-1B,Cervelli-C,Kang-3B,Shuck-CF,Gonzalez-SS,Taillon-P
1,"2. Sun,3/31 at CIN W (5-0)",Frazier-2B,Marte-CF,Dickerson-LF,Bell-1B,Cervelli-C,Kang-3B,Cabrera-RF,Gonzalez-SS,Williams-P
2,"3. Mon,4/1 vs STL L (5-6)",Frazier-2B,Marte-CF,Dickerson-LF,Bell-1B,Cervelli-C,Moran-3B,Reyes-RF,Gonzalez-SS,Archer-P
3,"4. Wed,4/3 vs STL L (4-5)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Kang-3B,Cabrera-RF,Shuck-LF,Gonzalez-SS,Taillon-P
4,"5. Thu,4/4 vs CIN W (2-0)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Kang-3B,Cabrera-RF,Shuck-LF,Newman-SS,Lyles-P
5,"6. Fri,4/5 vs CIN W (2-0)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Kang-3B,Moran-LF,Shuck-RF,Gonzalez-SS,Musgrove-P
6,"7. Sat,4/6 vs CIN W (6-5)",Martin-LF,Marte-CF,Moran-3B,Bell-1B,Cabrera-RF,Newman-2B,Stallings-C,Gonzalez-SS,Williams-P
7,"8. Sun,4/7 vs CIN W (7-5)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Kang-3B,Cabrera-RF,Martin-LF,Gonzalez-SS,Archer-P
8,"9. Mon,4/8 at CHC L (0-10)#",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Kang-3B,Cabrera-RF,Reyes-LF,Newman-SS,Taillon-P
9,"10. Wed,4/10 at CHC W (5-2)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Cabrera-RF,Moran-3B,Martin-LF,Gonzalez-SS,Lyles-P
10,"11. Thu,4/11 at CHC L (0-2)#",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Kang-3B,Cabrera-RF,Reyes-LF,Gonzalez-SS,Musgrove-P
11,"12. Fri,4/12 at WSN W (6-3)#",Frazier-2B,Marte-CF,Kang-3B,Bell-1B,Reyes-LF,Shuck-RF,Stallings-C,Gonzalez-SS,Williams-P
12,"13. Sat,4/13 at WSN L (2-3)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Moran-3B,Cabrera-RF,Shuck-LF,Gonzalez-SS,Archer-P
13,"14. Sun,4/14 at WSN W (4-3)",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Moran-3B,Cabrera-RF,Martin-LF,Gonzalez-SS,Taillon-P
14,"15. Tue,4/16 at DET W (5-3)#",Frazier-2B,Marte-CF,Cervelli-C,Bell-1B,Cabrera-DH,Kang-3B,Shuck-RF,Reyes-LF,Gonzalez-SS
15,"16. Wed,4/17 at DET W (3-2)",Frazier-2B,Marte-CF,Moran-1B,Bell-DH,Cabrera-RF,Cervelli-C,Kang-3B,Martin-LF,Gonzalez-SS
16,"17. Fri,4/19 vs SFG W (4-1)#",Marte-CF,Cabrera-RF,Kang-3B,Bell-1B,Cervelli-C,Reyes-2B,Shuck-LF,Gonzalez-SS,Lyles-P
17,"18. Sat,4/20 vs SFG W (3-1)#",Tucker-SS,Kang-3B,Cervelli-C,Bell-1B,Reynolds-CF,Shuck-RF,Reyes-2B,Martin-LF,Taillon-P
18,"19. Sun,4/21 vs SFG L (2-3)",Tucker-SS,Cabrera-RF,Moran-2B,Bell-1B,Cervelli-C,Kang-3B,Reynolds-CF,Martin-LF,Archer-P
19,"20. Mon,4/22 vs ARI L (4-12)",Frazier-2B,Cabrera-LF,Polanco-RF,Bell-1B,Moran-3B,Reynolds-CF,Diaz-C,Tucker-SS,Musgrove-P
20,"21. Tue,4/23 vs ARI L (1-2)",Frazier-2B,Cabrera-LF,Polanco-RF,Bell-1B,Moran-3B,Reynolds-CF,Cervelli-C,Tucker-SS,Williams-P
21,"22. Wed,4/24 vs ARI L (2-11)",Frazier-2B,Cabrera-RF,Moran-LF,Bell-1B,Cervelli-C,Kang-3B,Martin-CF,Tucker-SS,Lyles-P
22,"23. Thu,4/25 vs ARI L (0-5)",Tucker-SS,Polanco-RF,Moran-2B,Bell-1B,Kang-3B,Shuck-LF,Diaz-C,Martin-CF,Taillon-P
23,"24. Fri,4/26 at LAD L (2-6)#",Frazier-2B,Cabrera-LF,Polanco-RF,Bell-1B,Kang-3B,Cervelli-C,Reynolds-CF,Tucker-SS,Archer-P
24,"25. Sat,4/27 at LAD L (1-3)#",Frazier-2B,Cabrera-RF,Kang-3B,Bell-1B,Cervelli-C,Reynolds-CF,Reyes-LF,Tucker-SS,Musgrove-P
25,"26. Sun,4/28 at LAD L (6-7)#",Frazier-2B,Cabrera-LF,Polanco-RF,Bell-1B,Kang-3B,Diaz-C,Tucker-SS,Reyes-CF,Williams-P
26,"27. Tue,4/30 at TEX W (6-4)",Frazier-2B,Marte-CF,Polanco-RF,Bell-1B,Cabrera-DH,Moran-3B,Cervelli-C,Reynolds-LF,Tucker-SS
27,"28. Wed,5/1 at TEX W (7-5)",Frazier-2B,Marte-CF,Polanco-DH,Bell-1B,Cabrera-RF,Moran-3B,Reynolds-LF,Diaz-C,Tucker-SS
28,"29. Fri,5/3 vs OAK L (1-14)#",Frazier-2B,Marte-CF,Cabrera-RF,Bell-1B,Reynolds-LF,Cervelli-C,Kang-3B,Tucker-SS,Musgrove-P
29,"30. Sat,5/4 vs OAK W (6-4)",Frazier-2B,Marte-CF,Polanco-RF,Bell-1B,Reynolds-LF,Moran-3B,Cervelli-C,Tucker-SS,Williams-P
30,"31. Sun,5/5 vs OAK W (5-3)",Frazier-2B,Marte-CF,Polanco-RF,Bell-1B,Cabrera-LF,Moran-3B,Diaz-C,Tucker-SS,Lyles-P
31,"32. Tue,5/7 vs TEX W (5-4)",Frazier-2B,Marte-CF,Polanco-RF,Bell-1B,Reynolds-LF,Moran-3B,Cervelli-C,Newman-SS,Brault-P
32,"33. Wed,5/8 vs TEX L (6-9)",Marte-CF,Cabrera-LF,Polanco-RF,Bell-1B,Kang-3B,Diaz-C,Newman-2B,Tucker-SS,Kingham-P
33,"34. Thu,5/9 at STL L (4-17)",Frazier-2B,Marte-CF,Polanco-RF,Bell-1B,Cabrera-LF,Cervelli-C,Moran-3B,Tucker-SS,Musgrove-P
34,"35. Fri,5/10 at STL W (2-1)",Frazier-2B,Marte-CF,Cabrera-RF,Bell-1B,Reynolds-LF,Moran-3B,Cervelli-C,Tucker-SS,Williams-P
35,"36. Sat,5/11 at STL W (2-1)",Frazier-2B,Marte-CF,Polanco-RF,Bell-1B,Reynolds-LF,Moran-3B,Newman-SS,Diaz-C,Lyles-P
