,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/4 at ATL W (4-3)",Revere-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Scherzer-P
1,"2. Wed,4/6 at ATL W (3-1)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Strasburg-P
2,"3. Thu,4/7 vs MIA L (4-6)#",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Werth-LF,Murphy-2B,Ramos-C,Espinosa-SS,Roark-P
3,"4. Sun,4/10 vs MIA W (4-2)",Taylor-CF,Rendon-3B,Harper-RF,Murphy-2B,Werth-LF,Ramos-C,Robinson-1B,Espinosa-SS,Ross-P
4,"5. Mon,4/11 vs ATL W (6-4)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Scherzer-P
5,"6. Tue,4/12 vs ATL W (2-1)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Espinosa-SS,Lobaton-C,Gonzalez-P
6,"7. Wed,4/13 vs ATL W (3-0)",Taylor-CF,Drew-3B,Harper-RF,Murphy-2B,Werth-LF,Ramos-C,Robinson-1B,Espinosa-SS,Roark-P
7,"8. Thu,4/14 vs ATL W (6-2)",Heisey-LF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Ramos-C,den Dekker-CF,Espinosa-SS,Strasburg-P
8,"9. Fri,4/15 at PHI W (9-1)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Ross-P
9,"10. Sat,4/16 at PHI W (8-1)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Scherzer-P
10,"11. Sun,4/17 at PHI L (2-3)",Heisey-CF,Rendon-3B,Harper-RF,Murphy-2B,Werth-LF,Robinson-1B,Drew-SS,Lobaton-C,Gonzalez-P
11,"12. Mon,4/18 at MIA L (1-6)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Roark-P
12,"13. Tue,4/19 at MIA W (7-0)#",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Strasburg-P
13,"14. Wed,4/20 at MIA W (3-1)#",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Ross-P
14,"15. Thu,4/21 at MIA L (1-5)",den Dekker-LF,Rendon-3B,Harper-RF,Murphy-2B,Ramos-C,Robinson-1B,Taylor-CF,Espinosa-SS,Scherzer-P
15,"16. Fri,4/22 vs MIN W (8-4)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Espinosa-SS,Lobaton-C,Gonzalez-P
16,"17. Sat,4/23 vs MIN W (2-0)",Heisey-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Drew-2B,Werth-LF,Ramos-C,Espinosa-SS,Roark-P
17,"18. Sun,4/24 vs MIN W (6-5)",den Dekker-RF,Taylor-CF,Murphy-2B,Zimmerman-1B,Rendon-3B,Werth-LF,Ramos-C,Drew-SS,Strasburg-P
18,"19. Tue,4/26 vs PHI L (3-4)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Espinosa-SS,Lobaton-C,Scherzer-P
19,"20. Wed,4/27 vs PHI L (0-3)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Espinosa-SS,Lobaton-C,Gonzalez-P
20,"21. Thu,4/28 vs PHI L (0-3)",den Dekker-CF,Espinosa-SS,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Drew-3B,Severino-C,Roark-P
21,"22. Fri,4/29 at STL W (5-4)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Espinosa-SS,Lobaton-C,Strasburg-P
22,"23. Sat,4/30 at STL W (6-1)#",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Espinosa-SS,Lobaton-C,Ross-P
23,"24. Sun,5/1 at STL W (6-1)",den Dekker-CF,Rendon-3B,Harper-RF,Murphy-2B,Werth-LF,Robinson-1B,Espinosa-SS,Lobaton-C,Scherzer-P
24,"25. Mon,5/2 at KCR W (2-0)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Drew-DH,Lobaton-C,Espinosa-SS
25,"26. Tue,5/3 at KCR L (6-7)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-DH,Ramos-C,Espinosa-SS,Heisey-LF
26,"27. Wed,5/4 at KCR W (13-2)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-DH,Murphy-2B,Werth-LF,Ramos-C,Robinson-1B,Espinosa-SS
27,"28. Thu,5/5 at CHC L (2-5)",Taylor-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Ross-P
28,"29. Fri,5/6 at CHC L (6-8)",Revere-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Scherzer-P
29,"30. Sat,5/7 at CHC L (5-8)",Revere-CF,Espinosa-SS,Harper-RF,Zimmerman-1B,Werth-LF,Rendon-3B,Drew-2B,Lobaton-C,Gonzalez-P
30,"31. Sun,5/8 at CHC L (3-4)",Revere-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Roark-P
31,"32. Mon,5/9 vs DET W (5-4)",Revere-LF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Ramos-C,Taylor-CF,Espinosa-SS,Strasburg-P
32,"33. Tue,5/10 vs DET L (4-5)",Revere-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Murphy-2B,Werth-LF,Ramos-C,Espinosa-SS,Ross-P
33,"34. Wed,5/11 vs DET W (3-2)",Revere-CF,Rendon-3B,Harper-RF,Murphy-2B,Zimmerman-1B,Werth-LF,Ramos-C,Espinosa-SS,Scherzer-P
34,"35. Fri,5/13 vs MIA W (5-3)",Revere-CF,Rendon-3B,Harper-RF,Murphy-2B,Zimmerman-1B,Werth-LF,Espinosa-SS,Lobaton-C,Gonzalez-P
35,"36. Sat,5/14 vs MIA W (6-4)#",Taylor-CF,Rendon-3B,Harper-RF,Murphy-2B,Zimmerman-1B,Werth-LF,Ramos-C,Espinosa-SS,Strasburg-P
36,"37. Sat,5/14 vs MIA L (1-7)",Revere-CF,Rendon-3B,Murphy-2B,Ramos-C,Robinson-1B,den Dekker-LF,Heisey-RF,Drew-SS,Roark-P
37,"38. Sun,5/15 vs MIA L (1-5)",Revere-CF,Rendon-3B,Harper-RF,Zimmerman-1B,Robinson-LF,Ramos-C,Espinosa-SS,Drew-2B,Ross-P
38,"39. Tue,5/17 at NYM L (0-2)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Scherzer-P
39,"40. Wed,5/18 at NYM W (7-1)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Espinosa-SS,Lobaton-C,Gonzalez-P
40,"41. Thu,5/19 at NYM W (9-1)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Strasburg-P
41,"42. Fri,5/20 at MIA W (4-1)#",Taylor-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Roark-P
42,"43. Sat,5/21 at MIA L (2-3)",Revere-CF,Heisey-LF,Harper-RF,Murphy-2B,Robinson-1B,Rendon-3B,Espinosa-SS,Lobaton-C,Ross-P
43,"44. Sun,5/22 at MIA W (8-2)#",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Scherzer-P
44,"45. Mon,5/23 vs NYM L (1-7)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Gonzalez-P
45,"46. Tue,5/24 vs NYM W (7-4)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Strasburg-P
46,"47. Wed,5/25 vs NYM L (0-2)#",Taylor-CF,Werth-LF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Heisey-RF,Espinosa-SS,Roark-P
47,"48. Thu,5/26 vs STL W (2-1)",Revere-CF,Werth-LF,Harper-RF,Zimmerman-1B,Rendon-3B,Ramos-C,Drew-2B,Espinosa-SS,Ross-P
48,"49. Fri,5/27 vs STL L (2-6)#",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Scherzer-P
49,"50. Sat,5/28 vs STL L (4-9)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Drew-3B,Espinosa-SS,Lobaton-C,Gonzalez-P
50,"51. Sun,5/29 vs STL W (10-2)",Revere-LF,Taylor-CF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Strasburg-P
51,"52. Mon,5/30 at PHI W (4-3)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Espinosa-SS,Roark-P
52,"53. Tue,5/31 at PHI W (5-1)",Revere-CF,Werth-RF,Murphy-2B,Zimmerman-1B,Robinson-LF,Rendon-3B,Ramos-C,Espinosa-SS,Ross-P
53,"54. Wed,6/1 at PHI W (7-2)#",Heisey-LF,Werth-RF,Murphy-2B,Zimmerman-1B,Rendon-3B,Ramos-C,Taylor-CF,Espinosa-SS,Scherzer-P
54,"55. Fri,6/3 at CIN L (2-7)#",Revere-CF,Turner-2B,Harper-RF,Murphy-1B,Werth-LF,Rendon-3B,Espinosa-SS,Lobaton-C,Gonzalez-P
55,"56. Sat,6/4 at CIN L (3-6)",Revere-CF,Werth-LF,Harper-RF,Murphy-2B,Ramos-C,Rendon-3B,Robinson-1B,Espinosa-SS,Strasburg-P
56,"57. Sun,6/5 at CIN W (10-9)",Revere-LF,Taylor-CF,Harper-RF,Murphy-2B,Ramos-C,Rendon-3B,Robinson-1B,Espinosa-SS,Roark-P
57,"58. Tue,6/7 at CHW W (10-5)",Revere-LF,Werth-DH,Harper-RF,Murphy-2B,Ramos-C,Zimmerman-1B,Rendon-3B,Espinosa-SS,Taylor-CF
58,"59. Wed,6/8 at CHW W (11-4)",Revere-CF,Werth-LF,Harper-RF,Murphy-DH,Ramos-C,Zimmerman-1B,Rendon-3B,Drew-2B,Espinosa-SS
