,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/3 at OAK L (2-4)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Maybin-LF,Simmons-SS,Espinosa-2B,Maldonado-C
1,"2. Tue,4/4 at OAK W (7-6)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Maybin-LF,Simmons-SS,Espinosa-2B,Maldonado-C
2,"3. Wed,4/5 at OAK W (5-0)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Maybin-LF,Simmons-SS,Espinosa-2B,Maldonado-C
3,"4. Thu,4/6 at OAK L (1-5)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Revere-LF,Simmons-SS,Pennington-2B,Perez-C
4,"5. Fri,4/7 vs SEA W (5-1)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Maybin-LF,Simmons-SS,Espinosa-2B,Maldonado-C
5,"6. Sat,4/8 vs SEA W (5-4)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Simmons-SS,Maybin-LF,Marte-1B,Espinosa-2B,Maldonado-C
6,"7. Sun,4/9 vs SEA W (10-9)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Simmons-SS,Cron-1B,Revere-LF,Espinosa-2B,Perez-C
7,"8. Tue,4/11 vs TEX W (6-5)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Simmons-SS,Maybin-LF,Marte-1B,Espinosa-2B,Maldonado-C
8,"9. Wed,4/12 vs TEX L (3-8)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Simmons-SS,Revere-LF,Cron-1B,Espinosa-2B,Maldonado-C
9,"10. Thu,4/13 vs TEX L (3-8)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Simmons-SS,Maybin-LF,Marte-1B,Espinosa-2B,Perez-C
10,"11. Fri,4/14 at KCR L (1-7)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
11,"12. Sat,4/15 at KCR L (2-3)",Escobar-3B,Revere-LF,Trout-DH,Pujols-1B,Calhoun-RF,Simmons-SS,Maybin-CF,Espinosa-2B,Maldonado-C
12,"13. Sun,4/16 at KCR L (0-1)",Escobar-3B,Revere-LF,Trout-CF,Pujols-DH,Calhoun-RF,Cron-1B,Espinosa-2B,Pennington-SS,Perez-C
13,"14. Mon,4/17 at HOU L (0-3)",Escobar-3B,Revere-LF,Trout-CF,Calhoun-RF,Cron-1B,Simmons-SS,Marte-DH,Espinosa-2B,Maldonado-C
14,"15. Tue,4/18 at HOU W (5-2)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Maybin-LF,Simmons-SS,Espinosa-2B,Maldonado-C
15,"16. Wed,4/19 at HOU L (1-5)#",Escobar-3B,Trout-CF,Pujols-DH,Marte-LF,Cron-1B,Simmons-SS,Maybin-RF,Espinosa-2B,Maldonado-C
16,"17. Thu,4/20 at HOU L (1-2)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
17,"18. Fri,4/21 vs TOR L (7-8)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
18,"19. Sat,4/22 vs TOR W (5-4)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Graterol-C
19,"20. Sun,4/23 vs TOR L (2-6)",Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Simmons-SS,Marte-3B,Revere-LF,Maldonado-C,Pennington-2B
20,"21. Mon,4/24 vs TOR W (2-1)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
21,"22. Tue,4/25 vs OAK W (2-1)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
22,"23. Wed,4/26 vs OAK W (8-5)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Espinosa-2B,Maybin-LF,Maldonado-C
23,"24. Thu,4/27 vs OAK W (2-1)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Simmons-SS,Revere-LF,Pennington-2B,Graterol-C
24,"25. Fri,4/28 at TEX W (6-3)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Cron-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
25,"26. Sat,4/29 at TEX L (3-6)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Revere-LF,Espinosa-2B,Maldonado-C
26,"27. Sun,4/30 at TEX W (5-2)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Espinosa-2B,Maybin-LF,Maldonado-C
27,"28. Tue,5/2 at SEA W (6-4)#",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Espinosa-2B,Maybin-LF,Maldonado-C
28,"29. Wed,5/3 at SEA L (7-8)",Escobar-3B,Calhoun-RF,Trout-CF,Pujols-DH,Valbuena-1B,Simmons-SS,Revere-LF,Pennington-2B,Maldonado-C
29,"30. Thu,5/4 at SEA L (3-11)#",Escobar-3B,Calhoun-RF,Pujols-DH,Marte-1B,Simmons-SS,Maybin-CF,Espinosa-2B,Revere-LF,Graterol-C
30,"31. Fri,5/5 vs HOU L (6-7)#",Escobar-3B,Maybin-RF,Trout-CF,Pujols-DH,Marte-1B,Simmons-SS,Espinosa-2B,Revere-LF,Maldonado-C
31,"32. Sat,5/6 vs HOU W (2-1)",Escobar-3B,Calhoun-RF,Pujols-DH,Valbuena-1B,Simmons-SS,Maybin-CF,Pennington-2B,Maldonado-C,Revere-LF
32,"33. Sun,5/7 vs HOU L (3-5)",Escobar-3B,Calhoun-RF,Pujols-DH,Valbuena-1B,Simmons-SS,Maybin-CF,Revere-LF,Maldonado-C,Espinosa-2B
33,"34. Mon,5/8 at OAK L (2-3)",Escobar-3B,Calhoun-RF,Pujols-DH,Valbuena-1B,Simmons-SS,Maybin-CF,Revere-LF,Pennington-2B,Maldonado-C
34,"35. Tue,5/9 at OAK W (7-3)",Escobar-3B,Calhoun-RF,Pujols-DH,Valbuena-1B,Simmons-SS,Maybin-CF,Revere-LF,Pennington-2B,Maldonado-C
35,"36. Wed,5/10 at OAK L (1-3)",Escobar-3B,Maybin-CF,Calhoun-RF,Valbuena-DH,Marte-1B,Revere-LF,Simmons-SS,Espinosa-2B,Graterol-C
36,"37. Thu,5/11 vs DET L (1-7)",Escobar-3B,Calhoun-RF,Trout-DH,Pujols-1B,Maybin-CF,Revere-LF,Simmons-SS,Maldonado-C,Pennington-2B
37,"38. Fri,5/12 vs DET W (7-0)",Escobar-3B,Trout-CF,Pujols-DH,Valbuena-1B,Calhoun-RF,Maybin-LF,Simmons-SS,Maldonado-C,Pennington-2B
38,"39. Sat,5/13 vs DET L (3-4)#",Escobar-3B,Trout-CF,Pujols-DH,Marte-1B,Calhoun-RF,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
39,"40. Sun,5/14 vs DET W (4-1)",Revere-LF,Simmons-SS,Trout-DH,Valbuena-3B,Calhoun-RF,Cron-1B,Maybin-CF,Espinosa-2B,Graterol-C
40,"41. Mon,5/15 vs CHW W (5-3)",Calhoun-RF,Trout-CF,Pujols-DH,Valbuena-3B,Cron-1B,Simmons-SS,Maybin-LF,Espinosa-2B,Maldonado-C
41,"42. Tue,5/16 vs CHW W (7-6)#",Maybin-LF,Trout-CF,Pujols-DH,Cron-1B,Calhoun-RF,Marte-3B,Simmons-SS,Espinosa-2B,Maldonado-C
42,"43. Wed,5/17 vs CHW W (12-8)",Maybin-RF,Trout-CF,Pujols-DH,Valbuena-3B,Simmons-SS,Revere-LF,Cron-1B,Espinosa-2B,Maldonado-C
