,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/29 at TBR L (4-6)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
1,"2. Fri,3/30 at TBR W (1-0)#",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
2,"3. Sat,3/31 at TBR W (3-2)",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Bogaerts-SS,Moreland-1B,Nunez-3B,Holt-2B,Leon-C
3,"4. Sun,4/1 at TBR W (2-1)",Betts-RF,Devers-3B,Martinez-LF,Bogaerts-SS,Moreland-1B,Vazquez-C,Bradley-CF,Swihart-DH,Holt-2B
4,"5. Mon,4/2 at MIA W (7-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Devers-3B,Bogaerts-SS,Nunez-2B,Bradley-CF,Vazquez-C,Johnson-P
5,"6. Tue,4/3 at MIA W (4-2)",Nunez-2B,Benintendi-LF,Ramirez-1B,Martinez-RF,Bogaerts-SS,Devers-3B,Vazquez-C,Bradley-CF,Sale-P
6,"7. Thu,4/5 vs TBR W (3-2)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
7,"8. Sat,4/7 vs TBR W (10-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Leon-C
8,"9. Sun,4/8 vs TBR W (8-7)",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Vazquez-C
9,"10. Tue,4/10 vs NYY W (14-1)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C,Holt-SS
10,"11. Wed,4/11 vs NYY L (7-10)",Betts-RF,Devers-3B,Ramirez-DH,Martinez-LF,Moreland-1B,Nunez-2B,Bradley-CF,Vazquez-C,Holt-SS
11,"12. Thu,4/12 vs NYY W (6-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Devers-3B,Nunez-2B,Bradley-CF,Leon-C,Holt-SS
12,"13. Fri,4/13 vs BAL W (7-3)",Betts-RF,Benintendi-LF,Moreland-1B,Martinez-DH,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C,Lin-SS
13,"14. Sat,4/14 vs BAL W (10-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Devers-3B,Bradley-CF,Leon-C,Holt-2B,Lin-SS
14,"15. Sun,4/15 vs BAL W (3-1)",Bradley-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Moreland-1B,Devers-3B,Vazquez-C,Holt-2B,Lin-SS
15,"16. Tue,4/17 at LAA W (10-1)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C,Holt-SS
16,"17. Wed,4/18 at LAA W (9-0)#",Betts-RF,Ramirez-DH,Martinez-LF,Moreland-1B,Nunez-2B,Devers-3B,Leon-C,Bradley-CF,Lin-SS
17,"18. Thu,4/19 at LAA W (8-2)",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Moreland-1B,Devers-3B,Nunez-2B,Vazquez-C,Holt-SS
18,"19. Fri,4/20 at OAK W (7-3)",Betts-RF,Benintendi-LF,Ramirez-DH,Moreland-1B,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C,Holt-SS
19,"20. Sat,4/21 at OAK L (0-3)#",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Nunez-2B,Devers-3B,Leon-C,Bradley-CF,Lin-SS
20,"21. Sun,4/22 at OAK L (1-4)",Bradley-RF,Benintendi-CF,Martinez-LF,Moreland-1B,Devers-3B,Swihart-DH,Holt-2B,Vazquez-C,Lin-SS
21,"22. Tue,4/24 at TOR L (3-4)#",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Devers-3B,Nunez-2B,Bradley-CF,Leon-C,Holt-SS
22,"23. Wed,4/25 at TOR W (4-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C,Holt-SS
23,"24. Thu,4/26 at TOR W (5-4)",Betts-CF,Benintendi-LF,Ramirez-DH,Martinez-RF,Moreland-1B,Nunez-2B,Devers-3B,Vazquez-C,Holt-SS
24,"25. Fri,4/27 vs TBR L (3-4)#",Betts-RF,Ramirez-DH,Martinez-LF,Moreland-1B,Bogaerts-SS,Nunez-3B,Bradley-CF,Vazquez-C,Lin-2B
25,"26. Sat,4/28 vs TBR L (6-12)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
26,"27. Sun,4/29 vs TBR W (4-3)",Nunez-2B,Benintendi-CF,Ramirez-DH,Martinez-LF,Moreland-1B,Devers-3B,Bradley-RF,Leon-C,Lin-SS
27,"28. Mon,4/30 vs KCR W (10-6)",Benintendi-CF,Ramirez-DH,Martinez-LF,Moreland-1B,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-RF,Vazquez-C
28,"29. Tue,5/1 vs KCR L (6-7)",Benintendi-CF,Ramirez-DH,Martinez-LF,Moreland-1B,Bogaerts-SS,Devers-3B,Bradley-RF,Vazquez-C,Lin-2B
29,"30. Wed,5/2 vs KCR W (5-4)#",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Leon-C,Bradley-CF
30,"31. Thu,5/3 at TEX L (5-11)#",Betts-RF,Ramirez-1B,Martinez-LF,Bogaerts-SS,Devers-3B,Nunez-2B,Swihart-DH,Vazquez-C,Bradley-CF
31,"32. Fri,5/4 at TEX W (5-1)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Leon-C
32,"33. Sat,5/5 at TEX W (6-5)#",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Vazquez-C
33,"34. Sun,5/6 at TEX W (6-1)",Betts-RF,Benintendi-LF,Martinez-DH,Moreland-1B,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Leon-C
34,"35. Tue,5/8 at NYY L (2-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
35,"36. Wed,5/9 at NYY L (6-9)",Betts-CF,Benintendi-LF,Ramirez-DH,Martinez-RF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Leon-C
36,"37. Thu,5/10 at NYY W (5-4)#",Betts-CF,Benintendi-LF,Ramirez-DH,Martinez-RF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Vazquez-C
37,"38. Fri,5/11 at TOR L (3-5)",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Bogaerts-SS,Moreland-1B,Nunez-3B,Holt-2B,Leon-C
38,"39. Sat,5/12 at TOR W (5-2)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
39,"40. Sun,5/13 at TOR W (5-3)",Betts-RF,Benintendi-LF,Martinez-DH,Moreland-1B,Bogaerts-SS,Devers-3B,Holt-2B,Vazquez-C,Bradley-CF
40,"41. Mon,5/14 vs OAK L (5-6)#",Betts-RF,Benintendi-CF,Ramirez-1B,Martinez-LF,Bogaerts-SS,Nunez-2B,Swihart-DH,Devers-3B,Leon-C
41,"42. Tue,5/15 vs OAK L (3-5)",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Vazquez-C
42,"43. Wed,5/16 vs OAK W (6-4)",Betts-RF,Benintendi-CF,Ramirez-DH,Martinez-LF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Vazquez-C
43,"44. Thu,5/17 vs BAL W (6-2)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Holt-2B,Leon-C,Bradley-CF
44,"45. Fri,5/18 vs BAL L (4-7)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
45,"46. Sat,5/19 vs BAL W (6-3)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Leon-C,Bradley-CF
46,"47. Sun,5/20 vs BAL W (5-0)",Betts-RF,Benintendi-LF,Moreland-1B,Martinez-DH,Devers-3B,Nunez-2B,Holt-SS,Vazquez-C,Bradley-CF
47,"48. Tue,5/22 at TBR W (4-2)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Leon-C,Bradley-CF
48,"49. Wed,5/23 at TBR W (4-1)",Betts-RF,Benintendi-LF,Ramirez-1B,Martinez-DH,Bogaerts-SS,Devers-3B,Nunez-2B,Bradley-CF,Vazquez-C
49,"50. Thu,5/24 at TBR L (3-6)#",Betts-RF,Ramirez-DH,Martinez-LF,Moreland-1B,Bogaerts-SS,Nunez-2B,Devers-3B,Leon-C,Bradley-CF
50,"51. Fri,5/25 vs ATL W (6-2)",Betts-RF,Benintendi-LF,Martinez-DH,Moreland-1B,Bogaerts-SS,Devers-3B,Holt-2B,Vazquez-C,Bradley-CF
51,"52. Sat,5/26 vs ATL W (8-6)#",Betts-RF,Benintendi-CF,Martinez-LF,Moreland-1B,Bogaerts-SS,Pedroia-2B,Nunez-3B,Swihart-DH,Vazquez-C
52,"53. Sun,5/27 vs ATL L (1-7)",Benintendi-CF,Bogaerts-SS,Moreland-1B,Pedroia-2B,Devers-DH,Nunez-3B,Swihart-LF,Leon-C,Bradley-RF
53,"54. Mon,5/28 vs TOR W (8-3)",Benintendi-LF,Bogaerts-SS,Moreland-1B,Martinez-DH,Devers-3B,Nunez-2B,Holt-RF,Vazquez-C,Bradley-CF
54,"55. Tue,5/29 vs TOR W (8-3)",Benintendi-LF,Bogaerts-SS,Moreland-1B,Martinez-DH,Devers-3B,Pedroia-2B,Holt-RF,Leon-C,Bradley-CF
55,"56. Wed,5/30 vs TOR W (6-4)",Benintendi-CF,Bogaerts-SS,Martinez-LF,Devers-3B,Nunez-DH,Holt-2B,Swihart-1B,Vazquez-C,Bradley-RF
56,"57. Thu,5/31 at HOU L (2-4)",Benintendi-LF,Bogaerts-SS,Moreland-1B,Martinez-DH,Devers-3B,Holt-2B,Leon-C,Bradley-CF,Swihart-RF
57,"58. Fri,6/1 at HOU L (3-7)",Benintendi-LF,Bogaerts-SS,Moreland-1B,Martinez-RF,Devers-3B,Nunez-DH,Holt-2B,Leon-C,Bradley-CF
58,"59. Sat,6/2 at HOU W (5-4)",Benintendi-LF,Bogaerts-SS,Martinez-DH,Moreland-1B,Nunez-2B,Devers-3B,Swihart-RF,Vazquez-C,Bradley-CF
59,"60. Sun,6/3 at HOU W (9-3)",Benintendi-LF,Bogaerts-SS,Martinez-DH,Moreland-1B,Nunez-3B,Bradley-CF,Holt-2B,Swihart-RF,Leon-C
60,"61. Tue,6/5 vs DET W (6-0)",Benintendi-LF,Bogaerts-SS,Martinez-DH,Moreland-1B,Nunez-2B,Holt-RF,Devers-3B,Vazquez-C,Bradley-CF
61,"62. Wed,6/6 vs DET W (7-1)#",Benintendi-CF,Bogaerts-SS,Martinez-LF,Moreland-1B,Nunez-2B,Travis-DH,Devers-3B,Vazquez-C,Bradley-RF
62,"63. Thu,6/7 vs DET L (2-7)#",Benintendi-CF,Bogaerts-SS,Martinez-RF,Moreland-1B,Nunez-2B,Travis-LF,Devers-3B,Vazquez-DH,Swihart-C
63,"64. Fri,6/8 vs CHW L (0-1)",Benintendi-LF,Holt-RF,Bogaerts-SS,Moreland-1B,Nunez-2B,Devers-3B,Bradley-CF,Swihart-DH,Leon-C
64,"65. Sat,6/9 vs CHW W (4-2)#",Benintendi-LF,Bogaerts-SS,Martinez-DH,Nunez-2B,Travis-1B,Devers-3B,Vazquez-C,Swihart-RF,Bradley-CF
65,"66. Sun,6/10 vs CHW L (2-5)",Benintendi-LF,Bogaerts-SS,Moreland-1B,Martinez-DH,Devers-3B,Holt-2B,Bradley-CF,Swihart-RF,Leon-C
66,"67. Mon,6/11 at BAL W (2-0)",Betts-RF,Benintendi-LF,Martinez-DH,Moreland-1B,Bogaerts-SS,Devers-3B,Nunez-2B,Vazquez-C,Bradley-CF
