,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/28 vs BAL W (7-2)",Gardner-CF,Judge-RF,Stanton-LF,Voit-DH,Andujar-3B,Sanchez-C,Bird-1B,Torres-2B,Tulowitzki-SS
1,"2. Sat,3/30 vs BAL L (3-5)",Gardner-CF,Judge-RF,Stanton-LF,Voit-1B,Andujar-DH,Sanchez-C,Torres-2B,Tulowitzki-SS,LeMahieu-3B
2,"3. Sun,3/31 vs BAL L (5-7)",Gardner-CF,Judge-RF,Stanton-LF,Voit-DH,Andujar-3B,Sanchez-C,Bird-1B,Torres-SS,LeMahieu-2B
3,"4. Mon,4/1 vs DET W (3-1)",Gardner-CF,Judge-RF,Voit-DH,Bird-1B,Sanchez-C,Torres-2B,LeMahieu-3B,Tauchman-LF,Tulowitzki-SS
4,"5. Tue,4/2 vs DET L (1-3)",Gardner-CF,Judge-RF,Voit-1B,Torres-SS,LeMahieu-3B,Tauchman-LF,Frazier-DH,Wade-2B,Romine-C
5,"6. Wed,4/3 vs DET L (1-2)#",LeMahieu-3B,Judge-RF,Voit-DH,Sanchez-C,Torres-2B,Bird-1B,Frazier-LF,Tulowitzki-SS,Tauchman-CF
6,"7. Thu,4/4 at BAL W (8-4)",Gardner-CF,Judge-RF,Voit-DH,Sanchez-C,Bird-1B,LeMahieu-3B,Torres-SS,Frazier-LF,Wade-2B
7,"8. Sat,4/6 at BAL W (6-4)",Gardner-CF,Judge-RF,Voit-DH,Bird-1B,Sanchez-C,Torres-SS,LeMahieu-3B,Tauchman-LF,Wade-2B
8,"9. Sun,4/7 at BAL W (15-3)",Gardner-CF,Judge-RF,Voit-1B,Sanchez-DH,Torres-SS,LeMahieu-2B,Frazier-LF,Urshela-3B,Romine-C
9,"10. Mon,4/8 at HOU L (3-4)",Gardner-CF,Judge-RF,Voit-DH,Sanchez-C,Torres-SS,Bird-1B,LeMahieu-2B,Frazier-LF,Urshela-3B
10,"11. Tue,4/9 at HOU L (3-6)",Gardner-CF,Judge-RF,Voit-1B,Sanchez-DH,Torres-SS,LeMahieu-2B,Frazier-LF,Urshela-3B,Romine-C
11,"12. Wed,4/10 at HOU L (6-8)",Gardner-CF,Judge-RF,Voit-DH,Torres-SS,Bird-1B,LeMahieu-3B,Frazier-LF,Romine-C,Wade-2B
12,"13. Fri,4/12 vs CHW L (6-9)",Gardner-CF,Judge-RF,Voit-DH,Torres-SS,Bird-1B,LeMahieu-2B,Frazier-LF,Urshela-3B,Romine-C
13,"14. Sat,4/13 vs CHW W (4-0)",Gardner-CF,Judge-RF,LeMahieu-3B,Torres-SS,Bird-1B,Frazier-DH,Tauchman-LF,Higashioka-C,Wade-2B
14,"15. Sun,4/14 vs CHW L (2-5)#",LeMahieu-2B,Judge-RF,Torres-SS,Voit-1B,Frazier-DH,Gardner-CF,Urshela-3B,Higashioka-C,Tauchman-LF
