,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/28 vs CHC L (4-12)#",DeShields-CF,Odor-2B,Andrus-SS,Gallo-LF,Pence-DH,Mazara-RF,Cabrera-3B,Guzman-1B,Mathis-C
1,"2. Sat,3/30 vs CHC W (8-6)",Choo-DH,Odor-2B,Andrus-SS,Mazara-RF,Gallo-LF,Cabrera-3B,Guzman-1B,Kiner-Falefa-C,DeShields-CF
2,"3. Sun,3/31 vs CHC W (11-10)#",DeShields-CF,Odor-2B,Andrus-SS,Gallo-LF,Pence-DH,Mazara-RF,Cabrera-3B,Forsythe-1B,Mathis-C
3,"4. Mon,4/1 vs HOU L (1-2)",Choo-DH,Odor-2B,Andrus-SS,Mazara-RF,Gallo-LF,Cabrera-3B,Guzman-1B,Kiner-Falefa-C,DeShields-CF
4,"5. Tue,4/2 vs HOU W (6-4)",Choo-LF,Odor-2B,Andrus-SS,Mazara-RF,Gallo-DH,Cabrera-3B,Guzman-1B,Mathis-C,DeShields-CF
5,"6. Wed,4/3 vs HOU W (4-0)",Choo-DH,Odor-2B,Andrus-SS,Mazara-RF,Gallo-CF,Cabrera-3B,Pence-LF,Guzman-1B,Mathis-C
6,"7. Thu,4/4 at LAA W (11-4)",Choo-RF,Odor-2B,Andrus-DH,Gallo-LF,Cabrera-3B,Guzman-1B,Forsythe-SS,Kiner-Falefa-C,DeShields-CF
7,"8. Fri,4/5 at LAA L (1-3)",Choo-RF,Odor-2B,Andrus-SS,Mazara-DH,Gallo-LF,Cabrera-3B,Guzman-1B,Mathis-C,DeShields-CF
8,"9. Sat,4/6 at LAA L (1-5)#",DeShields-CF,Choo-DH,Andrus-SS,Pence-LF,Mazara-RF,Odor-2B,Forsythe-3B,Guzman-1B,Kiner-Falefa-C
9,"10. Sun,4/7 at LAA L (2-7)",Choo-DH,Odor-2B,Andrus-SS,Mazara-RF,Gallo-LF,Cabrera-3B,Forsythe-1B,Kiner-Falefa-C,DeShields-CF
10,"11. Tue,4/9 at ARI L (4-5)",Choo-LF,Odor-2B,Andrus-SS,Mazara-RF,Gallo-CF,Forsythe-1B,Wisdom-3B,Mathis-C,Minor-P
11,"12. Wed,4/10 at ARI W (5-2)#",DeShields-CF,Forsythe-2B,Andrus-SS,Pence-RF,Gallo-LF,Cabrera-3B,Kiner-Falefa-C,Wisdom-1B,Lynn-P
12,"13. Fri,4/12 vs OAK L (6-8)",Choo-DH,Forsythe-2B,Andrus-SS,Mazara-RF,Gallo-LF,Cabrera-3B,Kiner-Falefa-C,Wisdom-1B,DeShields-CF
13,"14. Sun,4/14 vs OAK W (8-7)#",DeShields-CF,Andrus-SS,Pence-DH,Mazara-RF,Forsythe-2B,Choo-LF,Cabrera-3B,Wisdom-1B,Mathis-C
14,"15. Mon,4/15 vs LAA W (12-7)",Choo-DH,Santana-2B,Andrus-SS,Mazara-RF,Gallo-LF,Cabrera-3B,Forsythe-1B,Kiner-Falefa-C,DeShields-CF
15,"16. Tue,4/16 vs LAA W (5-0)",Choo-LF,Andrus-SS,Mazara-RF,Pence-DH,Gallo-CF,Cabrera-3B,Santana-2B,Forsythe-1B,Mathis-C
16,"17. Wed,4/17 vs LAA W (5-4)",Choo-LF,Santana-2B,Andrus-SS,Mazara-RF,Gallo-DH,Cabrera-3B,Forsythe-1B,Kiner-Falefa-C,DeShields-CF
