,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/4 at SDP W (15-0)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Crawford-LF,Pederson-CF,Ellis-C,Kershaw-P
1,"2. Tue,4/5 at SDP W (3-0)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Crawford-LF,Pederson-CF,Barnes-C,Kazmir-P
2,"3. Wed,4/6 at SDP W (7-0)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Crawford-LF,Pederson-CF,Ellis-C,Maeda-P
3,"4. Thu,4/7 at SFG L (6-12)",Utley-2B,Seager-SS,Puig-RF,Gonzalez-1B,Van Slyke-LF,Pederson-CF,Hernandez-3B,Barnes-C,Wood-P
4,"5. Fri,4/8 at SFG L (2-3)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Pederson-CF,Van Slyke-LF,Ellis-C,Stripling-P
5,"6. Sat,4/9 at SFG W (3-2)#",Hernandez-2B,Puig-RF,Turner-3B,Gonzalez-1B,Van Slyke-LF,Thompson-CF,Ellis-C,Culberson-SS,Kershaw-P
6,"7. Sun,4/10 at SFG L (6-9)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Pederson-CF,Thompson-LF,Barnes-C,Kazmir-P
7,"8. Tue,4/12 vs ARI L (2-4)#",Hernandez-LF,Puig-RF,Gonzalez-1B,Turner-3B,Kendrick-2B,Thompson-CF,Seager-SS,Ellis-C,Maeda-P
8,"9. Wed,4/13 vs ARI W (3-1)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Kendrick-LF,Pederson-CF,Wood-P
9,"10. Thu,4/14 vs ARI W (5-2)#",Hernandez-LF,Puig-RF,Gonzalez-1B,Kendrick-3B,Seager-SS,Thompson-CF,Ellis-C,Barnes-2B,Stripling-P
10,"11. Fri,4/15 vs SFG W (7-3)#",Hernandez-LF,Puig-RF,Gonzalez-1B,Turner-3B,Kendrick-2B,Thompson-CF,Ellis-C,Culberson-SS,Kershaw-P
11,"12. Sat,4/16 vs SFG L (3-4)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Grandal-C,Hernandez-LF,Pederson-CF,Thompson-RF,Kazmir-P
12,"13. Sun,4/17 vs SFG W (3-1)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Kendrick-LF,Pederson-CF,Maeda-P
13,"14. Tue,4/19 at ATL L (1-8)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Kendrick-LF,Pederson-CF,Wood-P
14,"15. Wed,4/20 at ATL W (5-3)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Kendrick-LF,Pederson-CF,Stripling-P
15,"16. Thu,4/21 at ATL W (2-1)",Utley-2B,Seager-SS,Gonzalez-1B,Pederson-CF,Thompson-RF,Hernandez-LF,Ellis-C,Culberson-3B,Kershaw-P
16,"17. Fri,4/22 at COL L (5-7)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Kendrick-LF,Pederson-CF,Kazmir-P
17,"18. Sat,4/23 at COL W (4-1)",Utley-2B,Seager-SS,Puig-RF,Gonzalez-1B,Kendrick-3B,Hernandez-LF,Pederson-CF,Ellis-C,Maeda-P
18,"19. Sun,4/24 at COL W (12-10)",Utley-2B,Seager-SS,Puig-RF,Gonzalez-1B,Grandal-C,Kendrick-3B,Pederson-CF,Thompson-LF,Wood-P
19,"20. Mon,4/25 vs MIA L (2-3)#",Hernandez-LF,Kendrick-2B,Puig-RF,Turner-3B,Grandal-1B,Thompson-CF,Ellis-C,Culberson-SS,Stripling-P
20,"21. Tue,4/26 vs MIA L (3-6)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Crawford-LF,Pederson-CF,Kershaw-P
21,"22. Wed,4/27 vs MIA L (0-2)#",Hernandez-LF,Puig-RF,Gonzalez-1B,Turner-3B,Seager-SS,Kendrick-2B,Ellis-C,Thompson-CF,Kazmir-P
22,"23. Thu,4/28 vs MIA L (3-5)",Utley-2B,Seager-SS,Gonzalez-1B,Grandal-C,Puig-RF,Crawford-LF,Kendrick-3B,Pederson-CF,Maeda-P
23,"24. Fri,4/29 vs SDP L (1-5)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Crawford-LF,Pederson-CF,Wood-P
24,"25. Sat,4/30 vs SDP L (2-5)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Grandal-C,Hernandez-RF,Crawford-LF,Pederson-CF,Stripling-P
25,"26. Sun,5/1 vs SDP W (1-0)#",Puig-RF,Hernandez-LF,Gonzalez-1B,Turner-3B,Kendrick-2B,Thompson-CF,Seager-SS,Ellis-C,Kershaw-P
26,"27. Tue,5/3 at TBR W (10-5)#",Hernandez-DH,Puig-RF,Gonzalez-1B,Turner-3B,Kendrick-2B,Thompson-LF,Ellis-C,Pederson-CF,Culberson-SS
27,"28. Wed,5/4 at TBR L (5-8)#",Hernandez-LF,Puig-RF,Gonzalez-1B,Turner-DH,Kendrick-2B,Thompson-CF,Grandal-C,Seager-SS,Culberson-3B
28,"29. Fri,5/6 at TOR L (2-5)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Grandal-C,Kendrick-DH,Pederson-CF,Crawford-LF
29,"30. Sat,5/7 at TOR W (6-2)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Kendrick-LF,Pederson-CF,Crawford-DH,Ellis-C
30,"31. Sun,5/8 at TOR W (4-2)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-DH,Grandal-C,Kendrick-1B,Pederson-CF,Crawford-LF,Thompson-RF
31,"32. Mon,5/9 vs NYM L (2-4)#",Hernandez-LF,Kendrick-2B,Gonzalez-1B,Turner-3B,Puig-RF,Thompson-CF,Ellis-C,Culberson-SS,Kazmir-P
32,"33. Tue,5/10 vs NYM W (3-2)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Grandal-C,Pederson-CF,Puig-RF,Crawford-LF,Wood-P
33,"34. Wed,5/11 vs NYM L (3-4)",Utley-2B,Seager-SS,Kendrick-3B,Gonzalez-1B,Grandal-C,Pederson-CF,Puig-RF,Crawford-LF,Maeda-P
34,"35. Thu,5/12 vs NYM W (5-0)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Grandal-C,Pederson-CF,Puig-RF,Hernandez-LF,Kershaw-P
35,"36. Fri,5/13 vs STL W (8-4)",Kendrick-2B,Seager-SS,Turner-3B,Gonzalez-1B,Puig-RF,Pederson-CF,Thompson-LF,Ellis-C,Stripling-P
36,"37. Sat,5/14 vs STL W (5-3)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Grandal-C,Pederson-CF,Puig-RF,Crawford-LF,Kazmir-P
37,"38. Sun,5/15 vs STL L (2-5)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Grandal-C,Kendrick-LF,Puig-RF,Pederson-CF,Wood-P
38,"39. Mon,5/16 vs LAA L (6-7)",Utley-2B,Seager-SS,Kendrick-3B,Gonzalez-1B,Grandal-C,Pederson-CF,Thompson-RF,Crawford-LF,Maeda-P
39,"40. Tue,5/17 vs LAA W (5-1)",Utley-2B,Turner-3B,Seager-SS,Kendrick-1B,Pederson-CF,Thompson-LF,Puig-RF,Ellis-C,Kershaw-P
40,"41. Wed,5/18 at LAA L (1-8)",Utley-2B,Turner-3B,Seager-SS,Kendrick-1B,Pederson-CF,Thompson-LF,Grandal-C,Puig-RF,Crawford-DH
41,"42. Thu,5/19 at LAA L (4-7)",Utley-2B,Turner-3B,Seager-SS,Kendrick-1B,Pederson-CF,Thompson-LF,Grandal-C,Puig-RF,Crawford-DH
42,"43. Fri,5/20 at SDP L (6-7)#",Hernandez-LF,Turner-3B,Seager-SS,Kendrick-2B,Thompson-CF,Puig-RF,Grandal-1B,Ellis-C,Kazmir-P
43,"44. Sat,5/21 at SDP L (2-3)",Utley-2B,Seager-SS,Turner-3B,Gonzalez-1B,Thompson-LF,Pederson-CF,Puig-RF,Grandal-C,Wood-P
44,"45. Sun,5/22 at SDP W (9-5)",Utley-2B,Seager-SS,Kendrick-3B,Gonzalez-1B,Thompson-LF,Pederson-CF,Puig-RF,Ellis-C,Maeda-P
45,"46. Mon,5/23 vs CIN W (1-0)#",Hernandez-LF,Turner-3B,Gonzalez-1B,Kendrick-2B,Thompson-CF,Seager-SS,Puig-RF,Ellis-C,Kershaw-P
