,0,1,2,3,4,5,6,7,8,9
0,"1. Sun,4/3 vs TOR L (3-5)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Souza-RF,Kiermaier-CF,Conger-C
1,"2. Mon,4/4 vs TOR L (3-5)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Souza-RF,Kiermaier-CF,Casali-C
2,"3. Tue,4/5 vs TOR W (3-2)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Souza-RF,Kiermaier-CF,Conger-C
3,"4. Wed,4/6 vs TOR W (5-3)#",Forsythe-2B,Guyer-LF,Longoria-3B,Pearce-1B,Jennings-DH,Souza-RF,Beckham-SS,Kiermaier-CF,Casali-C
4,"5. Fri,4/8 at BAL L (1-6)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Souza-RF,Kiermaier-CF,Conger-C
5,"6. Sun,4/10 at BAL L (3-5)",Forsythe-2B,Morrison-DH,Longoria-3B,Dickerson-LF,Pearce-1B,Miller-SS,Souza-RF,Kiermaier-CF,Casali-C
6,"7. Tue,4/12 vs CLE W (5-1)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Souza-RF,Kiermaier-CF,Conger-C
7,"8. Wed,4/13 vs CLE L (1-4)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Guyer-RF,Kiermaier-CF,Casali-C
8,"9. Thu,4/14 vs CLE L (0-6)",Forsythe-2B,Morrison-1B,Longoria-3B,Dickerson-DH,Jennings-LF,Miller-SS,Souza-RF,Kiermaier-CF,Conger-C
9,"10. Fri,4/15 vs CHW L (0-1)#",Forsythe-2B,Guyer-RF,Longoria-3B,Pearce-1B,Jennings-LF,Souza-DH,Beckham-SS,Kiermaier-CF,Casali-C
