,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/3 vs PHI L (3-4)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Barnhart-C,Feldman-P
1,"2. Wed,4/5 vs PHI W (2-0)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Barnhart-C,Finnegan-P
2,"3. Thu,4/6 vs PHI W (7-4)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Turner-C,Davis-P
3,"4. Fri,4/7 at STL W (2-0)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Schebler-RF,Cozart-SS,Gennett-3B,Barnhart-C,Garrett-P
4,"5. Sat,4/8 at STL L (4-10)",Gennett-2B,Alcantara-CF,Votto-1B,Duvall-LF,Suarez-3B,Cozart-SS,Kivlehan-RF,Barnhart-C,Arroyo-P
5,"6. Sun,4/9 at STL W (8-0)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Turner-C,Feldman-P
6,"7. Mon,4/10 at PIT W (7-1)",Hamilton-CF,Peraza-SS,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Gennett-2B,Barnhart-C,Finnegan-P
7,"8. Tue,4/11 at PIT W (6-2)",Hamilton-CF,Peraza-SS,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Gennett-2B,Barnhart-C,Davis-P
8,"9. Wed,4/12 at PIT W (9-2)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Barnhart-C,Garrett-P
9,"10. Thu,4/13 vs MIL L (1-5)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Barnhart-C,Arroyo-P
10,"11. Fri,4/14 vs MIL L (4-10)#",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Cozart-SS,Kivlehan-RF,Turner-C,Feldman-P
11,"12. Sat,4/15 vs MIL W (7-5)",Hamilton-CF,Peraza-2B,Votto-1B,Schebler-RF,Suarez-3B,Gennett-LF,Cozart-SS,Barnhart-C,Finnegan-P
12,"13. Sun,4/16 vs MIL L (2-4)",Hamilton-CF,Alcantara-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Barnhart-C,Romano-P
13,"14. Tue,4/18 vs BAL W (9-3)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Schebler-RF,Cozart-SS,Gennett-3B,Barnhart-C,Arroyo-P
14,"15. Wed,4/19 vs BAL L (0-2)",Hamilton-CF,Peraza-2B,Votto-1B,Duvall-LF,Suarez-3B,Schebler-RF,Cozart-SS,Barnhart-C,Garrett-P
