,0,1,2,3,4,5,6,7,8,9
0,"1. Sun,4/2 vs SFG W (6-5)#",Pollock-CF,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Peralta-RF,Mathis-C,Greinke-P
1,"2. Tue,4/4 vs SFG L (4-8)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Owings-SS,Mathis-C,Corbin-P
2,"3. Wed,4/5 vs SFG W (8-6)#",Pollock-CF,Owings-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Iannetta-C,Ahmed-SS,Walker-P
3,"4. Thu,4/6 vs SFG W (9-3)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Owings-SS,Herrmann-LF,Descalso-2B,Mathis-C,Ray-P
4,"5. Fri,4/7 vs CLE W (7-3)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Iannetta-C,Ahmed-SS,Miller-P
5,"6. Sat,4/8 vs CLE W (11-2)",Owings-SS,Peralta-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Hazelbaker-CF,Mathis-C,Greinke-P
6,"7. Sun,4/9 vs CLE W (3-2)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Owings-SS,Descalso-LF,Drury-2B,Herrmann-C,Corbin-P
7,"8. Mon,4/10 at SFG L (1-4)#",Pollock-CF,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Peralta-RF,Mathis-C,Walker-P
8,"9. Tue,4/11 at SFG W (4-3)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Owings-SS,Iannetta-C,Ray-P
9,"10. Wed,4/12 at SFG L (2-6)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Owings-SS,Mathis-C,Miller-P
10,"11. Fri,4/14 at LAD L (1-7)#",Pollock-CF,Owings-RF,Goldschmidt-1B,Tomas-LF,Drury-2B,Descalso-3B,Ahmed-SS,Mathis-C,Greinke-P
11,"12. Sat,4/15 at LAD L (4-8)",Hazelbaker-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Drury-2B,Descalso-LF,Ahmed-SS,Herrmann-C,Corbin-P
12,"13. Sun,4/16 at LAD W (3-1)#",Pollock-CF,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-LF,Drury-2B,Peralta-RF,Iannetta-C,Walker-P
13,"14. Mon,4/17 at LAD W (4-2)",Pollock-CF,Peralta-RF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Descalso-2B,Owings-SS,Mathis-C,Ray-P
