,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/4 at MIL W (12-3)",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Bumgarner-P,Pagan-LF
1,"2. Tue,4/5 at MIL W (2-1)",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Cueto-P,Pagan-LF
2,"3. Wed,4/6 at MIL L (3-4)",Pagan-LF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Samardzija-P,Blanco-CF
3,"4. Thu,4/7 vs LAD W (12-6)#",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Peavy-P,Pagan-LF
4,"5. Fri,4/8 vs LAD W (3-2)",Span-CF,Panik-2B,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Pagan-LF,Brown-C,Cain-P
5,"6. Sat,4/9 vs LAD L (2-3)#",Span-CF,Pagan-LF,Posey-C,Pence-RF,Duffy-3B,Belt-1B,Tomlinson-2B,Bumgarner-P,Adrianza-SS
6,"7. Sun,4/10 vs LAD W (9-6)#",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Cueto-P,Pagan-LF
7,"8. Tue,4/12 at COL W (7-2)",Span-CF,Panik-2B,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Pagan-LF,Brown-C,Samardzija-P
8,"9. Wed,4/13 at COL L (6-10)",Span-CF,Panik-2B,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Pagan-LF,Brown-C,Peavy-P
9,"10. Thu,4/14 at COL L (6-11)#",Span-CF,Pagan-LF,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Cain-P,Tomlinson-2B
10,"11. Fri,4/15 at LAD L (3-7)#",Pagan-LF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Tomlinson-SS,Bumgarner-P,Blanco-CF
11,"12. Sat,4/16 at LAD W (4-3)#",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Cueto-P,Pagan-LF
12,"13. Sun,4/17 at LAD L (1-3)",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Duffy-3B,Crawford-SS,Samardzija-P,Pagan-LF
13,"14. Mon,4/18 vs ARI L (7-9)",Span-CF,Panik-2B,Posey-C,Pence-RF,Belt-1B,Crawford-SS,Tomlinson-3B,Peavy-P,Pagan-LF
14,"15. Tue,4/19 vs ARI L (0-3)#",Span-CF,Panik-2B,Posey-1B,Pence-RF,Brown-C,Crawford-SS,Duffy-3B,Cain-P,Pagan-LF
15,"16. Wed,4/20 vs ARI L (1-2)",Span-CF,Panik-2B,Posey-C,Belt-1B,Crawford-SS,Duffy-3B,Blanco-RF,Bumgarner-P,Pagan-LF
16,"17. Thu,4/21 vs ARI L (2-6)",Span-CF,Panik-2B,Pence-RF,Belt-1B,Crawford-SS,Pagan-LF,Duffy-3B,Brown-C,Cueto-P
17,"18. Fri,4/22 vs MIA W (8-1)",Span-CF,Panik-2B,Duffy-3B,Posey-C,Belt-1B,Pence-RF,Crawford-SS,Samardzija-P,Pagan-LF
18,"19. Sat,4/23 vs MIA W (7-2)",Span-CF,Panik-2B,Duffy-3B,Posey-C,Belt-1B,Pence-RF,Crawford-SS,Blanco-LF,Peavy-P
19,"20. Sun,4/24 vs MIA L (4-5)#",Pagan-LF,Panik-2B,Duffy-3B,Posey-1B,Pence-RF,Brown-C,Crawford-SS,Blanco-CF,Cain-P
20,"21. Mon,4/25 vs SDP W (5-4)#",Span-CF,Panik-2B,Duffy-3B,Posey-C,Pence-RF,Belt-1B,Crawford-SS,Bumgarner-P,Pagan-LF
21,"22. Tue,4/26 vs SDP W (1-0)",Span-CF,Panik-2B,Duffy-3B,Posey-C,Belt-1B,Pence-RF,Crawford-SS,Cueto-P,Pagan-LF
22,"23. Wed,4/27 vs SDP W (13-9)",Span-CF,Panik-2B,Duffy-3B,Belt-1B,Crawford-SS,Pence-RF,Pagan-LF,Brown-C,Samardzija-P
23,"24. Fri,4/29 at NYM L (1-13)#",Span-CF,Panik-2B,Duffy-3B,Posey-C,Pence-RF,Belt-1B,Crawford-SS,Peavy-P,Pagan-LF
24,"25. Sat,4/30 at NYM L (5-6)",Span-CF,Pagan-LF,Duffy-3B,Posey-C,Belt-1B,Pence-RF,Crawford-SS,Tomlinson-2B,Cain-P
25,"26. Sun,5/1 at NYM W (6-1)",Span-CF,Pagan-LF,Duffy-3B,Posey-C,Belt-1B,Pence-RF,Crawford-SS,Tomlinson-2B,Bumgarner-P
