,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/3 at TEX W (8-5)",Santana-DH,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-2B,Gomes-C,Naquin-CF,Diaz-3B,Almonte-RF
1,"2. Tue,4/4 at TEX W (4-3)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Guyer-RF,Diaz-3B,Gomes-C,Jackson-CF
2,"3. Wed,4/5 at TEX W (9-6)#",Santana-DH,Lindor-SS,Guyer-LF,Encarnacion-1B,Ramirez-2B,Diaz-3B,Jackson-CF,Perez-C,Almonte-RF
3,"4. Fri,4/7 at ARI L (3-7)",Santana-RF,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-2B,Diaz-3B,Naquin-CF,Gomes-C,Tomlin-P
4,"5. Sat,4/8 at ARI L (2-11)",Santana-RF,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-2B,Diaz-3B,Naquin-CF,Perez-C,Bauer-P
5,"6. Sun,4/9 at ARI L (2-3)#",Santana-RF,Lindor-SS,Guyer-LF,Encarnacion-1B,Ramirez-2B,Diaz-3B,Gomes-C,Jackson-CF,Kluber-P
6,"7. Tue,4/11 vs CHW W (2-1)",Santana-DH,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-2B,Diaz-3B,Naquin-CF,Gomes-C,Almonte-RF
7,"8. Wed,4/12 vs CHW L (1-2)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Guyer-RF,Diaz-3B,Perez-C,Jackson-CF
8,"9. Thu,4/13 vs CHW L (4-10)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Chisenhall-CF,Diaz-3B,Almonte-RF,Gomes-C
9,"10. Fri,4/14 vs DET L (6-7)#",Santana-1B,Lindor-SS,Guyer-LF,Encarnacion-DH,Ramirez-2B,Diaz-3B,Almonte-RF,Perez-C,Jackson-CF
10,"11. Sat,4/15 vs DET W (13-6)",Santana-DH,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-2B,Chisenhall-CF,Diaz-3B,Almonte-RF,Gomes-C
11,"12. Sun,4/16 vs DET L (1-4)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Guyer-RF,Diaz-3B,Jackson-CF,Gomes-C
12,"13. Mon,4/17 at MIN W (3-1)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Chisenhall-CF,Diaz-3B,Almonte-RF,Gomes-C
13,"14. Tue,4/18 at MIN W (11-4)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Chisenhall-CF,Diaz-3B,Almonte-RF,Perez-C
14,"15. Thu,4/20 at MIN W (6-2)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-2B,Chisenhall-CF,Diaz-3B,Almonte-RF,Perez-C
15,"16. Fri,4/21 at CHW W (3-0)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Guyer-RF,Jackson-CF,Gomes-C
16,"17. Sat,4/22 at CHW W (7-0)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Gomes-C
17,"18. Sun,4/23 at CHW L (2-6)#",Santana-1B,Lindor-SS,Guyer-LF,Encarnacion-DH,Ramirez-3B,Jackson-CF,Almonte-RF,Perez-C,Martinez-2B
18,"19. Tue,4/25 vs HOU L (2-4)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Guyer-RF,Gomes-C,Jackson-CF
19,"20. Wed,4/26 vs HOU W (7-6)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Perez-C
20,"21. Thu,4/27 vs HOU W (4-3)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Gomes-C
21,"22. Fri,4/28 vs SEA L (1-3)#",Santana-1B,Lindor-SS,Guyer-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Jackson-CF,Almonte-RF,Gomes-C
22,"23. Sat,4/29 vs SEA W (4-3)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Gomes-C
23,"24. Sun,4/30 vs SEA W (12-4)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Perez-C
24,"25. Mon,5/1 at DET L (1-7)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Guyer-RF,Jackson-CF,Perez-C,Martinez-2B
25,"26. Tue,5/2 at DET L (2-5)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Gomes-C
26,"27. Wed,5/3 at DET W (3-2)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Guyer-RF,Almonte-CF,Gomes-C
27,"28. Fri,5/5 at KCR L (1-3)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Chisenhall-CF,Almonte-RF,Perez-C
28,"29. Sat,5/6 at KCR W (3-1)#",Santana-DH,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-3B,Kipnis-2B,Guyer-RF,Gomes-C,Almonte-CF
29,"30. Sun,5/7 at KCR W (1-0)#",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Kipnis-2B,Guyer-RF,Gomes-C,Almonte-CF
30,"31. Mon,5/8 at TOR L (2-4)",Santana-1B,Lindor-SS,Kipnis-2B,Encarnacion-DH,Ramirez-3B,Chisenhall-CF,Diaz-LF,Almonte-RF,Perez-C
31,"32. Tue,5/9 at TOR W (6-0)",Santana-1B,Lindor-SS,Kipnis-2B,Encarnacion-DH,Ramirez-3B,Chisenhall-CF,Diaz-LF,Almonte-RF,Gomes-C
32,"33. Wed,5/10 at TOR L (7-8)#",Santana-1B,Lindor-SS,Kipnis-2B,Encarnacion-DH,Ramirez-3B,Guyer-RF,Gomes-C,Diaz-LF,Almonte-CF
33,"34. Fri,5/12 vs MIN L (0-1)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Kipnis-2B,Ramirez-3B,Chisenhall-CF,Gomes-C,Guyer-RF
34,"35. Sat,5/13 vs MIN L (1-4)",Santana-1B,Lindor-SS,Brantley-LF,Encarnacion-DH,Kipnis-2B,Ramirez-3B,Chisenhall-CF,Gomes-C,Almonte-RF
35,"36. Sun,5/14 vs MIN W (8-3)#",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Santana-1B,Ramirez-3B,Robertson-RF,Chisenhall-CF,Perez-C
36,"37. Mon,5/15 vs TBR W (8-7)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Chisenhall-CF,Gomes-C,Almonte-RF
37,"38. Tue,5/16 vs TBR L (4-6)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Gomes-C,Zimmer-CF
38,"39. Wed,5/17 vs TBR L (4-7)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Zimmer-CF,Perez-C
39,"40. Fri,5/19 at HOU W (5-3)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Zimmer-CF,Perez-C
40,"41. Sat,5/20 at HOU W (3-0)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-DH,Encarnacion-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Zimmer-CF
41,"42. Sun,5/21 at HOU W (8-6)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Chisenhall-RF,Gomes-C,Zimmer-CF,Gonzalez-3B
42,"43. Mon,5/22 at CIN L (1-5)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-RF,Encarnacion-1B,Ramirez-3B,Chisenhall-CF,Gomes-C,Tomlin-P
43,"44. Tue,5/23 at CIN W (8-7)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-RF,Encarnacion-1B,Ramirez-3B,Gomes-C,Robertson-CF,Carrasco-P
44,"45. Wed,5/24 vs CIN L (3-4)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Zimmer-CF,Perez-C,Robertson-RF
45,"46. Fri,5/26 vs KCR L (4-6)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Gomes-C,Zimmer-CF,Robertson-RF
46,"47. Sat,5/27 vs KCR L (2-5)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Gomes-C,Jackson-CF,Robertson-RF
47,"48. Sun,5/28 vs KCR W (10-1)#",Kipnis-2B,Robertson-RF,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Jackson-CF,Perez-C,Gonzalez-SS
48,"49. Mon,5/29 vs OAK W (5-3)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Gomes-C,Zimmer-CF,Jackson-RF
49,"50. Tue,5/30 vs OAK W (9-4)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-DH,Encarnacion-1B,Ramirez-3B,Zimmer-CF,Perez-C,Robertson-RF
50,"51. Wed,5/31 vs OAK L (1-3)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Jackson-CF,Gomes-C,Robertson-RF
51,"52. Thu,6/1 vs OAK W (8-0)",Kipnis-DH,Lindor-SS,Brantley-LF,Santana-1B,Ramirez-3B,Zimmer-CF,Robertson-RF,Perez-C,Gonzalez-2B
52,"53. Fri,6/2 at KCR L (0-4)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Gomes-C,Jackson-CF,Robertson-RF
53,"54. Sat,6/3 at KCR L (5-12)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Gomes-C,Zimmer-CF,Jackson-RF
54,"55. Sun,6/4 at KCR W (8-0)#",Kipnis-2B,Robertson-LF,Lindor-SS,Santana-1B,Encarnacion-DH,Ramirez-3B,Jackson-RF,Zimmer-CF,Perez-C
55,"56. Tue,6/6 at COL L (3-11)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Ramirez-3B,Zimmer-CF,Gomes-C,Chisenhall-RF,Clevinger-P
56,"57. Wed,6/7 at COL L (1-8)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Ramirez-3B,Jackson-RF,Zimmer-CF,Perez-C,Bauer-P
57,"58. Fri,6/9 vs CHW W (7-3)",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Gomes-C,Zimmer-CF
58,"59. Sat,6/10 vs CHW L (3-5)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Jackson-CF,Gomes-C,Robertson-RF
59,"60. Sun,6/11 vs CHW W (4-2)#",Robertson-RF,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Jackson-CF,Perez-C,Gonzalez-2B
60,"61. Tue,6/13 vs LAD L (5-7)#",Kipnis-2B,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Jackson-CF,Perez-C,Robertson-RF
61,"62. Wed,6/14 vs LAD L (4-6)",Zimmer-CF,Lindor-SS,Brantley-LF,Santana-1B,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Gomes-C,Gonzalez-2B
62,"63. Thu,6/15 vs LAD W (12-5)#",Lindor-SS,Robertson-LF,Ramirez-3B,Encarnacion-DH,Santana-1B,Jackson-RF,Perez-C,Zimmer-CF,Gonzalez-2B
63,"64. Fri,6/16 at MIN W (8-1)#",Kipnis-2B,Robertson-LF,Lindor-SS,Encarnacion-DH,Ramirez-3B,Santana-1B,Gomes-C,Chisenhall-RF,Jackson-CF
64,"65. Sat,6/17 at MIN W (9-3)#",Kipnis-2B,Robertson-LF,Ramirez-3B,Encarnacion-DH,Santana-1B,Jackson-RF,Zimmer-CF,Perez-C,Gonzalez-SS
65,"66. Sat,6/17 at MIN W (6-2)#",Lindor-SS,Robertson-LF,Ramirez-2B,Encarnacion-DH,Santana-1B,Jackson-CF,Gomes-C,Chisenhall-RF,Urshela-3B
66,"67. Sun,6/18 at MIN W (5-2)",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Chisenhall-RF,Santana-1B,Zimmer-CF,Perez-C,Robertson-LF
67,"68. Mon,6/19 at BAL W (12-0)",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Chisenhall-RF,Santana-1B,Gomes-C,Zimmer-CF,Jackson-LF
68,"69. Tue,6/20 at BAL L (5-6)",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Chisenhall-RF,Santana-1B,Gomes-C,Zimmer-CF,Jackson-LF
69,"70. Wed,6/21 at BAL W (5-1)",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Chisenhall-RF,Santana-1B,Jackson-LF,Zimmer-CF,Perez-C
70,"71. Thu,6/22 at BAL W (6-3)#",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Santana-1B,Jackson-CF,Gomes-C,Gonzalez-LF,Robertson-RF
71,"72. Fri,6/23 vs MIN L (0-5)#",Kipnis-2B,Gonzalez-3B,Lindor-SS,Encarnacion-DH,Santana-1B,Jackson-CF,Chisenhall-RF,Perez-C,Robertson-LF
72,"73. Sat,6/24 vs MIN L (2-4)",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Chisenhall-RF,Santana-1B,Gomes-C,Zimmer-CF,Jackson-LF
73,"74. Sun,6/25 vs MIN L (0-4)",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Santana-1B,Chisenhall-RF,Jackson-LF,Zimmer-CF,Gomes-C
74,"75. Mon,6/26 vs TEX W (15-9)#",Lindor-SS,Kipnis-2B,Ramirez-3B,Encarnacion-DH,Santana-1B,Guyer-LF,Chisenhall-RF,Perez-C,Zimmer-CF
75,"76. Tue,6/27 vs TEX L (1-2)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Santana-1B,Zimmer-CF,Gomes-C
76,"77. Wed,6/28 vs TEX W (5-3)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Santana-1B,Zimmer-CF,Perez-C
77,"78. Thu,6/29 vs TEX W (5-1)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Guyer-RF,Santana-1B,Gomes-C,Zimmer-CF
78,"79. Sat,7/1 at DET L (4-7)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Santana-1B,Zimmer-CF,Gomes-C
79,"80. Sat,7/1 at DET W (4-1)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Santana-1B,Zimmer-CF,Perez-C
80,"81. Sun,7/2 at DET W (11-8)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Santana-1B,Zimmer-CF,Gomes-C
81,"82. Tue,7/4 vs SDP L (0-1)",Kipnis-2B,Lindor-SS,Brantley-LF,Encarnacion-DH,Ramirez-3B,Chisenhall-RF,Santana-1B,Zimmer-CF,Gomes-C
82,"83. Wed,7/5 vs SDP L (2-6)",Zimmer-CF,Lindor-SS,Brantley-LF,Encarnacion-1B,Ramirez-3B,Chisenhall-RF,Almonte-DH,Perez-C,Gonzalez-2B
