,0,1,2,3,4,5,6,7,8,9
108,"109. Tue,7/30 at KCR W (9-2)#",Bichette-SS,Galvis-DH,Gurriel-LF,Grichuk-RF,Guerrero-3B,Biggio-2B,Hernandez-CF,Drury-1B,Jansen-C
109,"110. Wed,7/31 at KCR W (4-1)",Bichette-SS,Biggio-2B,Gurriel-LF,Smoak-1B,Grichuk-CF,Galvis-DH,McKinney-RF,Drury-3B,McGuire-C
110,"111. Thu,8/1 at BAL W (11-2)",Bichette-DH,Biggio-2B,Guerrero-3B,Smoak-1B,Grichuk-RF,Galvis-SS,Hernandez-CF,McKinney-LF,Jansen-C
111,"112. Fri,8/2 at BAL W (5-2)",Bichette-SS,Biggio-RF,Gurriel-LF,Guerrero-3B,Smoak-DH,Galvis-2B,Drury-1B,Fisher-CF,Jansen-C
112,"113. Sat,8/3 at BAL L (4-6)",Bichette-SS,Galvis-2B,Gurriel-LF,Guerrero-3B,Smoak-1B,Grichuk-DH,Fisher-RF,Hernandez-CF,McGuire-C
113,"114. Sun,8/4 at BAL L (5-6)",Bichette-SS,Biggio-2B,Gurriel-LF,Guerrero-DH,Smoak-1B,Grichuk-RF,Hernandez-CF,Drury-3B,Jansen-C
114,"115. Mon,8/5 at TBR W (2-0)",Bichette-SS,Biggio-2B,Gurriel-LF,Smoak-1B,Guerrero-3B,Galvis-DH,Grichuk-RF,Fisher-CF,McGuire-C
115,"116. Tue,8/6 at TBR L (6-7)",Bichette-DH,Biggio-2B,Gurriel-LF,Guerrero-3B,Galvis-SS,Grichuk-RF,Hernandez-CF,Drury-1B,Jansen-C
116,"117. Wed,8/7 at TBR W (4-3)#",Bichette-SS,Galvis-2B,Gurriel-DH,Grichuk-RF,Smoak-1B,Drury-3B,Fisher-LF,Hernandez-CF,McGuire-C
117,"118. Thu,8/8 vs NYY L (6-12)",Bichette-SS,Biggio-2B,Gurriel-LF,Guerrero-3B,Galvis-DH,Smoak-1B,Grichuk-RF,Fisher-CF,McGuire-C
118,"119. Fri,8/9 vs NYY W (8-2)#",Bichette-SS,Biggio-2B,Guerrero-3B,Grichuk-RF,Galvis-DH,Hernandez-CF,Drury-1B,Fisher-LF,Jansen-C
119,"120. Sat,8/10 vs NYY W (5-4)",Bichette-DH,Biggio-2B,Guerrero-3B,Grichuk-RF,Smoak-1B,Galvis-SS,Fisher-LF,Hernandez-CF,Jansen-C
120,"121. Sun,8/11 vs NYY L (0-1)",Bichette-SS,Biggio-DH,Galvis-2B,Grichuk-RF,Smoak-1B,Hernandez-CF,Fisher-LF,Drury-3B,McGuire-C
121,"122. Mon,8/12 vs TEX W (19-4)",Bichette-SS,Biggio-2B,Guerrero-3B,Smoak-DH,Grichuk-RF,Hernandez-CF,Fisher-LF,Drury-1B,Jansen-C
122,"123. Tue,8/13 vs TEX W (3-0)",Bichette-SS,Biggio-2B,Guerrero-3B,Smoak-1B,Grichuk-DH,Hernandez-CF,McKinney-RF,Drury-LF,McGuire-C
123,"124. Wed,8/14 vs TEX L (3-7)#",Bichette-SS,Biggio-2B,Guerrero-DH,Grichuk-RF,Hernandez-CF,Tellez-1B,Drury-3B,Fisher-LF,Jansen-C
124,"125. Fri,8/16 vs SEA W (7-3)",Bichette-SS,Biggio-2B,Guerrero-3B,Grichuk-RF,Smoak-1B,Hernandez-CF,Drury-DH,Fisher-LF,Jansen-C
125,"126. Sat,8/17 vs SEA L (3-4)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-1B,Grichuk-CF,Smoak-DH,Fisher-LF,McKinney-RF,McGuire-C
126,"127. Sun,8/18 vs SEA L (0-7)#",Bichette-SS,Biggio-2B,Grichuk-RF,Hernandez-CF,Smoak-1B,Tellez-DH,Drury-3B,Jansen-C,McKinney-LF
127,"128. Tue,8/20 at LAD L (3-16)#",Bichette-SS,Drury-2B,Guerrero-3B,Grichuk-RF,Hernandez-CF,Smoak-1B,Jansen-C,Fisher-LF,Boshers-P
128,"129. Wed,8/21 at LAD L (1-2)",Bichette-SS,Biggio-2B,Grichuk-RF,Tellez-1B,Drury-3B,McKinney-LF,Hernandez-CF,McGuire-C,Font-P
129,"130. Thu,8/22 at LAD L (2-3)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-1B,Grichuk-CF,McKinney-RF,Jansen-C,Fisher-LF,Waguespack-P
130,"131. Fri,8/23 at SEA L (4-7)#",Bichette-SS,Fisher-LF,Guerrero-DH,Grichuk-RF,Smoak-1B,Hernandez-CF,Biggio-2B,Drury-3B,McGuire-C
131,"132. Sat,8/24 at SEA W (7-5)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-DH,Grichuk-RF,Smoak-1B,Hernandez-CF,McKinney-LF,Jansen-C
132,"133. Sun,8/25 at SEA L (1-3)#",Bichette-SS,Biggio-2B,Guerrero-DH,Tellez-1B,Grichuk-RF,Fisher-LF,Hernandez-CF,Drury-3B,McGuire-C
133,"134. Tue,8/27 vs ATL W (3-1)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-1B,Grichuk-CF,Smoak-DH,McKinney-RF,McGuire-C,Fisher-LF
134,"135. Wed,8/28 vs ATL L (4-9)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-DH,Grichuk-RF,Smoak-1B,Hernandez-CF,Drury-LF,Jansen-C
135,"136. Fri,8/30 vs HOU L (4-7)#",Bichette-SS,Biggio-2B,Guerrero-3B,Grichuk-RF,Hernandez-CF,Smoak-DH,Drury-1B,Fisher-LF,McGuire-C
136,"137. Sat,8/31 vs HOU W (6-4)#",Bichette-SS,Biggio-2B,Guerrero-DH,Grichuk-RF,Hernandez-CF,Drury-3B,Tellez-1B,Jansen-C,Fisher-LF
137,"138. Sun,9/1 vs HOU L (0-2)",Bichette-SS,Biggio-2B,Guerrero-3B,Smoak-1B,Tellez-DH,Grichuk-CF,McKinney-RF,Drury-LF,McGuire-C
138,"139. Mon,9/2 at ATL L (3-6)",Bichette-SS,Biggio-2B,Grichuk-RF,Smoak-1B,Hernandez-CF,McKinney-LF,Drury-3B,Jansen-C,Waguespack-P
139,"140. Tue,9/3 at ATL L (2-7)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-1B,Grichuk-RF,Fisher-LF,Hernandez-CF,Taylor-C,Font-P
140,"141. Thu,9/5 at TBR L (4-6)",Bichette-SS,Biggio-2B,Grichuk-RF,Guerrero-3B,Tellez-DH,Hernandez-CF,Smoak-1B,McGuire-C,Fisher-LF
141,"142. Fri,9/6 at TBR L (0-5)#",Bichette-SS,Hernandez-CF,Grichuk-DH,Guerrero-3B,Tellez-1B,Drury-2B,Davis-RF,Jansen-C,Alford-LF
142,"143. Sat,9/7 at TBR L (3-5)",Bichette-SS,Biggio-2B,Tellez-1B,Guerrero-3B,Smoak-DH,McGuire-C,Davis-CF,McKinney-RF,Fisher-LF
143,"144. Sun,9/8 at TBR L (3-8)",Bichette-SS,Hernandez-CF,Tellez-1B,Guerrero-DH,Grichuk-RF,Davis-LF,Drury-3B,Jansen-C,Urena-2B
144,"145. Tue,9/10 vs BOS W (4-3)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-1B,Grichuk-RF,Smoak-DH,McGuire-C,Davis-CF,Fisher-LF
145,"146. Wed,9/11 vs BOS W (8-0)#",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-DH,Grichuk-RF,Hernandez-LF,Davis-CF,Drury-1B,Jansen-C
146,"147. Thu,9/12 vs BOS L (4-7)",Bichette-SS,Biggio-2B,Guerrero-3B,Tellez-1B,Smoak-DH,Grichuk-CF,McGuire-C,McKinney-RF,Fisher-LF
147,"148. Fri,9/13 vs NYY W (6-5)",Bichette-DH,Biggio-2B,Guerrero-3B,Tellez-1B,Grichuk-RF,McGuire-C,Hernandez-CF,McKinney-LF,Urena-SS
148,"149. Sat,9/14 vs NYY L (3-13)#",Bichette-SS,Grichuk-RF,Gurriel-DH,Guerrero-3B,Hernandez-LF,Smoak-1B,Drury-2B,Jansen-C,Davis-CF
149,"150. Sun,9/15 vs NYY W (6-4)",Bichette-SS,Biggio-2B,Grichuk-RF,Tellez-DH,Hernandez-CF,McGuire-C,Drury-1B,McKinney-LF,Urena-3B
150,"151. Tue,9/17 at BAL W (8-5)",Bichette-SS,Biggio-2B,Gurriel-DH,Guerrero-3B,Grichuk-RF,Smoak-1B,Hernandez-CF,McKinney-LF,Jansen-C
151,"152. Wed,9/18 at BAL W (11-10)",Bichette-SS,Biggio-2B,Grichuk-RF,Guerrero-DH,McGuire-C,Hernandez-CF,Tellez-1B,Drury-3B,Fisher-LF
152,"153. Thu,9/19 at BAL W (8-4)",Bichette-SS,Biggio-2B,Gurriel-LF,Guerrero-3B,Smoak-DH,Grichuk-CF,McGuire-C,Tellez-1B,Fisher-RF
153,"154. Fri,9/20 at NYY W (4-3)#",Alford-LF,Biggio-2B,Gurriel-DH,Guerrero-3B,Grichuk-RF,Hernandez-CF,Smoak-1B,Jansen-C,Urena-SS
154,"155. Sat,9/21 at NYY L (2-7)#",Davis-CF,Biggio-2B,Gurriel-DH,Guerrero-3B,Grichuk-RF,Hernandez-LF,Drury-1B,Urena-SS,Maile-C
155,"156. Sun,9/22 at NYY L (3-8)",McKinney-RF,Biggio-2B,Grichuk-CF,Smoak-DH,McGuire-C,Tellez-1B,Urena-SS,Drury-3B,Fisher-LF
156,"157. Mon,9/23 vs BAL W (11-10)",McKinney-RF,Biggio-2B,Grichuk-DH,Guerrero-3B,Tellez-1B,Hernandez-LF,Drury-SS,Davis-CF,Jansen-C
157,"158. Tue,9/24 vs BAL L (4-11)",Valera-SS,Biggio-2B,Grichuk-RF,Guerrero-DH,McGuire-C,Drury-3B,Tellez-1B,Alford-CF,Fisher-LF
158,"159. Wed,9/25 vs BAL W (3-2)",McKinney-RF,Valera-SS,Biggio-2B,Guerrero-DH,Tellez-1B,Hernandez-CF,Drury-3B,Fisher-LF,Maile-C
159,"160. Fri,9/27 vs TBR L (2-6)",McKinney-RF,Biggio-2B,Grichuk-DH,Tellez-1B,Guerrero-3B,McGuire-C,Hernandez-CF,Urena-SS,Fisher-LF
160,"161. Sat,9/28 vs TBR W (4-1)#",Hernandez-CF,Biggio-2B,Grichuk-RF,Tellez-1B,Drury-3B,Smoak-DH,Alford-LF,Jansen-C,Urena-SS
161,"162. Sun,9/29 vs TBR W (8-3)#",Hernandez-LF,Biggio-2B,Grichuk-RF,Tellez-DH,Smoak-1B,Valera-3B,Urena-SS,Davis-CF,Maile-C
