,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/3 at BAL L (2-3)",Travis-2B,Donaldson-3B,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Pearce-1B,Pillar-CF,Carrera-LF
1,"2. Wed,4/5 at BAL L (1-3)",Travis-2B,Donaldson-3B,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Pearce-LF,Smoak-1B,Pillar-CF
2,"3. Thu,4/6 at TBR W (5-2)#",Pearce-LF,Donaldson-3B,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Smoak-1B,Pillar-CF,Barney-2B
3,"4. Fri,4/7 at TBR L (8-10)",Travis-2B,Donaldson-3B,Bautista-RF,Morales-DH,Tulowitzki-SS,Smoak-1B,Carrera-LF,Saltalamacchia-C,Pillar-CF
4,"5. Sat,4/8 at TBR L (2-3)",Travis-2B,Donaldson-3B,Bautista-RF,Morales-DH,Tulowitzki-SS,Pearce-LF,Martin-C,Smoak-1B,Pillar-CF
5,"6. Sun,4/9 at TBR L (2-7)",Travis-2B,Donaldson-3B,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Smoak-1B,Pillar-CF,Carrera-LF
6,"7. Tue,4/11 vs MIL L (3-4)",Travis-2B,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Smoak-1B,Pearce-LF,Pillar-CF,Goins-3B
7,"8. Wed,4/12 vs MIL L (0-2)",Travis-2B,Bautista-RF,Donaldson-DH,Morales-1B,Tulowitzki-SS,Martin-C,Pearce-LF,Pillar-CF,Barney-3B
8,"9. Thu,4/13 vs BAL L (1-2)",Carrera-LF,Bautista-RF,Donaldson-DH,Morales-1B,Tulowitzki-SS,Martin-C,Pillar-CF,Barney-3B,Travis-2B
9,"10. Fri,4/14 vs BAL L (4-6)#",Pillar-CF,Pearce-LF,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Smoak-1B,Barney-3B,Travis-2B
10,"11. Sat,4/15 vs BAL W (2-1)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Tulowitzki-SS,Smoak-1B,Coghlan-3B,Saltalamacchia-C,Goins-2B
11,"12. Sun,4/16 vs BAL L (4-11)",Pillar-CF,Carrera-RF,Bautista-DH,Morales-1B,Tulowitzki-SS,Martin-C,Pearce-LF,Coghlan-3B,Goins-2B
12,"13. Tue,4/18 vs BOS L (7-8)#",Pillar-CF,Bautista-RF,Morales-DH,Tulowitzki-SS,Smoak-1B,Martin-C,Pearce-LF,Barney-3B,Travis-2B
13,"14. Wed,4/19 vs BOS W (3-0)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Smoak-1B,Barney-3B,Travis-2B
14,"15. Thu,4/20 vs BOS L (1-4)#",Pillar-CF,Bautista-RF,Morales-DH,Smoak-1B,Pearce-LF,Barney-3B,Saltalamacchia-C,Travis-2B,Goins-SS
15,"16. Fri,4/21 at LAA W (8-7)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Tulowitzki-SS,Martin-C,Smoak-1B,Coghlan-3B,Goins-2B
16,"17. Sat,4/22 at LAA L (4-5)#",Pillar-CF,Barney-3B,Bautista-RF,Morales-DH,Smoak-1B,Pearce-LF,Travis-2B,Saltalamacchia-C,Goins-SS
17,"18. Sun,4/23 at LAA W (6-2)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Coghlan-3B,Travis-2B,Goins-SS
18,"19. Mon,4/24 at LAA L (1-2)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Coghlan-3B,Travis-2B,Goins-SS
19,"20. Tue,4/25 at STL W (6-5)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-1B,Martin-3B,Saltalamacchia-C,Barney-2B,Goins-SS,Estrada-P
20,"21. Thu,4/27 at STL L (4-8)",Pillar-CF,Carrera-LF,Bautista-RF,Smoak-1B,Martin-C,Coghlan-3B,Travis-2B,Goins-SS,Latos-P
21,"22. Thu,4/27 at STL L (4-6)",Pillar-CF,Coghlan-3B,Carrera-RF,Morales-1B,Saltalamacchia-C,Pearce-LF,Goins-SS,Barney-2B,Lawrence-P
22,"23. Fri,4/28 vs TBR L (4-7)#",Pillar-CF,Barney-3B,Bautista-RF,Morales-DH,Smoak-1B,Pearce-LF,Travis-2B,Maile-C,Goins-SS
23,"24. Sat,4/29 vs TBR W (4-1)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Coghlan-3B,Barney-2B,Goins-SS
24,"25. Sun,4/30 vs TBR W (3-1)",Pillar-CF,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Pearce-LF,Travis-2B,Goins-SS,Barney-3B
25,"26. Mon,5/1 at NYY W (7-1)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Goins-SS,Maile-C,Coghlan-3B
26,"27. Tue,5/2 at NYY L (5-11)",Pillar-CF,Bautista-RF,Martin-C,Morales-DH,Smoak-1B,Pearce-LF,Goins-SS,Travis-2B,Coghlan-3B
27,"28. Wed,5/3 at NYY L (6-8)#",Pillar-CF,Bautista-RF,Martin-C,Morales-DH,Smoak-1B,Pearce-LF,Travis-2B,Barney-3B,Goins-SS
28,"29. Fri,5/5 at TBR W (8-4)",Pillar-CF,Bautista-RF,Martin-C,Morales-DH,Smoak-1B,Pearce-LF,Goins-SS,Travis-2B,Coghlan-3B
29,"30. Sat,5/6 at TBR L (1-6)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Goins-SS,Barney-3B,Maile-C
30,"31. Sun,5/7 at TBR W (2-1)",Pillar-CF,Bautista-RF,Martin-C,Morales-DH,Smoak-1B,Pearce-LF,Travis-2B,Goins-SS,Barney-3B
31,"32. Mon,5/8 vs CLE W (4-2)",Pillar-CF,Bautista-RF,Morales-DH,Smoak-1B,Pearce-LF,Travis-2B,Barney-3B,Goins-SS,Maile-C
32,"33. Tue,5/9 vs CLE L (0-6)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Goins-SS,Barney-3B,Coghlan-2B,Ohlman-C
33,"34. Wed,5/10 vs CLE W (8-7)",Pillar-CF,Carrera-RF,Bautista-DH,Smoak-1B,Pearce-LF,Goins-SS,Travis-2B,Barney-3B,Maile-C
34,"35. Thu,5/11 vs SEA W (7-2)",Pillar-CF,Carrera-RF,Bautista-DH,Smoak-1B,Pearce-LF,Goins-SS,Travis-2B,Coghlan-3B,Maile-C
35,"36. Fri,5/12 vs SEA W (4-0)",Pillar-CF,Carrera-RF,Bautista-DH,Smoak-1B,Pearce-LF,Goins-SS,Barney-3B,Travis-2B,Maile-C
36,"37. Sat,5/13 vs SEA W (7-2)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Goins-SS,Barney-3B,Coghlan-2B,Maile-C
37,"38. Sun,5/14 vs SEA W (3-2)#",Pillar-CF,Barney-3B,Bautista-RF,Morales-DH,Smoak-1B,Pearce-LF,Travis-2B,Goins-SS,Maile-C
38,"39. Mon,5/15 vs ATL L (6-10)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Goins-SS,Ohlman-C,Coghlan-3B
39,"40. Tue,5/16 vs ATL L (5-9)#",Pillar-CF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Barney-3B,Carrera-LF,Goins-SS,Maile-C
40,"41. Wed,5/17 at ATL L (4-8)",Pillar-CF,Carrera-LF,Bautista-RF,Smoak-1B,Travis-2B,Goins-SS,Barney-3B,Maile-C,Biagini-P
41,"42. Thu,5/18 at ATL W (9-0)",Carrera-LF,Bautista-RF,Morales-1B,Ceciliani-CF,Coghlan-2B,Barney-3B,Goins-SS,Maile-C,Stroman-P
42,"43. Fri,5/19 at BAL L (3-5)",Carrera-CF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Goins-SS,Barney-3B,Alford-LF,Maile-C
43,"44. Sat,5/20 at BAL L (5-7)",Pillar-CF,Carrera-LF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Martin-C,Barney-3B,Goins-SS
44,"45. Sun,5/21 at BAL W (3-1)#",Pillar-CF,Bautista-RF,Morales-DH,Smoak-1B,Travis-2B,Martin-3B,Barney-SS,Alford-LF,Maile-C
45,"46. Tue,5/23 at MIL W (4-3)",Pillar-CF,Carrera-RF,Bautista-3B,Morales-1B,Travis-2B,Martin-C,Coghlan-LF,Goins-SS,Biagini-P
46,"47. Wed,5/24 at MIL W (8-4)",Pillar-CF,Travis-2B,Bautista-RF,Smoak-1B,Martin-3B,Coghlan-LF,Goins-SS,Maile-C,Stroman-P
47,"48. Fri,5/26 vs TEX W (7-6)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Tulowitzki-SS,Travis-2B,Carrera-LF
48,"49. Sat,5/27 vs TEX W (3-1)",Pillar-CF,Travis-2B,Bautista-RF,Morales-DH,Smoak-1B,Martin-3B,Carrera-LF,Goins-SS,Maile-C
49,"50. Sun,5/28 vs TEX L (1-3)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Tulowitzki-SS,Travis-2B,Coghlan-LF
50,"51. Mon,5/29 vs CIN W (17-2)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Tulowitzki-SS,Travis-2B,Carrera-LF
51,"52. Tue,5/30 vs CIN W (6-4)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Martin-C,Tulowitzki-SS,Travis-2B,Carrera-LF
52,"53. Wed,5/31 vs CIN W (5-4)",Travis-2B,Carrera-CF,Bautista-RF,Morales-1B,Smoak-DH,Martin-3B,Coghlan-LF,Goins-SS,Maile-C
53,"54. Thu,6/1 vs NYY L (2-12)#",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Barney-2B,Carrera-LF,Maile-C
54,"55. Fri,6/2 vs NYY W (7-5)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Travis-2B,Carrera-LF,Maile-C
55,"56. Sat,6/3 vs NYY L (0-7)#",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Travis-2B,Barney-LF,Maile-C
56,"57. Sun,6/4 vs NYY W (3-2)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Travis-2B,Coghlan-LF,Maile-C
57,"58. Mon,6/5 at OAK L (3-5)#",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Barney-2B,Carrera-LF
58,"59. Tue,6/6 at OAK L (1-4)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Carrera-LF,Goins-2B,Maile-C
59,"60. Wed,6/7 at OAK W (7-5)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Coghlan-LF,Goins-2B
60,"61. Fri,6/9 at SEA L (2-4)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Carrera-LF,Goins-2B
61,"62. Sat,6/10 at SEA W (4-2)#",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Barney-2B,Carrera-LF
62,"63. Sun,6/11 at SEA W (4-0)#",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Barney-2B,Carrera-LF,Maile-C
63,"64. Tue,6/13 vs TBR L (1-8)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Carrera-LF,Goins-2B
64,"65. Wed,6/14 vs TBR W (7-6)",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Smith-LF,Goins-2B
65,"66. Fri,6/16 vs CHW L (4-11)#",Pillar-CF,Donaldson-3B,Bautista-RF,Morales-DH,Smoak-1B,Tulowitzki-SS,Martin-C,Pearce-LF,Barney-2B
