,0,1,2,3,4,5,6,7,8,9
0,"1. Sun,4/3 at PIT L (1-4)#",Carpenter-3B,Pham-LF,Holliday-1B,Grichuk-CF,Piscotty-RF,Molina-C,Wong-2B,Gyorko-SS,Wainwright-P
1,"2. Tue,4/5 at PIT L (5-6)#",Carpenter-3B,Piscotty-RF,Holliday-LF,Grichuk-CF,Molina-C,Moss-1B,Gyorko-2B,Diaz-SS,Wacha-P
2,"3. Wed,4/6 at PIT L (1-5)",Carpenter-3B,Piscotty-RF,Holliday-LF,Moss-1B,Molina-C,Wong-2B,Gyorko-SS,Hazelbaker-CF,Leake-P
3,"4. Fri,4/8 at ATL W (7-4)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Grichuk-CF,Molina-C,Wong-2B,Gyorko-SS,Garcia-P
4,"5. Sat,4/9 at ATL W (12-2)",Carpenter-3B,Hazelbaker-CF,Holliday-LF,Moss-1B,Piscotty-RF,Molina-C,Wong-2B,Diaz-SS,Martinez-P
5,"6. Sun,4/10 at ATL W (12-7)",Carpenter-3B,Hazelbaker-CF,Piscotty-RF,Moss-LF,Adams-1B,Molina-C,Wong-2B,Garcia-SS,Wainwright-P
6,"7. Mon,4/11 vs MIL W (10-1)",Carpenter-3B,Hazelbaker-LF,Holliday-1B,Piscotty-RF,Grichuk-CF,Molina-C,Wong-2B,Diaz-SS,Wacha-P
7,"8. Wed,4/13 vs MIL L (4-6)",Carpenter-3B,Hazelbaker-LF,Holliday-1B,Piscotty-RF,Grichuk-CF,Molina-C,Gyorko-2B,Diaz-SS,Leake-P
8,"9. Thu,4/14 vs MIL W (7-0)",Carpenter-3B,Hazelbaker-RF,Holliday-LF,Moss-1B,Grichuk-CF,Molina-C,Wong-2B,Diaz-SS,Garcia-P
9,"10. Fri,4/15 vs CIN W (14-3)",Carpenter-3B,Hazelbaker-LF,Holliday-1B,Piscotty-RF,Grichuk-CF,Molina-C,Wong-2B,Diaz-SS,Martinez-P
10,"11. Sat,4/16 vs CIN L (8-9)#",Carpenter-3B,Piscotty-RF,Holliday-LF,Grichuk-CF,Molina-C,Moss-1B,Gyorko-2B,Diaz-SS,Wainwright-P
11,"12. Sun,4/17 vs CIN W (4-3)",Carpenter-3B,Piscotty-RF,Moss-LF,Grichuk-CF,Adams-1B,Gyorko-2B,Garcia-SS,Fryer-C,Wacha-P
12,"13. Mon,4/18 vs CHC L (0-5)",Carpenter-3B,Hazelbaker-CF,Holliday-LF,Moss-1B,Piscotty-RF,Molina-C,Wong-2B,Diaz-SS,Leake-P
13,"14. Tue,4/19 vs CHC L (1-2)",Carpenter-3B,Hazelbaker-RF,Holliday-LF,Adams-1B,Grichuk-CF,Molina-C,Wong-2B,Tejada-SS,Garcia-P
14,"15. Wed,4/20 vs CHC W (5-3)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Grichuk-CF,Molina-C,Wong-2B,Diaz-SS,Martinez-P
15,"16. Fri,4/22 at SDP L (1-4)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Grichuk-CF,Molina-C,Wong-2B,Tejada-SS,Wainwright-P
16,"17. Sat,4/23 at SDP W (11-2)",Wong-2B,Piscotty-RF,Holliday-LF,Moss-1B,Grichuk-CF,Molina-C,Gyorko-3B,Diaz-SS,Wacha-P
17,"18. Sun,4/24 at SDP W (8-5)",Carpenter-3B,Piscotty-RF,Moss-1B,Grichuk-CF,Molina-C,Hazelbaker-LF,Gyorko-2B,Diaz-SS,Leake-P
18,"19. Mon,4/25 at ARI L (7-12)",Carpenter-3B,Piscotty-RF,Holliday-LF,Moss-1B,Grichuk-CF,Molina-C,Gyorko-2B,Diaz-SS,Garcia-P
19,"20. Tue,4/26 at ARI W (8-2)",Hazelbaker-LF,Piscotty-RF,Carpenter-3B,Grichuk-CF,Moss-1B,Molina-C,Gyorko-2B,Diaz-SS,Martinez-P
20,"21. Wed,4/27 at ARI W (11-4)#",Carpenter-1B,Piscotty-RF,Holliday-LF,Grichuk-CF,Molina-C,Gyorko-2B,Tejada-3B,Diaz-SS,Wainwright-P
21,"22. Thu,4/28 at ARI L (0-3)",Carpenter-3B,Piscotty-CF,Holliday-LF,Moss-RF,Molina-C,Adams-1B,Gyorko-2B,Diaz-SS,Wacha-P
22,"23. Fri,4/29 vs WSN L (4-5)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Grichuk-CF,Gyorko-2B,Diaz-SS,Fryer-C,Leake-P
23,"24. Sat,4/30 vs WSN L (1-6)",Hazelbaker-CF,Carpenter-3B,Holliday-LF,Adams-1B,Molina-C,Moss-RF,Tejada-SS,Wong-2B,Garcia-P
24,"25. Sun,5/1 vs WSN L (1-6)",Carpenter-3B,Piscotty-RF,Holliday-LF,Moss-1B,Molina-C,Grichuk-CF,Wong-2B,Diaz-SS,Martinez-P
25,"26. Mon,5/2 vs PHI W (10-3)",Carpenter-3B,Piscotty-CF,Holliday-LF,Moss-RF,Molina-C,Adams-1B,Diaz-SS,Wong-2B,Wainwright-P
26,"27. Tue,5/3 vs PHI L (0-1)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Molina-C,Grichuk-CF,Wong-2B,Diaz-SS,Wacha-P
27,"28. Wed,5/4 vs PHI W (5-4)#",Diaz-SS,Piscotty-RF,Holliday-LF,Grichuk-CF,Molina-1B,Gyorko-2B,Tejada-3B,Fryer-C,Leake-P
28,"29. Thu,5/5 vs PHI W (4-0)",Carpenter-3B,Piscotty-RF,Moss-LF,Adams-1B,Molina-C,Hazelbaker-CF,Wong-2B,Tejada-SS,Garcia-P
29,"30. Fri,5/6 vs PIT L (2-4)#",Carpenter-3B,Piscotty-RF,Holliday-LF,Moss-1B,Molina-C,Grichuk-CF,Gyorko-2B,Diaz-SS,Martinez-P
30,"31. Sat,5/7 vs PIT W (6-4)#",Carpenter-3B,Piscotty-RF,Holliday-LF,Grichuk-CF,Molina-C,Adams-1B,Gyorko-2B,Diaz-SS,Wainwright-P
31,"32. Sun,5/8 vs PIT L (5-10)",Carpenter-3B,Piscotty-RF,Holliday-LF,Moss-1B,Molina-C,Hazelbaker-CF,Diaz-SS,Wong-2B,Wacha-P
32,"33. Tue,5/10 at LAA W (8-1)#",Carpenter-3B,Piscotty-RF,Holliday-DH,Grichuk-CF,Molina-C,Moss-1B,Gyorko-2B,Hazelbaker-LF,Diaz-SS
33,"34. Wed,5/11 at LAA W (5-2)",Carpenter-3B,Piscotty-RF,Holliday-DH,Moss-LF,Molina-C,Adams-1B,Grichuk-CF,Wong-2B,Diaz-SS
34,"35. Thu,5/12 at LAA W (12-10)",Carpenter-3B,Piscotty-RF,Holliday-DH,Adams-1B,Molina-C,Hazelbaker-LF,Grichuk-CF,Wong-2B,Diaz-SS
35,"36. Fri,5/13 at LAD L (4-8)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Molina-C,Grichuk-CF,Wong-2B,Diaz-SS,Wacha-P
36,"37. Sat,5/14 at LAD L (3-5)#",Carpenter-3B,Piscotty-RF,Holliday-LF,Moss-1B,Molina-C,Grichuk-CF,Gyorko-2B,Diaz-SS,Martinez-P
37,"38. Sun,5/15 at LAD W (5-2)#",Carpenter-3B,Piscotty-RF,Holliday-1B,Grichuk-CF,Diaz-SS,Hazelbaker-LF,Wong-2B,Fryer-C,Leake-P
38,"39. Tue,5/17 vs COL L (1-3)",Carpenter-3B,Piscotty-RF,Holliday-LF,Adams-1B,Molina-C,Hazelbaker-CF,Diaz-SS,Wong-2B,Garcia-P
39,"40. Wed,5/18 vs COL W (2-0)#",Carpenter-3B,Piscotty-RF,Holliday-LF,Grichuk-CF,Molina-C,Moss-1B,Diaz-SS,Wong-2B,Wainwright-P
40,"41. Thu,5/19 vs COL W (13-7)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Molina-C,Grichuk-CF,Wong-2B,Wacha-P
41,"42. Fri,5/20 vs ARI L (7-11)#",Carpenter-1B,Diaz-SS,Holliday-LF,Piscotty-RF,Molina-C,Gyorko-2B,Hazelbaker-CF,Tejada-3B,Martinez-P
42,"43. Sat,5/21 vs ARI W (6-2)#",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Molina-C,Grichuk-CF,Adams-1B,Gyorko-2B,Leake-P
43,"44. Sun,5/22 vs ARI L (2-7)",Carpenter-3B,Diaz-SS,Piscotty-RF,Adams-1B,Molina-C,Moss-LF,Grichuk-CF,Wong-2B,Garcia-P
44,"45. Mon,5/23 vs CHC W (4-3)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Moss-1B,Molina-C,Grichuk-CF,Wong-2B,Wainwright-P
45,"46. Tue,5/24 vs CHC L (3-12)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Molina-C,Grichuk-CF,Wong-2B,Wacha-P
46,"47. Wed,5/25 vs CHC L (8-9)",Wong-2B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Molina-C,Grichuk-CF,Tejada-3B,Martinez-P
47,"48. Thu,5/26 at WSN L (1-2)",Hazelbaker-CF,Diaz-SS,Adams-1B,Piscotty-RF,Moss-LF,Molina-C,Wong-2B,Garcia-3B,Leake-P
48,"49. Fri,5/27 at WSN W (6-2)",Garcia-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Moss-1B,Molina-C,Grichuk-CF,Wong-2B,Garcia-P
49,"50. Sat,5/28 at WSN W (9-4)#",Carpenter-1B,Diaz-SS,Holliday-LF,Piscotty-RF,Grichuk-CF,Molina-C,Gyorko-2B,Garcia-3B,Wainwright-P
50,"51. Sun,5/29 at WSN L (2-10)",Carpenter-3B,Garcia-SS,Holliday-LF,Adams-1B,Grichuk-CF,Moss-RF,Gyorko-2B,Fryer-C,Wacha-P
51,"52. Mon,5/30 at MIL W (6-0)",Carpenter-3B,Diaz-SS,Holliday-LF,Adams-1B,Moss-RF,Molina-C,Grichuk-CF,Wong-2B,Martinez-P
52,"53. Tue,5/31 at MIL W (10-3)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Grichuk-CF,Molina-C,Gyorko-2B,Leake-P
53,"54. Wed,6/1 at MIL L (1-3)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Hazelbaker-CF,Molina-C,Wong-2B,Garcia-P
54,"55. Fri,6/3 vs SFG L (1-5)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Grichuk-CF,Molina-C,Garcia-2B,Wainwright-P
55,"56. Sat,6/4 vs SFG W (7-4)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-CF,Adams-1B,Moss-RF,Molina-C,Wong-2B,Wacha-P
56,"57. Sun,6/5 vs SFG W (6-3)",Carpenter-3B,Diaz-SS,Holliday-LF,Piscotty-RF,Adams-1B,Molina-C,Garcia-2B,Grichuk-CF,Martinez-P
57,"58. Tue,6/7 at CIN L (6-7)#",Carpenter-2B,Diaz-SS,Holliday-LF,Piscotty-RF,Peralta-3B,Adams-1B,Molina-C,Grichuk-CF,Leake-P
58,"59. Wed,6/8 at CIN W (12-7)",Carpenter-2B,Diaz-SS,Adams-1B,Piscotty-RF,Peralta-3B,Moss-LF,Molina-C,Grichuk-CF,Garcia-P
59,"60. Thu,6/9 at CIN W (3-2)#",Carpenter-2B,Diaz-SS,Holliday-LF,Piscotty-RF,Molina-C,Moss-1B,Gyorko-3B,Grichuk-CF,Wainwright-P
60,"61. Fri,6/10 at PIT W (9-3)",Carpenter-2B,Diaz-SS,Holliday-LF,Adams-1B,Peralta-3B,Moss-RF,Hazelbaker-CF,Fryer-C,Wacha-P
61,"62. Sat,6/11 at PIT W (5-1)#",Grichuk-CF,Diaz-SS,Holliday-LF,Peralta-3B,Adams-1B,Molina-C,Moss-RF,Gyorko-2B,Martinez-P
62,"63. Sun,6/12 at PIT W (8-3)#",Gyorko-2B,Diaz-SS,Holliday-LF,Piscotty-RF,Peralta-3B,Molina-C,Moss-1B,Grichuk-CF,Leake-P
63,"64. Tue,6/14 vs HOU L (2-5)",Carpenter-2B,Moss-RF,Holliday-LF,Piscotty-CF,Adams-1B,Peralta-3B,Molina-C,Garcia-SS,Garcia-P
64,"65. Wed,6/15 vs HOU L (1-4)",Carpenter-2B,Moss-RF,Holliday-LF,Piscotty-CF,Adams-1B,Peralta-3B,Molina-C,Diaz-SS,Wainwright-P
