,0,1,2,3,4,5,6,7,8,9
0,"1. Fri,3/30 vs PIT L (10-13)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Mahtook-LF,Iglesias-SS,Machado-2B
1,"2. Sun,4/1 vs PIT L (0-1)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Hicks-C,Mahtook-LF,Iglesias-SS,Machado-2B
2,"3. Sun,4/1 vs PIT L (6-8)",Machado-2B,Candelario-3B,Cabrera-DH,Castellanos-RF,Goodrum-1B,McCann-C,Jones-CF,Iglesias-SS,Reyes-LF
3,"4. Mon,4/2 vs KCR W (6-1)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Mahtook-LF,Goodrum-SS,Machado-2B
4,"5. Tue,4/3 vs KCR L (0-1)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Mahtook-LF,Iglesias-SS,Machado-2B
5,"6. Thu,4/5 at CHW W (9-7)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Mahtook-LF,Iglesias-SS,Machado-2B
6,"7. Sat,4/7 at CHW W (6-1)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Jones-LF,Iglesias-SS,Machado-2B
7,"8. Sun,4/8 at CHW W (1-0)",Martin-CF,Candelario-3B,Cabrera-DH,Castellanos-RF,Goodrum-1B,Mahtook-LF,Hicks-C,Iglesias-SS,Machado-2B
8,"9. Mon,4/9 at CLE L (0-2)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Mahtook-LF,McCann-C,Iglesias-SS,Machado-2B
9,"10. Tue,4/10 at CLE L (1-2)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Goodrum-SS,McCann-C,Reyes-LF,Machado-2B
10,"11. Wed,4/11 at CLE L (1-5)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Goodrum-2B,McCann-C,Mahtook-LF,Iglesias-SS
11,"12. Thu,4/12 at CLE L (3-9)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Hicks-C,Jones-LF,Iglesias-SS,Machado-2B
12,"13. Fri,4/13 vs NYY L (6-8)#",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Jones-LF,Iglesias-SS,Machado-2B
13,"14. Tue,4/17 vs BAL W (4-2)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Goodrum-LF,McCann-C,Iglesias-SS,Machado-2B
14,"15. Wed,4/18 vs BAL W (6-5)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Hicks-C,Jones-LF,Iglesias-SS,Machado-2B
15,"16. Thu,4/19 vs BAL W (13-8)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Jones-LF,Iglesias-SS,Machado-2B
16,"17. Fri,4/20 vs KCR W (3-2)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,McCann-C,Jones-LF,Iglesias-SS,Machado-2B
17,"18. Fri,4/20 vs KCR L (2-3)",Machado-2B,Candelario-3B,Castellanos-RF,Martinez-DH,Goodrum-1B,Hicks-C,Jones-CF,Iglesias-SS,Reyes-LF
18,"19. Sat,4/21 vs KCR W (12-4)#",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Jones-LF,McCann-C,Iglesias-SS,Machado-2B
19,"20. Sun,4/22 vs KCR L (5-8)#",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Jones-LF,McCann-C,Iglesias-SS,Machado-2B
20,"21. Wed,4/25 at PIT W (13-10)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Jones-LF,Goodrum-2B,McCann-C,Iglesias-SS,Zimmermann-P
21,"22. Wed,4/25 at PIT L (3-8)",Martin-CF,Candelario-3B,Castellanos-RF,Goodrum-1B,Jones-LF,Hicks-C,Machado-2B,Iglesias-SS,Boyd-P
22,"23. Thu,4/26 at PIT L (0-1)",Martin-CF,Machado-2B,Cabrera-1B,Castellanos-RF,Goodrum-3B,McCann-C,Reyes-LF,Iglesias-SS,Fulmer-P
23,"24. Fri,4/27 at BAL L (0-6)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Jones-LF,McCann-C,Iglesias-SS,Machado-2B
24,"25. Sat,4/28 at BAL W (9-5)",Martin-CF,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Jones-LF,McCann-C,Iglesias-SS,Machado-2B
25,"26. Sun,4/29 at BAL L (3-5)",Iglesias-SS,Candelario-3B,Cabrera-1B,Castellanos-RF,Martinez-DH,Jones-CF,Hicks-C,Reyes-LF,Machado-2B
26,"27. Mon,4/30 vs TBR L (2-3)",Jones-CF,Candelario-3B,Castellanos-RF,Martinez-DH,McCann-C,Hicks-1B,Machado-2B,Iglesias-SS,Reyes-LF
27,"28. Tue,5/1 vs TBR W (2-1)",Martin-CF,Candelario-3B,Castellanos-RF,Martinez-DH,Jones-LF,Goodrum-1B,McCann-C,Iglesias-SS,Machado-2B
28,"29. Wed,5/2 vs TBR W (3-2)#",Martin-CF,Candelario-3B,Castellanos-RF,Martinez-DH,Jones-LF,Hicks-1B,McCann-C,Iglesias-SS,Machado-2B
29,"30. Thu,5/3 at KCR L (6-10)#",Martin-CF,Candelario-3B,Cabrera-DH,Castellanos-RF,Jones-LF,Hicks-1B,McCann-C,Iglesias-SS,Machado-2B
30,"31. Fri,5/4 at KCR L (2-4)",Martin-CF,Candelario-3B,Castellanos-RF,Martinez-DH,Jones-LF,Hicks-1B,McCann-C,Iglesias-SS,Machado-2B
31,"32. Sat,5/5 at KCR W (3-2)",Martin-CF,Candelario-3B,Castellanos-RF,Martinez-DH,Jones-LF,Hicks-1B,McCann-C,Iglesias-SS,Machado-2B
