,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/28 at LAD L (5-12)#",Jones-RF,Escobar-3B,Flores-2B,Peralta-LF,Walker-1B,Marte-CF,Ahmed-SS,Murphy-C,Greinke-P
1,"2. Fri,3/29 at LAD W (5-4)",Dyson-CF,Escobar-3B,Peralta-LF,Jones-RF,Lamb-1B,Marte-2B,Ahmed-SS,Avila-C,Ray-P
2,"3. Sat,3/30 at LAD L (5-18)",Dyson-CF,Escobar-3B,Peralta-LF,Jones-RF,Lamb-1B,Marte-2B,Ahmed-SS,Avila-C,Godley-P
3,"4. Sun,3/31 at LAD L (7-8)",Flores-2B,Vargas-3B,Peralta-LF,Jones-RF,Lamb-1B,Marte-CF,Ahmed-SS,Kelly-C,Weaver-P
4,"5. Mon,4/1 at SDP W (10-3)#",Jones-RF,Escobar-3B,Flores-2B,Peralta-LF,Walker-1B,Marte-CF,Ahmed-SS,Avila-C,Kelly-P
5,"6. Tue,4/2 at SDP W (8-5)#",Jones-RF,Escobar-3B,Flores-2B,Peralta-LF,Walker-1B,Marte-CF,Ahmed-SS,Murphy-C,Greinke-P
6,"7. Wed,4/3 at SDP L (1-4)#",Jones-RF,Marte-CF,Peralta-LF,Walker-1B,Escobar-2B,Lamb-3B,Ahmed-SS,Kelly-C,Ray-P
7,"8. Fri,4/5 vs BOS W (15-8)",Dyson-CF,Escobar-3B,Peralta-LF,Jones-RF,Walker-1B,Marte-2B,Ahmed-SS,Avila-C,Godley-P
8,"9. Sat,4/6 vs BOS W (5-4)#",Jones-RF,Marte-CF,Flores-2B,Peralta-LF,Walker-1B,Escobar-3B,Ahmed-SS,Kelly-C,Weaver-P
9,"10. Sun,4/7 vs BOS L (0-1)",Dyson-CF,Escobar-3B,Peralta-LF,Jones-RF,Walker-1B,Marte-2B,Ahmed-SS,Murphy-C,Kelly-P
10,"11. Tue,4/9 vs TEX W (5-4)#",Jones-RF,Marte-CF,Flores-2B,Peralta-LF,Walker-1B,Escobar-3B,Ahmed-SS,Murphy-C,Greinke-P
11,"12. Wed,4/10 vs TEX L (2-5)",Dyson-CF,Escobar-3B,Peralta-LF,Walker-1B,Marte-2B,Ahmed-SS,Kelly-C,Locastro-RF,Ray-P
12,"13. Thu,4/11 vs SDP L (6-7)",Dyson-CF,Flores-1B,Peralta-LF,Jones-RF,Escobar-3B,Marte-2B,Ahmed-SS,Joseph-C,Godley-P
