,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/29 vs CLE W (2-1)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Healy-1B,Marjama-C,Suzuki-LF
1,"2. Sat,3/31 vs CLE L (5-6)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Healy-1B,Marjama-C,Suzuki-LF
2,"3. Sun,4/1 vs CLE W (5-4)",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Vogelbach-DH,Healy-1B,Suzuki-LF,Freitas-C
3,"4. Tue,4/3 at SFG W (6-4)#",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Healy-1B,Heredia-LF,Freitas-C,Gonzales-P
4,"5. Wed,4/4 at SFG L (1-10)",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Vogelbach-1B,Marjama-C,Suzuki-LF,Hernandez-P
5,"6. Thu,4/5 at MIN L (2-4)",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Vogelbach-DH,Healy-1B,Suzuki-LF,Freitas-C
6,"7. Sat,4/7 at MIN W (11-4)",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Vogelbach-DH,Healy-1B,Suzuki-LF,Marjama-C
7,"8. Mon,4/9 at KCR L (0-10)",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Vogelbach-1B,Heredia-LF,Suzuki-DH,Freitas-C
8,"9. Tue,4/10 at KCR W (8-3)#",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Heredia-LF,Vogelbach-DH,Marjama-C,Motter-1B
9,"10. Wed,4/11 at KCR W (4-2)#",Gordon-CF,Segura-SS,Cano-DH,Haniger-RF,Seager-3B,Heredia-LF,Motter-1B,Romine-2B,Freitas-C
10,"11. Fri,4/13 vs OAK W (7-4)",Gordon-CF,Segura-SS,Cano-2B,Haniger-RF,Seager-3B,Vogelbach-DH,Marjama-C,Suzuki-LF,Romine-1B
11,"12. Sat,4/14 vs OAK W (10-8)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Vogelbach-1B,Suzuki-LF,Freitas-C
12,"13. Sun,4/15 vs OAK L (1-2)#",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Heredia-LF,Motter-1B,Marjama-C
13,"14. Mon,4/16 vs HOU W (2-1)#",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Heredia-LF,Motter-1B,Freitas-C
14,"15. Tue,4/17 vs HOU L (1-4)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Vogelbach-1B,Suzuki-LF,Marjama-C
15,"16. Wed,4/18 vs HOU L (1-7)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Gamel-LF,Vogelbach-1B,Freitas-C
16,"17. Thu,4/19 vs HOU L (2-9)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Gamel-LF,Vogelbach-1B,Freitas-C
17,"18. Fri,4/20 at TEX W (6-2)#",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Zunino-C,Vogelbach-1B,Heredia-LF
18,"19. Sat,4/21 at TEX W (9-7)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Vogelbach-1B,Zunino-C,Gamel-LF
19,"20. Sun,4/22 at TEX L (4-7)#",Segura-SS,Haniger-CF,Cano-2B,Cruz-DH,Seager-3B,Suzuki-RF,Freitas-C,Vogelbach-1B,Gamel-LF
20,"21. Mon,4/23 at CHW L (4-10)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Vogelbach-1B,Zunino-C,Gamel-LF
21,"22. Tue,4/24 at CHW W (1-0)",Gordon-CF,Segura-SS,Cano-2B,Cruz-DH,Seager-3B,Haniger-RF,Gamel-LF,Zunino-C,Vogelbach-1B
