,0,1,2,3,4,5,6,7,8,9
0,"1. Thu,3/28 at WSN W (2-0)",Nimmo-LF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-3B,Rosario-SS,Lagares-CF,deGrom-P
1,"2. Sat,3/30 at WSN W (11-8)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Rosario-SS,Davis-3B,Syndergaard-P
2,"3. Sun,3/31 at WSN L (5-6)#",Nimmo-LF,Alonso-1B,Cano-2B,Davis-3B,Conforto-RF,Rosario-SS,Broxton-CF,Nido-C,Wheeler-P
3,"4. Mon,4/1 at MIA W (7-3)#",Rosario-SS,Alonso-1B,Cano-2B,Davis-3B,Conforto-RF,Ramos-C,McNeil-LF,Lagares-CF,Matz-P
4,"5. Tue,4/2 at MIA W (6-5)",Nimmo-LF,McNeil-3B,Cano-2B,Conforto-RF,Ramos-C,Smith-1B,Rosario-SS,Lagares-CF,Vargas-P
5,"6. Wed,4/3 at MIA W (6-4)",Nimmo-LF,Alonso-1B,Cano-2B,Conforto-RF,Davis-3B,Broxton-CF,Rosario-SS,Nido-C,deGrom-P
6,"7. Thu,4/4 vs WSN L (0-4)",Nimmo-LF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-3B,Rosario-SS,Lagares-CF,Syndergaard-P
7,"8. Sat,4/6 vs WSN W (6-5)#",Nimmo-LF,Alonso-1B,Cano-2B,Davis-3B,Ramos-C,Conforto-RF,Rosario-SS,Broxton-CF,Matz-P
8,"9. Sun,4/7 vs WSN L (9-12)",McNeil-LF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,Davis-3B,Rosario-SS,Broxton-CF,Wheeler-P
9,"10. Tue,4/9 vs MIN L (8-14)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Davis-3B,McNeil-LF,Rosario-SS,d'Arnaud-C,deGrom-P
10,"11. Wed,4/10 vs MIN W (9-6)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Rosario-SS,Davis-3B,Syndergaard-P
11,"12. Thu,4/11 at ATL W (6-3)",Nimmo-LF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-3B,Rosario-SS,Lagares-CF,Matz-P
12,"13. Fri,4/12 at ATL W (6-2)",McNeil-3B,Rosario-SS,Cano-2B,Conforto-RF,Ramos-C,Smith-1B,Broxton-CF,Nimmo-LF,Wheeler-P
13,"14. Sat,4/13 at ATL L (7-11)#",McNeil-2B,Alonso-1B,Conforto-RF,Davis-3B,d'Arnaud-C,Broxton-LF,Rosario-SS,Lagares-CF,Vargas-P
14,"15. Sun,4/14 at ATL L (3-7)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Rosario-SS,Davis-3B,deGrom-P
15,"16. Mon,4/15 at PHI W (7-6)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Rosario-SS,Davis-3B,Syndergaard-P
16,"17. Tue,4/16 at PHI L (3-14)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Rosario-SS,Davis-3B,Matz-P
17,"18. Wed,4/17 at PHI L (2-3)",McNeil-LF,Alonso-1B,Cano-2B,Conforto-RF,Davis-3B,Rosario-SS,d'Arnaud-C,Broxton-CF,Wheeler-P
18,"19. Fri,4/19 at STL W (5-4)",McNeil-LF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,Davis-3B,Rosario-SS,Lagares-CF,Vargas-P
19,"20. Sat,4/20 at STL L (2-10)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Rosario-SS,Davis-3B,Flexen-P
20,"21. Sun,4/21 at STL L (4-6)",Nimmo-LF,Alonso-1B,Cano-2B,Conforto-RF,Rosario-SS,McNeil-3B,Broxton-CF,d'Arnaud-C,Syndergaard-P
21,"22. Mon,4/22 vs PHI W (5-1)",Nimmo-LF,McNeil-2B,Alonso-1B,Conforto-RF,Ramos-C,Frazier-3B,Guillorme-SS,Lagares-CF,Matz-P
22,"23. Tue,4/23 vs PHI W (9-0)",Nimmo-CF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,McNeil-LF,Frazier-3B,Guillorme-SS,Wheeler-P
23,"24. Wed,4/24 vs PHI L (0-6)",McNeil-LF,Conforto-RF,Cano-2B,Ramos-C,Smith-1B,Frazier-3B,Rosario-SS,Lagares-CF,Vargas-P
24,"25. Fri,4/26 vs MIL L (2-10)",McNeil-LF,Alonso-1B,Cano-2B,Conforto-RF,Ramos-C,Nimmo-CF,Frazier-3B,Rosario-SS,deGrom-P
