,0,1,2,3,4,5,6,7,8,9
101,"102. Thu,7/28 at MIL L (4-6)",Bourn-CF,Gosselin-2B,Segura-SS,Goldschmidt-1B,Weeks-LF,Tomas-RF,Drury-3B,Gosewisch-C,Ray-P
102,"103. Fri,7/29 at LAD L (7-9)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Castillo-C,Peralta-RF,Tomas-LF,Owings-SS,Godley-P
103,"104. Sat,7/30 at LAD W (4-2)#",Segura-SS,Drury-2B,Goldschmidt-1B,Weeks-LF,Castillo-C,Tomas-RF,Lamb-3B,Owings-CF,Shipley-P
104,"105. Sun,7/31 at LAD L (3-14)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Peralta-RF,Owings-SS,Gosewisch-C,Corbin-P
105,"106. Mon,8/1 vs WSN L (1-14)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Castillo-C,Peralta-RF,Owings-SS,Drury-LF,Bradley-P
106,"107. Tue,8/2 vs WSN L (4-10)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Castillo-C,Peralta-RF,Tomas-LF,Owings-SS,Ray-P
107,"108. Wed,8/3 vs WSN L (3-8)",Bourn-CF,Owings-SS,Lamb-3B,Goldschmidt-1B,Peralta-RF,Tomas-LF,Drury-2B,Gosewisch-C,Godley-P
108,"109. Fri,8/5 vs MIL W (3-2)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-LF,Peralta-RF,Castillo-C,Owings-SS,Shipley-P
109,"110. Sat,8/6 vs MIL L (6-15)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Drury-LF,Castillo-C,Owings-SS,Corbin-P
110,"111. Sun,8/7 vs MIL W (9-3)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Weeks-LF,Owings-SS,Gosewisch-C,Bradley-P
111,"112. Tue,8/9 at NYM W (5-3)#",Segura-2B,Bourn-CF,Goldschmidt-1B,Weeks-LF,Drury-RF,Lamb-3B,Owings-SS,Gosewisch-C,Greinke-P
112,"113. Wed,8/10 at NYM W (3-2)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Drury-LF,Owings-SS,Brito-RF,Hernandez-C,Ray-P
113,"114. Thu,8/11 at NYM W (9-0)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Owings-SS,Drury-LF,Brito-RF,Gosewisch-C,Shipley-P
114,"115. Fri,8/12 at BOS L (4-9)#",Segura-2B,Gosselin-1B,Goldschmidt-DH,Weeks-LF,Owings-SS,Drury-RF,Lamb-3B,Gosewisch-C,Bourn-CF
115,"116. Sat,8/13 at BOS L (3-6)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Weeks-DH,Tomas-LF,Owings-SS,Hernandez-C,Brito-RF
116,"117. Sun,8/14 at BOS L (2-16)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Weeks-DH,Tomas-RF,Owings-SS,Drury-LF,Gosewisch-C
117,"118. Mon,8/15 vs NYM W (10-6)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Castillo-C,Owings-SS,Drury-LF,Ray-P
118,"119. Tue,8/16 vs NYM L (5-7)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Castillo-C,Haniger-LF,Owings-SS,Shipley-P
119,"120. Wed,8/17 vs NYM W (13-5)#",Segura-2B,Haniger-CF,Goldschmidt-1B,Weeks-LF,Tomas-RF,Owings-SS,Drury-3B,Gosewisch-C,Godley-P
120,"121. Thu,8/18 at SDP L (8-9)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Castillo-C,Haniger-LF,Owings-SS,Bradley-P
121,"122. Fri,8/19 at SDP L (4-7)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Castillo-C,Haniger-LF,Owings-SS,Greinke-P
122,"123. Sat,8/20 at SDP W (2-1)#",Segura-SS,Gosselin-2B,Goldschmidt-1B,Weeks-LF,Tomas-RF,Castillo-C,Haniger-CF,Drury-3B,Ray-P
123,"124. Sun,8/21 at SDP L (1-9)",Owings-SS,Bourn-CF,Goldschmidt-1B,Lamb-3B,Gosselin-2B,Haniger-RF,Drury-LF,Gosewisch-C,Shipley-P
124,"125. Mon,8/22 vs ATL W (9-8)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Castillo-C,Haniger-LF,Owings-SS,Godley-P
125,"126. Tue,8/23 vs ATL L (4-7)",Segura-2B,Bourn-CF,Goldschmidt-1B,Tomas-RF,Castillo-C,Lamb-3B,Haniger-LF,Owings-SS,Bradley-P
126,"127. Wed,8/24 vs ATL W (10-9)",Segura-2B,Bourn-CF,Goldschmidt-1B,Castillo-C,Lamb-3B,Owings-SS,Haniger-RF,Drury-LF,Greinke-P
127,"128. Thu,8/25 vs ATL L (1-3)",Segura-2B,Bourn-CF,Goldschmidt-1B,Lamb-3B,Haniger-RF,Owings-SS,Drury-LF,Gosewisch-C,Ray-P
128,"129. Fri,8/26 vs CIN W (4-3)#",Segura-2B,Pollock-CF,Goldschmidt-1B,Castillo-C,Weeks-LF,Tomas-RF,Drury-3B,Owings-SS,Shipley-P
129,"130. Sat,8/27 vs CIN L (0-13)",Segura-2B,Bourn-LF,Pollock-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Owings-SS,Gosewisch-C,Godley-P
130,"131. Sun,8/28 vs CIN W (11-2)",Gosselin-1B,Bourn-RF,Pollock-CF,Weeks-LF,Castillo-C,Lamb-3B,Drury-2B,Owings-SS,Bradley-P
131,"132. Tue,8/30 at SFG W (4-3)",Segura-2B,Bourn-LF,Pollock-CF,Goldschmidt-1B,Castillo-C,Lamb-3B,Tomas-RF,Owings-SS,Greinke-P
132,"133. Wed,8/31 at SFG L (2-4)#",Segura-2B,Pollock-CF,Goldschmidt-1B,Castillo-C,Weeks-LF,Tomas-RF,Drury-3B,Owings-SS,Miller-P
133,"134. Fri,9/2 at COL L (7-14)#",Segura-2B,Pollock-CF,Goldschmidt-1B,Castillo-C,Tomas-RF,Lamb-3B,Drury-LF,Owings-SS,Ray-P
134,"135. Sat,9/3 at COL W (9-4)",Gosselin-2B,Pollock-CF,Goldschmidt-1B,Castillo-C,Lamb-3B,Tomas-RF,Owings-SS,Brito-LF,Shipley-P
135,"136. Sun,9/4 at COL W (8-5)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-RF,Drury-LF,Brito-CF,Gosewisch-C,Bradley-P
136,"137. Mon,9/5 at LAD L (2-10)",Segura-2B,Owings-SS,Pollock-CF,Goldschmidt-1B,Lamb-3B,Castillo-C,Tomas-RF,Brito-LF,Greinke-P
137,"138. Tue,9/6 at LAD L (2-5)",Segura-2B,Owings-SS,Pollock-CF,Goldschmidt-1B,Lamb-3B,Castillo-C,Tomas-RF,Drury-LF,Miller-P
138,"139. Wed,9/7 at LAD L (1-3)",Segura-2B,Owings-SS,Pollock-CF,Goldschmidt-1B,Lamb-3B,Tomas-RF,Herrmann-C,Brito-LF,Ray-P
139,"140. Fri,9/9 vs SFG L (6-7)#",Segura-2B,Owings-SS,Pollock-CF,Goldschmidt-1B,Castillo-C,Tomas-RF,Drury-3B,Haniger-LF,De La Rosa-P
140,"141. Sat,9/10 vs SFG L (3-11)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-RF,Drury-LF,Brito-CF,Gosewisch-C,Bradley-P
141,"142. Sun,9/11 vs SFG L (3-5)#",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-C,Tomas-RF,Lamb-3B,Drury-LF,Haniger-CF,Greinke-P
142,"143. Mon,9/12 vs COL W (12-9)#",Segura-SS,Drury-2B,Goldschmidt-1B,Castillo-C,Tomas-RF,Lamb-3B,Jensen-LF,Haniger-CF,Miller-P
143,"144. Tue,9/13 vs COL W (11-4)#",Segura-2B,Owings-SS,Goldschmidt-1B,Castillo-C,Tomas-RF,Lamb-3B,Drury-LF,Haniger-CF,Ray-P
144,"145. Wed,9/14 vs COL W (11-6)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Tomas-RF,Drury-LF,Brito-CF,Gosewisch-C,De La Rosa-P
145,"146. Thu,9/15 vs LAD W (7-3)#",Segura-2B,Owings-SS,Goldschmidt-1B,Tomas-RF,Drury-3B,Jensen-LF,Haniger-CF,Gosewisch-C,Bradley-P
146,"147. Fri,9/16 vs LAD L (2-3)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Castillo-C,Tomas-RF,Drury-LF,Haniger-CF,Greinke-P
147,"148. Sat,9/17 vs LAD L (2-6)",Segura-2B,Owings-SS,Goldschmidt-1B,Lamb-3B,Castillo-C,Tomas-RF,Drury-LF,Haniger-CF,Miller-P
