,0,1,2,3,4,5,6,7,8,9
39,"40. Sun,5/13 vs CIN L (3-5)",Utley-2B,Pederson-CF,Grandal-C,Bellinger-1B,Kemp-LF,Taylor-SS,Muncy-3B,Puig-RF,Hill-P
40,"41. Tue,5/15 at MIA L (2-4)#",Taylor-SS,Hernandez-CF,Turner-3B,Kemp-LF,Barnes-C,Bellinger-1B,Forsythe-2B,Puig-RF,Wood-P
41,"42. Wed,5/16 at MIA L (5-6)",Utley-2B,Pederson-LF,Turner-3B,Grandal-C,Bellinger-CF,Taylor-SS,Muncy-1B,Puig-RF,Buehler-P
42,"43. Thu,5/17 at MIA W (7-0)#",Taylor-SS,Barnes-C,Turner-3B,Kemp-LF,Hernandez-CF,Bellinger-1B,Forsythe-2B,Puig-RF,Maeda-P
43,"44. Sat,5/19 at WSN W (4-1)",Pederson-LF,Bellinger-CF,Turner-3B,Grandal-C,Kemp-RF,Muncy-1B,Taylor-SS,Forsythe-2B,Stripling-P
44,"45. Sat,5/19 at WSN W (5-4)",Pederson-LF,Muncy-3B,Grandal-1B,Bellinger-CF,Taylor-SS,Utley-2B,Puig-RF,Barnes-C,Hill-P
45,"46. Sun,5/20 at WSN W (7-2)",Muncy-1B,Bellinger-CF,Turner-3B,Grandal-C,Kemp-LF,Puig-RF,Forsythe-2B,Hernandez-SS,Wood-P
46,"47. Mon,5/21 vs COL L (1-2)",Pederson-LF,Muncy-1B,Turner-3B,Grandal-C,Bellinger-CF,Kemp-RF,Taylor-SS,Utley-2B,Buehler-P
47,"48. Tue,5/22 vs COL W (5-3)",Muncy-1B,Turner-3B,Grandal-C,Kemp-LF,Bellinger-CF,Taylor-SS,Puig-RF,Forsythe-2B,Stewart-P
48,"49. Wed,5/23 vs COL W (3-0)#",Taylor-SS,Barnes-C,Turner-3B,Kemp-LF,Hernandez-CF,Forsythe-2B,Puig-RF,Muncy-1B,Maeda-P
49,"50. Fri,5/25 vs SDP W (4-1)#",Taylor-SS,Turner-3B,Kemp-LF,Hernandez-CF,Puig-RF,Bellinger-1B,Forsythe-2B,Barnes-C,Stripling-P
50,"51. Sat,5/26 vs SDP L (5-7)",Taylor-SS,Muncy-1B,Turner-3B,Kemp-RF,Grandal-C,Bellinger-CF,Forsythe-2B,Pederson-LF,Wood-P
51,"52. Sun,5/27 vs SDP W (6-1)#",Taylor-SS,Hernandez-CF,Turner-3B,Grandal-C,Kemp-LF,Bellinger-1B,Forsythe-2B,Puig-RF,Buehler-P
52,"53. Mon,5/28 vs PHI W (5-4)",Pederson-LF,Muncy-1B,Turner-3B,Grandal-C,Bellinger-CF,Taylor-SS,Utley-2B,Puig-RF,Stewart-P
53,"54. Tue,5/29 vs PHI L (1-6)",Muncy-1B,Turner-3B,Bellinger-CF,Kemp-LF,Taylor-SS,Puig-RF,Forsythe-2B,Barnes-C,Maeda-P
54,"55. Wed,5/30 vs PHI W (8-2)",Pederson-LF,Muncy-1B,Grandal-C,Kemp-RF,Bellinger-CF,Taylor-SS,Valera-3B,Forsythe-2B,Stripling-P
55,"56. Thu,5/31 vs PHI L (1-2)",Pederson-LF,Muncy-1B,Turner-3B,Grandal-C,Bellinger-CF,Puig-RF,Valera-2B,Hernandez-SS,Kershaw-P
56,"57. Fri,6/1 at COL W (11-8)#",Taylor-SS,Turner-3B,Kemp-LF,Hernandez-CF,Muncy-1B,Forsythe-2B,Barnes-C,Puig-RF,Alexander-P
57,"58. Sat,6/2 at COL W (12-4)",Taylor-SS,Turner-3B,Grandal-C,Kemp-LF,Bellinger-1B,Pederson-CF,Puig-RF,Valera-2B,Buehler-P
58,"59. Sun,6/3 at COL W (10-7)",Taylor-SS,Turner-3B,Grandal-C,Kemp-LF,Muncy-1B,Puig-RF,Pederson-CF,Forsythe-2B,Wood-P
59,"60. Tue,6/5 at PIT W (5-0)",Taylor-SS,Muncy-3B,Grandal-C,Kemp-LF,Pederson-CF,Puig-RF,Bellinger-1B,Forsythe-2B,Stripling-P
60,"61. Wed,6/6 at PIT L (9-11)",Taylor-SS,Muncy-1B,Turner-3B,Kemp-LF,Bellinger-CF,Puig-RF,Forsythe-2B,Barnes-C,Ferguson-P
61,"62. Thu,6/7 at PIT W (8-7)",Pederson-LF,Muncy-3B,Grandal-C,Kemp-RF,Bellinger-1B,Taylor-SS,Valera-2B,Hernandez-CF,Hudson-P
62,"63. Fri,6/8 vs ATL W (7-3)",Pederson-CF,Muncy-3B,Kemp-LF,Bellinger-1B,Puig-RF,Grandal-C,Hernandez-SS,Forsythe-2B,Buehler-P
63,"64. Sat,6/9 vs ATL L (3-5)",Taylor-SS,Muncy-3B,Kemp-LF,Bellinger-1B,Puig-RF,Grandal-C,Pederson-CF,Forsythe-2B,Wood-P
64,"65. Sun,6/10 vs ATL W (7-2)#",Taylor-SS,Muncy-3B,Kemp-LF,Hernandez-CF,Puig-RF,Bellinger-1B,Forsythe-2B,Barnes-C,Stripling-P
65,"66. Tue,6/12 vs TEX W (12-5)",Taylor-SS,Muncy-2B,Turner-3B,Kemp-LF,Bellinger-1B,Grandal-C,Puig-RF,Pederson-CF,Ferguson-P
66,"67. Wed,6/13 vs TEX W (3-2)#",Taylor-SS,Turner-3B,Kemp-LF,Hernandez-CF,Bellinger-1B,Puig-RF,Forsythe-2B,Barnes-C,Maeda-P
67,"68. Fri,6/15 vs SFG W (3-2)#",Taylor-SS,Hernandez-CF,Turner-3B,Kemp-LF,Muncy-1B,Grandal-C,Puig-RF,Forsythe-2B,Stripling-P
68,"69. Sat,6/16 vs SFG W (3-1)#",Taylor-SS,Hernandez-CF,Turner-3B,Kemp-LF,Puig-RF,Bellinger-1B,Forsythe-2B,Barnes-C,Wood-P
69,"70. Sun,6/17 vs SFG L (1-4)",Pederson-LF,Muncy-1B,Turner-3B,Bellinger-CF,Grandal-C,Puig-RF,Hernandez-SS,Forsythe-2B,Ferguson-P
70,"71. Tue,6/19 at CHC W (4-3)",Pederson-CF,Muncy-2B,Turner-3B,Grandal-C,Kemp-LF,Bellinger-1B,Taylor-SS,Puig-RF,Maeda-P
71,"72. Tue,6/19 at CHC L (1-2)#",Taylor-SS,Hernandez-CF,Kemp-LF,Muncy-3B,Puig-RF,Bellinger-1B,Forsythe-2B,Barnes-C,Hill-P
72,"73. Wed,6/20 at CHC L (0-4)#",Taylor-SS,Hernandez-CF,Turner-3B,Kemp-LF,Forsythe-2B,Muncy-1B,Grandal-C,Puig-RF,Stripling-P
73,"74. Fri,6/22 at NYM W (5-2)",Pederson-CF,Muncy-2B,Turner-3B,Kemp-LF,Bellinger-1B,Puig-RF,Hernandez-SS,Barnes-C,Wood-P
74,"75. Sat,6/23 at NYM W (8-3)",Pederson-LF,Muncy-1B,Turner-3B,Bellinger-CF,Puig-RF,Grandal-C,Hernandez-SS,Utley-2B,Kershaw-P
75,"76. Sun,6/24 at NYM W (8-7)#",Hernandez-SS,Muncy-3B,Kemp-LF,Bellinger-1B,Puig-RF,Forsythe-2B,Pederson-CF,Barnes-C,Hill-P
76,"77. Mon,6/25 vs CHC W (2-1)",Pederson-CF,Muncy-2B,Turner-3B,Bellinger-1B,Kemp-LF,Grandal-C,Hernandez-SS,Puig-RF,Maeda-P
77,"78. Tue,6/26 vs CHC L (4-9)#",Hernandez-SS,Turner-3B,Kemp-LF,Muncy-1B,Forsythe-2B,Bellinger-CF,Puig-RF,Barnes-C,Stripling-P
78,"79. Wed,6/27 vs CHC W (7-5)",Pederson-LF,Muncy-1B,Turner-3B,Bellinger-CF,Hernandez-SS,Grandal-C,Puig-RF,Forsythe-2B,Wood-P
79,"80. Thu,6/28 vs CHC L (5-11)#",Taylor-SS,Hernandez-LF,Turner-3B,Kemp-RF,Muncy-1B,Bellinger-CF,Forsythe-2B,Barnes-C,Kershaw-P
80,"81. Fri,6/29 vs COL L (1-3)#",Taylor-SS,Hernandez-CF,Turner-3B,Bellinger-1B,Kemp-LF,Forsythe-2B,Puig-RF,Barnes-C,Hill-P
81,"82. Sat,6/30 vs COL L (1-3)",Pederson-CF,Muncy-3B,Kemp-LF,Bellinger-1B,Grandal-C,Puig-RF,Hernandez-SS,Utley-2B,Maeda-P
82,"83. Sun,7/1 vs COL W (6-4)",Taylor-SS,Muncy-2B,Turner-3B,Kemp-LF,Bellinger-1B,Puig-RF,Pederson-CF,Barnes-C,Stripling-P
83,"84. Mon,7/2 vs PIT W (17-1)",Pederson-CF,Muncy-2B,Turner-3B,Bellinger-1B,Kemp-LF,Grandal-C,Taylor-SS,Puig-RF,Wood-P
84,"85. Tue,7/3 vs PIT W (8-3)",Pederson-LF,Muncy-2B,Turner-3B,Bellinger-1B,Kemp-RF,Grandal-C,Taylor-SS,Hernandez-CF,Kershaw-P
85,"86. Wed,7/4 vs PIT W (6-4)",Pederson-LF,Muncy-2B,Turner-3B,Bellinger-1B,Grandal-C,Taylor-SS,Hernandez-CF,Puig-RF,Hill-P
86,"87. Fri,7/6 at LAA L (2-3)",Pederson-LF,Muncy-1B,Turner-3B,Bellinger-CF,Kemp-DH,Grandal-C,Taylor-SS,Puig-RF,Utley-2B
87,"88. Sat,7/7 at LAA W (3-1)",Pederson-CF,Muncy-3B,Turner-DH,Bellinger-1B,Kemp-LF,Grandal-C,Taylor-SS,Puig-RF,Hernandez-2B
88,"89. Sun,7/8 at LAA L (3-4)#",Taylor-SS,Hernandez-LF,Turner-3B,Muncy-1B,Kemp-DH,Bellinger-CF,Forsythe-2B,Puig-RF,Barnes-C
