,0,1,2,3,4,5,6,7,8,9
0,"1. Mon,4/4 at BAL L (2-3)",Dozier-2B,Mauer-1B,Sano-RF,Plouffe-3B,Rosario-LF,Park-DH,Escobar-SS,Suzuki-C,Buxton-CF
1,"2. Wed,4/6 at BAL L (2-4)",Dozier-2B,Mauer-1B,Sano-RF,Plouffe-3B,Rosario-LF,Park-DH,Escobar-SS,Suzuki-C,Buxton-CF
2,"3. Thu,4/7 at BAL L (2-4)",Dozier-2B,Santana-RF,Mauer-1B,Sano-DH,Plouffe-3B,Rosario-LF,Escobar-SS,Murphy-C,Buxton-CF
3,"4. Fri,4/8 at KCR L (3-4)",Dozier-2B,Santana-LF,Mauer-1B,Sano-RF,Plouffe-3B,Park-DH,Escobar-SS,Suzuki-C,Buxton-CF
4,"5. Sat,4/9 at KCR L (0-7)",Dozier-2B,Santana-CF,Mauer-1B,Plouffe-3B,Arcia-RF,Park-DH,Escobar-SS,Rosario-LF,Suzuki-C
5,"6. Sun,4/10 at KCR L (3-4)",Dozier-2B,Rosario-LF,Mauer-DH,Sano-RF,Park-1B,Escobar-SS,Nunez-3B,Murphy-C,Buxton-CF
6,"7. Mon,4/11 vs CHW L (1-4)#",Dozier-2B,Mauer-1B,Sano-RF,Plouffe-3B,Park-DH,Rosario-LF,Escobar-SS,Suzuki-C,Buxton-CF
7,"8. Wed,4/13 vs CHW L (0-3)#",Dozier-2B,Mauer-1B,Sano-DH,Plouffe-3B,Rosario-LF,Escobar-SS,Kepler-RF,Suzuki-C,Buxton-CF
8,"9. Thu,4/14 vs CHW L (1-3)",Dozier-2B,Rosario-LF,Mauer-DH,Plouffe-3B,Sano-RF,Escobar-SS,Park-1B,Murphy-C,Buxton-CF
9,"10. Fri,4/15 vs LAA W (5-4)",Nunez-2B,Mauer-1B,Sano-RF,Plouffe-3B,Arcia-LF,Park-DH,Escobar-SS,Rosario-CF,Suzuki-C
10,"11. Sat,4/16 vs LAA W (6-4)",Nunez-SS,Dozier-2B,Mauer-DH,Sano-RF,Plouffe-3B,Arcia-LF,Park-1B,Rosario-CF,Murphy-C
11,"12. Sun,4/17 vs LAA W (3-2)",Nunez-SS,Dozier-2B,Mauer-1B,Sano-RF,Plouffe-3B,Arcia-LF,Park-DH,Rosario-CF,Murphy-C
12,"13. Mon,4/18 vs MIL W (7-4)",Nunez-3B,Dozier-2B,Mauer-1B,Sano-RF,Arcia-LF,Park-DH,Escobar-SS,Suzuki-C,Buxton-CF
13,"14. Tue,4/19 vs MIL L (5-6)",Nunez-3B,Dozier-2B,Mauer-DH,Sano-RF,Arcia-LF,Park-1B,Escobar-SS,Murphy-C,Buxton-CF
14,"15. Wed,4/20 at MIL L (5-10)",Nunez-3B,Dozier-2B,Mauer-1B,Sano-RF,Arcia-LF,Escobar-SS,Rosario-CF,Suzuki-C,Milone-P
15,"16. Thu,4/21 at MIL W (8-1)",Polanco-3B,Dozier-2B,Mauer-1B,Sano-RF,Rosario-LF,Escobar-SS,Murphy-C,Nolasco-P,Buxton-CF
16,"17. Fri,4/22 at WSN L (4-8)#",Nunez-3B,Dozier-2B,Mauer-1B,Sano-RF,Rosario-LF,Escobar-SS,Suzuki-C,Gibson-P,Buxton-CF
17,"18. Sat,4/23 at WSN L (0-2)",Dozier-2B,Rosario-LF,Mauer-1B,Sano-3B,Arcia-RF,Escobar-SS,Kepler-CF,Suzuki-C,Hughes-P
18,"19. Sun,4/24 at WSN L (5-6)",Nunez-3B,Dozier-2B,Sano-RF,Park-1B,Rosario-LF,Escobar-SS,Murphy-C,Buxton-CF,Duffey-P
19,"20. Mon,4/25 vs CLE W (4-3)",Nunez-3B,Dozier-2B,Mauer-DH,Sano-RF,Park-1B,Arcia-LF,Escobar-SS,Suzuki-C,Santana-CF
20,"21. Tue,4/26 vs CLE W (6-5)",Santana-CF,Dozier-2B,Mauer-1B,Sano-3B,Arcia-RF,Park-DH,Escobar-SS,Suzuki-C,Rosario-LF
21,"22. Wed,4/27 vs CLE L (5-6)",Santana-CF,Dozier-2B,Mauer-1B,Sano-3B,Park-DH,Arcia-RF,Nunez-SS,Suzuki-C,Rosario-LF
22,"23. Fri,4/29 vs DET L (2-9)",Santana-CF,Dozier-2B,Mauer-1B,Sano-RF,Park-DH,Arcia-LF,Nunez-3B,Escobar-SS,Suzuki-C
23,"24. Sat,4/30 vs DET L (1-4)",Santana-CF,Dozier-2B,Mauer-DH,Sano-RF,Park-1B,Escobar-SS,Nunez-3B,Rosario-LF,Murphy-C
24,"25. Sun,5/1 vs DET L (5-6)",Santana-CF,Dozier-2B,Mauer-1B,Sano-3B,Park-DH,Arcia-RF,Escobar-SS,Suzuki-C,Rosario-LF
25,"26. Mon,5/2 at HOU W (6-2)#",Santana-CF,Dozier-2B,Mauer-1B,Sano-RF,Park-DH,Escobar-SS,Rosario-LF,Murphy-C,Nunez-3B
26,"27. Tue,5/3 at HOU L (4-6)",Santana-CF,Dozier-2B,Mauer-1B,Sano-RF,Plouffe-3B,Park-DH,Escobar-SS,Suzuki-C,Rosario-LF
27,"28. Wed,5/4 at HOU L (4-16)",Santana-CF,Dozier-2B,Mauer-DH,Sano-RF,Plouffe-3B,Park-1B,Arcia-LF,Murphy-C,Nunez-SS
28,"29. Fri,5/6 at CHW L (4-10)",Santana-CF,Nunez-2B,Mauer-1B,Sano-RF,Plouffe-3B,Park-DH,Arcia-LF,Suzuki-C,Escobar-SS
29,"30. Sat,5/7 at CHW L (2-7)#",Mastroianni-RF,Nunez-SS,Sano-DH,Plouffe-3B,Park-1B,Arcia-LF,Polanco-2B,Suzuki-C,Santana-CF
30,"31. Sun,5/8 at CHW L (1-3)#",Nunez-SS,Polanco-2B,Sano-DH,Plouffe-3B,Park-1B,Arcia-RF,Mastroianni-CF,Centeno-C,Rosario-LF
31,"32. Tue,5/10 vs BAL L (3-5)",Mauer-1B,Nunez-SS,Dozier-2B,Plouffe-3B,Sano-RF,Park-DH,Arcia-LF,Suzuki-C,Santana-CF
32,"33. Wed,5/11 vs BAL L (2-9)",Mauer-DH,Nunez-SS,Dozier-2B,Plouffe-3B,Sano-RF,Park-1B,Rosario-LF,Centeno-C,Santana-CF
33,"34. Fri,5/13 at CLE L (6-7)",Mauer-1B,Nunez-SS,Sano-RF,Plouffe-3B,Park-DH,Dozier-2B,Arcia-LF,Suzuki-C,Santana-CF
34,"35. Sat,5/14 at CLE W (6-3)",Mauer-1B,Nunez-SS,Sano-RF,Plouffe-3B,Park-DH,Dozier-2B,Rosario-LF,Centeno-C,Santana-CF
35,"36. Sun,5/15 at CLE W (5-1)",Mauer-DH,Nunez-SS,Sano-3B,Park-1B,Arcia-RF,Polanco-2B,Rosario-LF,Centeno-C,Santana-CF
36,"37. Mon,5/16 at DET L (8-10)",Mauer-1B,Nunez-SS,Sano-RF,Park-DH,Plouffe-3B,Dozier-2B,Rosario-LF,Suzuki-C,Santana-CF
