,0,1,2,3,4,5,6,7,8,9
59,"60. Fri,6/10 at LAA W (6-2)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Ramirez-LF,Uribe-3B,Gomes-C,Martinez-RF
60,"61. Sat,6/11 at LAA L (3-4)",Davis-LF,Kipnis-2B,Ramirez-SS,Napoli-1B,Santana-DH,Chisenhall-RF,Uribe-3B,Naquin-CF,Gimenez-C
61,"62. Sun,6/12 at LAA W (8-3)#",Davis-LF,Ramirez-2B,Lindor-SS,Napoli-DH,Santana-1B,Gomes-C,Uribe-3B,Chisenhall-RF,Martinez-CF
62,"63. Mon,6/13 at KCR L (1-2)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Naquin-CF,Davis-LF
63,"64. Tue,6/14 at KCR L (2-3)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Naquin-CF,Davis-LF
64,"65. Wed,6/15 at KCR L (4-9)",Davis-LF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Chisenhall-RF,Gomes-C,Naquin-CF,Martinez-3B
65,"66. Fri,6/17 vs CHW W (3-2)#",Davis-LF,Kipnis-2B,Lindor-SS,Napoli-1B,Santana-DH,Ramirez-3B,Gimenez-C,Chisenhall-RF,Martinez-CF
66,"67. Sat,6/18 vs CHW W (13-2)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-LF,Uribe-3B,Chisenhall-RF,Gomes-C,Naquin-CF
67,"68. Sun,6/19 vs CHW W (3-2)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-DH,Santana-1B,Ramirez-LF,Uribe-3B,Gomes-C,Martinez-RF
68,"69. Mon,6/20 vs TBR W (7-4)#",Davis-CF,Kipnis-2B,Lindor-SS,Napoli-DH,Santana-1B,Ramirez-LF,Uribe-3B,Gomes-C,Martinez-RF
69,"70. Tue,6/21 vs TBR W (6-0)#",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Uribe-3B,Chisenhall-RF,Gomes-C,Naquin-CF
70,"71. Wed,6/22 vs TBR W (6-1)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Uribe-3B,Chisenhall-RF,Gimenez-C,Naquin-CF
71,"72. Fri,6/24 at DET W (7-5)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-LF,Uribe-3B,Chisenhall-RF,Gimenez-C,Davis-CF
72,"73. Sat,6/25 at DET W (6-0)",Santana-DH,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Naquin-CF,Davis-LF
73,"74. Sun,6/26 at DET W (9-3)",Santana-1B,Martinez-LF,Lindor-SS,Napoli-DH,Ramirez-2B,Chisenhall-RF,Gomes-C,Uribe-3B,Naquin-CF
74,"75. Mon,6/27 at ATL W (8-3)",Davis-LF,Kipnis-2B,Lindor-SS,Napoli-1B,Chisenhall-RF,Ramirez-3B,Naquin-CF,Gimenez-C,Bauer-P
75,"76. Tue,6/28 at ATL W (5-3)",Santana-1B,Kipnis-2B,Lindor-SS,Ramirez-LF,Chisenhall-RF,Gomes-C,Naquin-CF,Uribe-3B,Kluber-P
76,"77. Wed,6/29 at ATL W (3-0)",Davis-LF,Kipnis-2B,Lindor-SS,Napoli-1B,Ramirez-3B,Chisenhall-RF,Gomes-C,Naquin-CF,Salazar-P
77,"78. Thu,6/30 at TOR W (4-1)",Santana-1B,Kipnis-2B,Lindor-SS,Napoli-DH,Ramirez-LF,Davis-CF,Naquin-RF,Uribe-3B,Gimenez-C
