Date,home,visitor,home_open_odds,visitor_open_odds,home_close_odds,visitor_close_odds,home_win_loss,visitor_win_loss,Home_PitchingK%,Home_PitchingBB%,Home_PitchingOBP_allowed,Home_PitchingSLG%_allowed,Visitor_PitchingK%,Visitor_PitchingBB%,Visitor_PitchingOBP_allowed,Visitor_PitchingSLG%_allowed,Home_HittingK%,Home_HittingBB%,Home_HittingOBP,Home_HittingSLG%,Visitor_HittingK%,Visitor_HittingBB%,Visitor_HittingOBP,Visitor_HittingSLG%
2018-04-08,CWS,DET,-145,130,-175.0,155.0,0,1,0.15602836879432624,0.09574468085106383,0.34397163120567376,0.42857142857142855,0.17921146953405018,0.07526881720430108,0.3057553956834532,0.39357429718875503,0.24642857142857144,0.09285714285714286,0.3535714285714286,0.5081967213114754,0.1750841750841751,0.10437710437710437,0.3333333333333333,0.36538461538461536
2018-04-08,TEX,TOR,-120,110,102.0,-112.0,0,1,0.234375,0.1015625,0.3411458333333333,0.42168674698795183,0.23809523809523808,0.08630952380952381,0.32142857142857145,0.44666666666666666,0.2112676056338028,0.07323943661971831,0.2966101694915254,0.3591331269349845,0.254601226993865,0.09815950920245399,0.3006134969325153,0.4290657439446367
2018-04-08,LAA,OAK,-175,155,-190.0,170.0,1,0,0.22802197802197802,0.11813186813186813,0.3131868131868132,0.37658227848101267,0.1618798955613577,0.05221932114882506,0.31151832460732987,0.4273743016759777,0.1763085399449036,0.05509641873278237,0.3168044077134986,0.4688427299703264,0.2159383033419023,0.10282776349614396,0.3496143958868895,0.4218289085545723
2018-04-08,HOU,SDG,-250,220,-277.0,242.0,1,0,0.2912912912912913,0.06906906906906907,0.2891566265060241,0.36633663366336633,0.2,0.1111111111111111,0.32122905027932963,0.32802547770700635,0.24855491329479767,0.10982658959537572,0.34202898550724636,0.4107744107744108,0.24926686217008798,0.07624633431085044,0.3,0.3851132686084142
2018-04-09,PHI,CIN,-155,140,-131.0,116.0,1,0,0.22932330827067668,0.08646616541353383,0.3244274809160305,0.3463203463203463,0.15806451612903225,0.1032258064516129,0.35275080906148865,0.47388059701492535,0.2545454545454545,0.12,0.32967032967032966,0.3983050847457627,0.23411371237458195,0.09364548494983277,0.3141891891891892,0.3435114503816794
2018-04-09,WAS,ATL,-240,210,-254.0,224.0,1,0,0.2840909090909091,0.08806818181818182,0.3209169054441261,0.4249201277955272,0.23076923076923078,0.12307692307692308,0.33126934984520123,0.38848920863309355,0.1984126984126984,0.12962962962962962,0.35013262599469497,0.4169278996865204,0.1798780487804878,0.10060975609756098,0.36645962732919257,0.4645390070921986
2018-04-09,STL,MIL,-145,130,-148.0,133.0,0,1,0.24916943521594684,0.08970099667774087,0.31543624161073824,0.39849624060150374,0.2084507042253521,0.07887323943661972,0.3371104815864023,0.45741324921135645,0.24242424242424243,0.07744107744107744,0.3063973063973064,0.3917910447761194,0.25748502994011974,0.0658682634730539,0.2891566265060241,0.3737704918032787
2018-04-09,MIA,NYM,195,-220,205.0,-235.0,0,1,0.2098092643051771,0.10354223433242507,0.3442622950819672,0.4241486068111455,0.2730627306273063,0.1033210332103321,0.28888888888888886,0.3125,0.23893805309734514,0.0855457227138643,0.29376854599406527,0.27722772277227725,0.24535315985130113,0.10780669144981413,0.3333333333333333,0.40086206896551724
2018-04-09,COL,SDG,-200,175,-190.0,170.0,0,1,0.1880597014925373,0.10149253731343283,0.3203592814371258,0.41156462585034015,0.21159420289855072,0.11014492753623188,0.31486880466472306,0.34105960264900664,0.23684210526315788,0.1023391812865497,0.30791788856304986,0.39344262295081966,0.23795180722891565,0.07228915662650602,0.2990936555891239,0.38870431893687707
2018-04-09,SFO,ARI,120,-135,-105.0,-105.0,0,1,0.16967509025270758,0.09025270758122744,0.3188405797101449,0.32793522267206476,0.2597402597402597,0.07792207792207792,0.26557377049180325,0.3225806451612903,0.2116788321167883,0.05474452554744526,0.2878228782287823,0.38976377952755903,0.22955974842767296,0.12264150943396226,0.33015873015873015,0.39338235294117646
2018-04-09,CLE,DET,-180,160,-305.0,265.0,1,0,0.21885521885521886,0.0707070707070707,0.2983050847457627,0.4111111111111111,0.19032258064516128,0.07419354838709677,0.29449838187702265,0.36462093862815886,0.23,0.10666666666666667,0.2508361204013378,0.2819548872180451,0.18484848484848485,0.10909090909090909,0.3212121212121212,0.33797909407665505
2018-04-09,BAL,TOR,-135,120,-117.0,107.0,0,1,0.21066666666666667,0.112,0.35656836461126007,0.4503105590062112,0.23668639053254437,0.09467455621301775,0.3264094955489614,0.42424242424242425,0.2768817204301075,0.08333333333333333,0.2857142857142857,0.3560830860534125,0.24324324324324326,0.09309309309309309,0.3183183183183183,0.4612794612794613
2018-04-09,TEX,LAA,115,-130,121.0,-136.0,0,1,0.22538860103626943,0.09067357512953368,0.34196891191709844,0.4247787610619469,0.2413793103448276,0.11494252873563218,0.29310344827586204,0.3432343234323432,0.2066115702479339,0.07988980716253444,0.3074792243767313,0.382262996941896,0.1846590909090909,0.06534090909090909,0.3210227272727273,0.45482866043613707
2018-04-09,CWS,TAM,109,-119,125.0,-140.0,0,1,0.18478260869565216,0.10869565217391304,0.3333333333333333,0.3898305084745763,0.1910828025477707,0.1178343949044586,0.34615384615384615,0.42066420664206644,0.2689393939393939,0.07954545454545454,0.3143939393939394,0.3948497854077253,0.2558922558922559,0.07744107744107744,0.2668918918918919,0.3
2018-04-09,MIN,HOU,145,-165,130.0,-145.0,0,1,0.21145374449339208,0.13215859030837004,0.3053097345132743,0.3112244897959184,0.28955223880597014,0.07462686567164178,0.2874251497005988,0.3564356435643564,0.2391304347826087,0.09130434782608696,0.3217391304347826,0.5072463768115942,0.2448377581120944,0.0943952802359882,0.33136094674556216,0.40404040404040403
2018-04-09,KAN,SEA,-115,105,-105.0,-105.0,1,0,0.19806763285024154,0.07729468599033816,0.24757281553398058,0.25925925925925924,0.18584070796460178,0.09292035398230089,0.32,0.4801980198019802,0.18627450980392157,0.07352941176470588,0.2561576354679803,0.266304347826087,0.2,0.08936170212765958,0.351931330472103,0.42857142857142855
2018-04-10,WAS,ATL,-230,205,-240.0,210.0,1,0,0.27906976744186046,0.08430232558139535,0.30791788856304986,0.41368078175895767,0.23961661341853036,0.134185303514377,0.33653846153846156,0.37453183520599254,0.20954907161803712,0.13793103448275862,0.35904255319148937,0.43037974683544306,0.1935483870967742,0.09032258064516129,0.34098360655737703,0.4468864468864469
2018-04-10,PHI,CIN,-175,155,-195.0,175.0,1,0,0.2413793103448276,0.08812260536398467,0.32945736434108525,0.3652173913043478,0.1590909090909091,0.1038961038961039,0.3550488599348534,0.5112781954887218,0.25190839694656486,0.12213740458015267,0.32567049808429116,0.40707964601769914,0.22039473684210525,0.10197368421052631,0.33222591362126247,0.36742424242424243
2018-04-10,MIA,NYM,175,-200,174.0,-194.0,0,1,0.19642857142857142,0.10416666666666667,0.3582089552238806,0.44256756756756754,0.267741935483871,0.1,0.29449838187702265,0.31272727272727274,0.24675324675324675,0.07792207792207792,0.2973856209150327,0.2996389891696751,0.2459016393442623,0.11147540983606558,0.33003300330033003,0.38022813688212925
2018-04-10,STL,MIL,-155,140,-163.0,143.0,1,0,0.2334293948126801,0.09221902017291066,0.3206997084548105,0.3954248366013072,0.2175141242937853,0.07909604519774012,0.3247863247863248,0.42857142857142855,0.24260355029585798,0.07988165680473373,0.3056379821958457,0.3795379537953795,0.25882352941176473,0.07647058823529412,0.2958579881656805,0.36038961038961037
2018-04-10,COL,SDG,-175,155,-150.0,135.0,0,1,0.18991097922848665,0.08902077151335312,0.3194029850746269,0.43333333333333335,0.22448979591836735,0.12244897959183673,0.3157894736842105,0.3422818791946309,0.23008849557522124,0.10324483775811209,0.30177514792899407,0.38741721854304634,0.24848484848484848,0.06363636363636363,0.2926829268292683,0.3973509933774834
2018-04-10,SFO,ARI,-120,110,-102.0,-108.0,1,0,0.1773049645390071,0.09219858156028368,0.3309608540925267,0.348,0.2727272727272727,0.06397306397306397,0.24149659863945577,0.2783882783882784,0.23897058823529413,0.05514705882352941,0.3,0.3952569169960474,0.2403846153846154,0.11217948717948718,0.3106796116504854,0.37037037037037035
2018-04-10,CWS,TAM,-115,105,100.0,-110.0,0,1,0.18238993710691823,0.10377358490566038,0.34276729559748426,0.4109090909090909,0.2043343653250774,0.1238390092879257,0.35625,0.4343065693430657,0.2703583061889251,0.08469055374592833,0.3202614379084967,0.39552238805970147,0.24025974025974026,0.08116883116883117,0.2964169381107492,0.35125448028673834
2018-04-10,CLE,DET,-200,175,-212.0,187.0,1,0,0.2415902140672783,0.0672782874617737,0.28307692307692306,0.37919463087248323,0.1978798586572438,0.08480565371024736,0.2791519434628975,0.3346613545816733,0.229607250755287,0.11178247734138973,0.2545454545454545,0.2842465753424658,0.2214765100671141,0.09395973154362416,0.29194630872483224,0.29770992366412213
2018-04-10,BAL,TOR,105,-115,120.0,-135.0,0,1,0.21634615384615385,0.11298076923076923,0.35990338164251207,0.453781512605042,0.25,0.09117647058823529,0.3274336283185841,0.4180602006688963,0.2773722627737226,0.0827250608272506,0.29024390243902437,0.3548387096774194,0.23460410557184752,0.10263929618768329,0.34017595307917886,0.47333333333333333
2018-04-10,BOS,NYY,-145,130,-132.0,117.0,1,0,0.24475524475524477,0.08391608391608392,0.2912280701754386,0.3333333333333333,0.2852852852852853,0.08708708708708708,0.31626506024096385,0.38870431893687707,0.14864864864864866,0.10472972972972973,0.3423728813559322,0.4115384615384615,0.22289156626506024,0.12951807228915663,0.33636363636363636,0.38515901060070673
2018-04-10,TEX,LAA,120,-135,128.0,-143.0,0,1,0.22391857506361323,0.08142493638676845,0.3511450381679389,0.4425287356321839,0.24362606232294617,0.1274787535410765,0.3002832861189802,0.3540983606557377,0.2140921409214092,0.08943089430894309,0.3079019073569482,0.36555891238670696,0.1790633608815427,0.06887052341597796,0.33884297520661155,0.46808510638297873
2018-04-10,MIN,HOU,120,-135,143.0,-158.0,1,0,0.23106060606060605,0.12878787878787878,0.3041825095057034,0.3056768558951965,0.30149253731343284,0.07462686567164178,0.2754491017964072,0.33114754098360655,0.24528301886792453,0.08679245283018867,0.30943396226415093,0.475,0.2647058823529412,0.09117647058823529,0.3333333333333333,0.4080267558528428
2018-04-10,KAN,SEA,120,-135,-105.0,-105.0,0,1,0.19665271966527198,0.07531380753138076,0.24369747899159663,0.2361111111111111,0.18518518518518517,0.0962962962962963,0.3420074349442379,0.4895397489539749,0.18548387096774194,0.08064516129032258,0.291497975708502,0.31221719457013575,0.19850187265917604,0.08614232209737828,0.33584905660377357,0.3881856540084388
2018-04-10,LOS,OAK,-150,135,-123.0,113.0,1,0,0.24067796610169492,0.07796610169491526,0.31399317406143346,0.39776951672862454,0.16470588235294117,0.06764705882352941,0.3274336283185841,0.4258064516129032,0.18688524590163935,0.09180327868852459,0.304635761589404,0.3296296296296296,0.228486646884273,0.10682492581602374,0.33827893175074186,0.40955631399317405
2018-04-10,CUB,PIT,-145,130,-147.0,132.0,0,1,0.23715415019762845,0.09486166007905138,0.296,0.3167420814479638,0.2080536912751678,0.10067114093959731,0.3141891891891892,0.36398467432950193,0.22419928825622776,0.099644128113879,0.3273381294964029,0.3770491803278688,0.1456953642384106,0.10927152317880795,0.3566666666666667,0.45038167938931295
2018-04-11,WAS,ATL,-145,130,-123.0,113.0,0,1,0.27976190476190477,0.08928571428571429,0.2972972972972973,0.3779264214046823,0.23397435897435898,0.1282051282051282,0.33762057877813506,0.3843283582089552,0.2125340599455041,0.1362397820163488,0.3452054794520548,0.3870967741935484,0.21843003412969283,0.08873720136518772,0.30344827586206896,0.38697318007662834
2018-04-11,STL,MIL,-165,145,-141.0,126.0,0,1,0.24157303370786518,0.0898876404494382,0.3125,0.3670886075949367,0.20810810810810812,0.0945945945945946,0.3424657534246575,0.4174454828660436,0.22349570200573066,0.09169054441260745,0.3208092485549133,0.38235294117647056,0.25872093023255816,0.07267441860465117,0.2894736842105263,0.3557692307692308
2018-04-11,COL,SDG,-177,157,-150.0,135.0,1,0,0.19298245614035087,0.08187134502923976,0.3264705882352941,0.46405228758169936,0.23708206686930092,0.11246200607902736,0.2926829268292683,0.3356401384083045,0.228486646884273,0.10682492581602374,0.30357142857142855,0.38127090301003347,0.24925816023738873,0.06824925816023739,0.3074626865671642,0.4084967320261438
2018-04-11,SFO,ARI,-109,-101,100.0,-110.0,0,1,0.18556701030927836,0.10309278350515463,0.3448275862068966,0.359375,0.2706270627062706,0.0858085808580858,0.26755852842809363,0.26394052044609667,0.24087591240875914,0.06934306569343066,0.30996309963099633,0.3951612903225806,0.2389937106918239,0.11635220125786164,0.31746031746031744,0.3882783882783883
2018-04-11,PHI,CIN,-112,102,-107.0,-103.0,1,0,0.2727272727272727,0.08677685950413223,0.27800829875518673,0.26851851851851855,0.1750841750841751,0.10101010101010101,0.33559322033898303,0.46511627906976744,0.26153846153846155,0.11538461538461539,0.32432432432432434,0.4222222222222222,0.21768707482993196,0.10884353741496598,0.3161512027491409,0.30708661417322836
2018-04-11,MIA,NYM,139,-154,114.0,-129.0,0,1,0.20121951219512196,0.10060975609756098,0.3475609756097561,0.4570446735395189,0.25477707006369427,0.09554140127388536,0.30448717948717946,0.33935018050541516,0.254071661237785,0.0749185667752443,0.29605263157894735,0.3188405797101449,0.26557377049180325,0.10491803278688525,0.31353135313531355,0.38345864661654133
2018-04-11,CUB,PIT,-203,178,-160.0,140.0,1,0,0.24603174603174602,0.09126984126984126,0.2931726907630522,0.3452914798206278,0.20771513353115728,0.09495548961424333,0.3164179104477612,0.3771043771043771,0.22058823529411764,0.09191176470588236,0.31851851851851853,0.3723849372384937,0.15451895043731778,0.10204081632653061,0.3548387096774194,0.4584717607973422
2018-04-11,MIN,HOU,147,-167,140.0,-160.0,1,0,0.20833333333333334,0.12121212121212122,0.3155893536121673,0.30434782608695654,0.2988165680473373,0.08284023668639054,0.29080118694362017,0.33223684210526316,0.2593984962406015,0.09774436090225563,0.3157894736842105,0.43037974683544306,0.25903614457831325,0.0963855421686747,0.32628398791540786,0.3620689655172414
2018-04-11,CWS,TAM,-119,109,110.0,-125.0,1,0,0.18960244648318042,0.1162079510703364,0.3669724770642202,0.42805755395683454,0.22153846153846155,0.12615384615384614,0.35403726708074534,0.42700729927007297,0.2765273311897106,0.09646302250803858,0.3225806451612903,0.3970037453183521,0.2389937106918239,0.10062893081761007,0.3249211356466877,0.35714285714285715
2018-04-11,KAN,SEA,120,-135,125.0,-140.0,0,1,0.17551020408163265,0.08163265306122448,0.26229508196721313,0.2638888888888889,0.1895910780669145,0.08921933085501858,0.34328358208955223,0.4895397489539749,0.2032520325203252,0.06910569105691057,0.2857142857142857,0.33183856502242154,0.1794871794871795,0.0989010989010989,0.3505535055350554,0.39574468085106385
2018-04-11,CLE,DET,-290,255,-300.0,260.0,1,0,0.2392638036809816,0.0705521472392638,0.2777777777777778,0.3559322033898305,0.1987179487179487,0.08012820512820513,0.2724358974358974,0.3381294964028777,0.22910216718266255,0.10526315789473684,0.2484472049689441,0.27972027972027974,0.218562874251497,0.08982035928143713,0.2874251497005988,0.29491525423728815
2018-04-11,BAL,TOR,103,-113,-137.0,122.0,1,0,0.21052631578947367,0.11483253588516747,0.3581730769230769,0.42296918767507,0.25073746312684364,0.0943952802359882,0.33136094674556216,0.39864864864864863,0.2628992628992629,0.07862407862407862,0.29064039408866993,0.3523035230352303,0.22608695652173913,0.10434782608695652,0.336231884057971,0.45695364238410596
2018-04-11,BOS,NYY,-111,101,-104.0,-106.0,0,1,0.25524475524475526,0.07692307692307693,0.2912280701754386,0.3371647509578544,0.28152492668621704,0.093841642228739,0.3264705882352941,0.40594059405940597,0.16279069767441862,0.10631229235880399,0.3566666666666667,0.4329501915708812,0.23880597014925373,0.11940298507462686,0.34234234234234234,0.38408304498269896
2018-04-11,TEX,LAA,-108,-102,105.0,-115.0,0,1,0.21573604060913706,0.08121827411167512,0.3604060913705584,0.44412607449856734,0.24645892351274787,0.12464589235127478,0.29461756373937675,0.33986928104575165,0.20430107526881722,0.08870967741935484,0.3108108108108108,0.3592814371257485,0.17759562841530055,0.07650273224043716,0.35792349726775957,0.48328267477203646
2018-04-11,LOS,OAK,-195,175,-178.0,158.0,0,1,0.24315068493150685,0.07534246575342465,0.3,0.3857677902621723,0.17771084337349397,0.07228915662650602,0.3323262839879154,0.44370860927152317,0.19741100323624594,0.08737864077669903,0.3202614379084967,0.37545126353790614,0.23795180722891565,0.09939759036144578,0.3253012048192771,0.3917525773195876
2018-04-12,CUB,PIT,-165,145,-175.0,155.0,0,1,0.2490118577075099,0.08300395256916997,0.28286852589641437,0.3524229074889868,0.19805194805194806,0.08441558441558442,0.3366013071895425,0.43223443223443225,0.2114695340501792,0.0931899641577061,0.34296028880866425,0.4530612244897959,0.14563106796116504,0.10679611650485436,0.3583061889250814,0.4575645756457565
2018-04-12,CIN,STL,115,-130,131.0,-146.0,0,1,0.19141914191419143,0.09900990099009901,0.32,0.42585551330798477,0.2344632768361582,0.0847457627118644,0.31054131054131057,0.3911671924290221,0.22697368421052633,0.09868421052631579,0.3076923076923077,0.2932330827067669,0.2323529411764706,0.07647058823529412,0.3026706231454006,0.35855263157894735
2018-04-12,WAS,COL,-175,155,-185.0,165.0,0,1,0.28895184135977336,0.09631728045325778,0.3028571428571429,0.3929712460063898,0.20954907161803712,0.07692307692307693,0.31733333333333336,0.45722713864306785,0.22311827956989247,0.12634408602150538,0.33875338753387535,0.35962145110410093,0.23529411764705882,0.10427807486631016,0.30997304582210244,0.3768996960486322
2018-04-12,SDG,SFO,110,-120,124.0,-139.0,0,1,0.24316939890710382,0.1092896174863388,0.3002754820936639,0.335423197492163,0.19243986254295534,0.10652920962199312,0.3310344827586207,0.359375,0.260752688172043,0.06451612903225806,0.3,0.40707964601769914,0.2509090909090909,0.07272727272727272,0.31135531135531136,0.40160642570281124
2018-04-12,CLE,DET,-175,155,-225.0,200.0,1,0,0.2375,0.065625,0.25705329153605017,0.32081911262798635,0.1935483870967742,0.08602150537634409,0.27598566308243727,0.31048387096774194,0.2222222222222222,0.10802469135802469,0.26006191950464397,0.2727272727272727,0.2226027397260274,0.0821917808219178,0.2705479452054795,0.2625482625482625
2018-04-12,BOS,NYY,-130,115,104.0,-114.0,1,0,0.24914675767918087,0.08532423208191127,0.3116438356164384,0.3702290076335878,0.2713864306784661,0.0855457227138643,0.3136094674556213,0.40460526315789475,0.1705685618729097,0.10033444816053512,0.35570469798657717,0.4772727272727273,0.22647058823529412,0.11470588235294117,0.35798816568047337,0.4212328767123288
2018-04-12,MIN,CWS,-175,155,-245.0,215.0,1,0,0.20357142857142857,0.1357142857142857,0.35842293906810035,0.3487394957983193,0.20110192837465565,0.12121212121212122,0.35911602209944754,0.40390879478827363,0.26591760299625467,0.11235955056179775,0.3258426966292135,0.41025641025641024,0.2745664739884393,0.09248554913294797,0.32463768115942027,0.3959731543624161
2018-04-12,KAN,LAA,110,-120,137.0,-152.0,0,1,0.18861209964412812,0.08540925266903915,0.2642857142857143,0.27125506072874495,0.24649859943977592,0.12605042016806722,0.29971988795518206,0.33876221498371334,0.21908127208480566,0.06713780918727916,0.28368794326241137,0.31906614785992216,0.17344173441734417,0.08672086720867209,0.3604336043360434,0.4754601226993865
2018-04-13,CUB,ATL,-205,180,-196.0,176.0,0,1,0.25190839694656486,0.08396946564885496,0.29118773946360155,0.4110169491525424,0.23870967741935484,0.1064516129032258,0.3181818181818182,0.3713235294117647,0.19217081850533807,0.07829181494661921,0.34408602150537637,0.47410358565737054,0.22468354430379747,0.10126582278481013,0.3258785942492013,0.4332129963898917
2018-04-13,CIN,STL,135,-150,150.0,-170.0,0,1,0.17080745341614906,0.11180124223602485,0.3542319749216301,0.4909090909090909,0.23314606741573032,0.09269662921348315,0.31444759206798867,0.36075949367088606,0.23127035830618892,0.09120521172638436,0.30363036303630364,0.29044117647058826,0.22443181818181818,0.10227272727272728,0.3209169054441261,0.3790849673202614
2018-04-13,WAS,COL,-180,160,-177.0,157.0,0,1,0.2845303867403315,0.09944751381215469,0.3147632311977716,0.428125,0.2125340599455041,0.07084468664850137,0.3041095890410959,0.43243243243243246,0.22535211267605634,0.10985915492957747,0.3125,0.343042071197411,0.25675675675675674,0.0972972972972973,0.2970027247956403,0.3556231003039514
2018-04-13,NYM,MIL,-125,110,-106.0,-104.0,1,0,0.271523178807947,0.08278145695364239,0.2733333333333333,0.2952029520295203,0.21487603305785125,0.09641873278236915,0.329608938547486,0.39556962025316456,0.25901639344262295,0.10819672131147541,0.3125,0.38257575757575757,0.24853801169590642,0.07309941520467836,0.2911764705882353,0.34838709677419355
2018-04-13,MIA,PIT,135,-150,114.0,-129.0,1,0,0.2097902097902098,0.11538461538461539,0.34615384615384615,0.43951612903225806,0.18627450980392157,0.0784313725490196,0.33223684210526316,0.42857142857142855,0.29118773946360155,0.06513409961685823,0.25868725868725867,0.2815126050420168,0.15605095541401273,0.09235668789808917,0.3514376996805112,0.498220640569395
2018-04-13,SDG,SFO,-105,-105,116.0,-131.0,1,0,0.25271739130434784,0.11413043478260869,0.3021978021978022,0.29559748427672955,0.19314641744548286,0.1059190031152648,0.3125,0.3286219081272085,0.2631578947368421,0.060941828254847646,0.28133704735376047,0.36253776435045315,0.2367601246105919,0.08722741433021806,0.3270440251572327,0.3929824561403509
2018-04-13,LOS,ARI,-115,105,-142.0,127.0,0,1,0.2540983606557377,0.040983606557377046,0.31275720164609055,0.44396551724137934,0.30223880597014924,0.08208955223880597,0.23684210526315788,0.225,0.1991701244813278,0.07883817427385892,0.2875,0.3607305936073059,0.2534246575342466,0.0958904109589041,0.2975778546712803,0.390625
2018-04-13,DET,NYY,160,-180,162.0,-182.0,0,1,0.1909722222222222,0.0798611111111111,0.3020833333333333,0.36046511627906974,0.26790450928381965,0.08488063660477453,0.31382978723404253,0.39465875370919884,0.22372881355932203,0.07796610169491526,0.26440677966101694,0.2509505703422053,0.232,0.10933333333333334,0.34584450402144773,0.404320987654321
2018-04-13,CLE,TOR,-155,140,-146.0,131.0,0,1,0.2345679012345679,0.06481481481481481,0.26006191950464397,0.33221476510067116,0.24422442244224424,0.0858085808580858,0.3443708609271523,0.4157303370786517,0.2116564417177914,0.09202453987730061,0.27076923076923076,0.2910958904109589,0.22258064516129034,0.0967741935483871,0.3258064516129032,0.42857142857142855
2018-04-13,BOS,BAL,-185,165,-251.0,221.0,1,0,0.2638888888888889,0.08333333333333333,0.2961672473867596,0.35271317829457366,0.21657754010695188,0.11497326203208556,0.3467741935483871,0.371875,0.18243243243243243,0.10135135135135136,0.34915254237288135,0.444015444015444,0.2724867724867725,0.08465608465608465,0.3156498673740053,0.38235294117647056
2018-04-13,HOU,TEX,-230,205,-260.0,230.0,1,0,0.2958199356913183,0.09646302250803858,0.3161290322580645,0.35144927536231885,0.19166666666666668,0.09166666666666666,0.3638888888888889,0.4281150159744409,0.26013513513513514,0.10810810810810811,0.3254237288135593,0.32421875,0.18235294117647058,0.09411764705882353,0.3254437869822485,0.3654485049833887
2018-04-13,KAN,LAA,109,-119,150.0,-170.0,0,1,0.1736111111111111,0.08333333333333333,0.27526132404181186,0.3058823529411765,0.24929178470254956,0.11614730878186968,0.29745042492917845,0.31921824104234525,0.23076923076923078,0.06643356643356643,0.29473684210526313,0.32567049808429116,0.15915119363395225,0.08753315649867374,0.3740053050397878,0.5164179104477612
2018-04-13,SEA,OAK,-120,110,114.0,-129.0,1,0,0.20446096654275092,0.08550185873605948,0.34328358208955223,0.46443514644351463,0.17064846416382254,0.06143344709897611,0.3287671232876712,0.48698884758364314,0.1875,0.09926470588235294,0.33948339483394835,0.3617021276595745,0.23397435897435898,0.08333333333333333,0.34615384615384615,0.44964028776978415
