Date,VH,Team,Pitcher,Open,Close,Final
2018-04-04,H,ATL,MFOLTYNEWICZ-R,175,184.0,7
2018-04-04,V,PHI,ANOLA-R,141,131.0,2
2018-04-04,H,NYM,NSYNDERGAARD-R,-156,-146.0,4
2018-04-04,V,LOS,AWOOD-L,-130,-131.0,0
2018-04-04,H,ARI,PCORBIN-L,115,116.0,3
2018-04-04,V,STL,CMARTINEZ-R,-120,-105.0,6
2018-04-04,H,MIL,JCHACIN-R,110,-105.0,0
2018-04-04,V,COL,JGRAY-R,-128,-131.0,5
2018-04-04,H,SDG,CRICHARD-L,113,116.0,2
2018-04-04,V,TAM,BSNELL-L,205,232.0,2
2018-04-04,H,NYY,LSEVERINO-R,-235,-267.0,7
2018-04-04,V,BAL,DBUNDY-R,180,146.0,2
2018-04-04,H,HOU,DKEUCHEL-L,-205,-166.0,3
2018-04-04,V,CLE,CKLUBER-R,-155,-150.0,2
2018-04-04,H,LAA,TSKAGGS-L,140,135.0,3
2018-04-04,V,CWS,CFULMER-R,180,198.0,4
2018-04-04,H,TOR,ASANCHEZ-R,-205,-223.0,3
2018-04-04,V,TEX,DFISTER-R,135,140.0,2
2018-04-04,H,OAK,SMANAEA-L,-150,-160.0,6
2018-04-04,V,MIN,JODORIZZI-R,-102,111.0,7
2018-04-04,H,PIT,INOVA-R,-108,-121.0,3
2018-04-04,V,SEA,FHERNANDEZ-R,122,125.0,1
2018-04-04,H,SFO,JCUETO-R,-137,-140.0,10
2018-04-05,V,NYM,JDEGROM-R,140,140.0,8
2018-04-05,H,WAS,SSTRASBURG-R,-160,-155.0,2
2018-04-05,V,MIA,CSMITH-L,140,130.0,0
2018-04-05,H,PHI,NPIVETTA-R,-160,-145.0,5
2018-04-05,V,COL,TANDERSON-L,-120,-101.0,3
2018-04-05,H,SDG,JLUCCHESI-L,110,-109.0,1
2018-04-05,V,CIN,HBAILEY-R,115,142.0,2
2018-04-05,H,PIT,SBRAULT-L,-130,-162.0,5
2018-04-05,V,ARI,RRAY-L,105,101.0,3
2018-04-05,H,STL,AWAINWRIGHT-R,-115,-111.0,1
2018-04-05,V,CUB,JLESTER-L,-135,-109.0,8
2018-04-05,H,MIL,BSUTER-L,120,-101.0,0
2018-04-05,V,TAM,YCHIRINOS-R,215,205.0,2
2018-04-05,H,BOS,DPRICE-L,-245,-230.0,3
2018-04-05,V,TEX,MPEREZ-L,120,140.0,6
2018-04-05,H,OAK,DMENGDEN-R,-135,-155.0,3
2018-04-05,V,SEA,JPAXTON-L,-119,-105.0,2
2018-04-05,H,MIN,KGIBSON-R,109,-105.0,4
2018-04-05,V,DET,JZIMMERMANN-R,115,109.0,9
2018-04-05,H,CWS,JSHIELDS-R,-130,-119.0,7
2018-04-05,V,BAL,ACASHNER-R,215,230.0,5
2018-04-05,H,NYY,MTANAKA-R,-245,-265.0,2
2018-04-06,V,ATL,BMCCARTHY-R,125,137.0,8
2018-04-06,H,COL,GMARQUEZ-R,-140,-152.0,3
2018-04-06,V,CIN,LCASTILLO-R,115,-121.0,3
2018-04-06,H,PIT,TWILLIAMS-R,-130,111.0,14
2018-04-06,V,CUB,KHENDRICKS-R,-150,-131.0,4
2018-04-06,H,MIL,BWOODRUFF-R,135,116.0,5
2018-04-06,V,KAN,DDUFFY-L,185,208.0,2
2018-04-06,H,CLE,CCARRASCO-R,-210,-233.0,3
2018-04-06,V,BAL,KGAUSMAN-R,165,161.0,7
2018-04-06,H,NYY,CSABATHIA-L,-185,-181.0,3
2018-04-06,V,TOR,MESTRADA-R,-120,-116.0,8
2018-04-06,H,TEX,MMOORE-L,110,106.0,5
2018-04-06,V,OAK,DGOSSETT-R,140,116.0,9
2018-04-06,H,LAA,PBRIDWELL-R,-155,-131.0,13
2018-04-06,V,SDG,LPERDOMO-R,245,253.0,4
2018-04-06,H,HOU,LMCCULLERSJR.-R,-280,-288.0,1
2018-04-07,V,NYM,SMATZ-L,140,140.0,3
2018-04-07,H,WAS,GGONZALEZ-L,-160,-155.0,2
2018-04-07,V,ARI,ZGREINKE-R,-115,-101.0,3
2018-04-07,H,STL,MWACHA-R,105,-109.0,5
2018-04-07,V,LOS,RHILL-L,-165,-126.0,5
2018-04-07,H,SFO,CSTRATTON-R,145,111.0,7
2018-04-07,V,CUB,YDARVISH-R,-145,-133.0,5
2018-04-07,H,MIL,ZDAVIES-R,130,118.0,2
2018-04-07,V,MIA,DPETERS-L,130,155.0,1
2018-04-07,H,PHI,VVELASQUEZ-R,-145,-175.0,20
2018-04-07,V,CIN,SROMANO-R,125,116.0,7
2018-04-07,H,PIT,CKUHL-R,-140,-131.0,4
2018-04-07,V,ATL,ASANCHEZ-R,140,131.0,2
2018-04-07,H,COL,CBETTIS-R,-155,-146.0,3
2018-04-07,V,BAL,CTILLMAN-R,195,205.0,3
2018-04-07,H,NYY,SGRAY-R,-220,-235.0,8
2018-04-07,V,TAM,JFARIA-R,155,150.0,3
2018-04-07,H,BOS,RPORCELLO-R,-175,-170.0,10
2018-04-07,V,DET,MFULMER-R,-102,109.0,6
2018-04-07,H,CWS,LGIOLITO-R,-108,-119.0,1
2018-04-07,V,SEA,MLEAKE-R,135,144.0,11
2018-04-07,H,MIN,JBERRIOS-R,-150,-164.0,4
2018-04-07,V,KAN,IKENNEDY-R,185,215.0,1
2018-04-07,H,CLE,TBAUER-R,-210,-245.0,0
2018-04-07,V,TOR,MSTROMAN-R,-130,-126.0,1
2018-04-07,H,TEX,MMINOR-L,115,111.0,5
2018-04-07,V,OAK,ATRIGGS-R,116,104.0,7
2018-04-07,H,LAA,JRAMIREZ-R,-131,-114.0,3
2018-04-07,V,SDG,BMITCHELL-R,235,280.0,0
2018-04-07,H,HOU,GCOLE-R,-270,-325.0,1
2018-04-08,V,CIN,TMAHLE-R,135,140.0,0
2018-04-08,H,PIT,JTAILLON-R,-150,-155.0,5
2018-04-08,V,MIA,TRICHARDS-R,165,175.0,6
2018-04-08,H,PHI,JARRIETA-R,-185,-200.0,3
2018-04-08,V,CUB,JQUINTANA-L,-130,-114.0,3
2018-04-08,H,MIL,CANDERSON-R,115,104.0,0
2018-04-08,V,ARI,TWALKER-R,130,145.0,4
2018-04-08,H,STL,LWEAVER-R,-145,-165.0,1
2018-04-08,V,ATL,SNEWCOMB-L,125,140.0,4
2018-04-08,H,COL,KFREELAND-L,-140,-155.0,0
2018-04-08,V,LOS,CKERSHAW-L,-200,-245.0,2
2018-04-08,H,SFO,TBLACH-L,175,215.0,1
2018-04-08,V,NYM,MHARVEY-R,130,167.0,6
2018-04-08,H,WAS,TROARK-R,-145,-187.0,5
2018-04-08,V,BAL,MWRIGHTJR.-R,175,165.0,8
2018-04-08,H,NYY,JMONTGOMERY-L,-200,-185.0,7
2018-04-08,V,TAM,AKITTREDGE-R,195,175.0,7
2018-04-08,H,BOS,ERODRIGUEZ-L,-220,-200.0,8
2018-04-08,V,KAN,JHAMMEL-R,185,189.0,1
2018-04-08,H,CLE,MCLEVINGER-R,-210,-214.0,3
2018-04-08,V,DET,MFIERS-R,130,155.0,1
2018-04-08,H,CWS,RLOPEZ-R,-145,-175.0,0
2018-04-08,V,TOR,JGARCIA-L,110,-112.0,7
2018-04-08,H,TEX,CHAMELS-L,-120,102.0,4
2018-04-08,V,OAK,KGRAVEMAN-R,155,170.0,1
2018-04-08,H,LAA,SOHTANI-R,-175,-190.0,6
2018-04-08,V,SDG,TROSS-R,220,242.0,1
2018-04-08,H,HOU,CMORTON-R,-250,-277.0,4
2018-04-09,V,CIN,CREED-L,140,116.0,5
2018-04-09,H,PHI,BLIVELY-R,-155,-131.0,6
2018-04-09,V,ATL,JTEHERAN-R,210,224.0,0
2018-04-09,H,WAS,MSCHERZER-R,-240,-254.0,2
2018-04-09,V,MIL,JCHACIN-R,130,133.0,5
2018-04-09,H,STL,MMIKOLAS-R,-145,-148.0,4
2018-04-09,V,NYM,NSYNDERGAARD-R,-220,-235.0,4
2018-04-09,H,MIA,JURENA-R,195,205.0,2
2018-04-09,V,SDG,CRICHARD-L,175,170.0,7
2018-04-09,H,COL,JGRAY-R,-200,-190.0,6
2018-04-09,V,ARI,ZGODLEY-R,-135,-105.0,2
2018-04-09,H,SFO,DHOLLAND-L,120,-105.0,1
2018-04-09,V,DET,FLIRIANO-L,160,265.0,0
2018-04-09,H,CLE,CKLUBER-R,-180,-305.0,2
2018-04-09,V,TOR,JHAPP-L,120,107.0,7
2018-04-09,H,BAL,DBUNDY-R,-135,-117.0,1
2018-04-09,V,LAA,GRICHARDS-R,-130,-136.0,8
2018-04-09,H,TEX,DFISTER-R,115,121.0,3
2018-04-09,V,TAM,CARCHER-R,-119,-140.0,5
2018-04-09,H,CWS,MGONZALEZ-R,109,125.0,4
2018-04-09,V,HOU,JVERLANDER-R,-165,-145.0,2
2018-04-09,H,MIN,LLYNN-R,145,130.0,0
2018-04-09,V,SEA,MGONZALES-L,105,-105.0,0
2018-04-09,H,KAN,JJUNIS-R,-115,-105.0,10
2018-04-10,V,ATL,MFOLTYNEWICZ-R,205,210.0,1
2018-04-10,H,WAS,SSTRASBURG-R,-230,-240.0,4
2018-04-10,V,CIN,HBAILEY-R,155,175.0,1
2018-04-10,H,PHI,ANOLA-R,-175,-195.0,6
2018-04-10,V,NYM,JDEGROM-R,-200,-194.0,8
2018-04-10,H,MIA,CSMITH-L,175,174.0,6
2018-04-10,V,MIL,BSUTER-L,140,143.0,3
2018-04-10,H,STL,CMARTINEZ-R,-155,-163.0,5
2018-04-10,V,SDG,JLUCCHESI-L,155,135.0,5
2018-04-10,H,COL,TANDERSON-L,-175,-150.0,2
2018-04-10,V,ARI,PCORBIN-L,110,-108.0,4
2018-04-10,H,SFO,TBEEDE-R,-120,-102.0,5
2018-04-10,V,TAM,BSNELL-L,105,-110.0,6
2018-04-10,H,CWS,CFULMER-R,-115,100.0,5
2018-04-10,V,DET,MBOYD-L,175,187.0,1
2018-04-10,H,CLE,JTOMLIN-R,-200,-212.0,2
2018-04-10,V,TOR,ASANCHEZ-R,-115,-135.0,2
2018-04-10,H,BAL,ACASHNER-R,105,120.0,1
2018-04-10,V,NYY,LSEVERINO-R,130,117.0,1
2018-04-10,H,BOS,CSALE-L,-145,-132.0,14
2018-04-10,V,LAA,TSKAGGS-L,-135,-143.0,11
2018-04-10,H,TEX,MPEREZ-L,120,128.0,1
2018-04-10,V,HOU,DKEUCHEL-L,-135,-158.0,1
2018-04-10,H,MIN,JODORIZZI-R,120,143.0,4
2018-04-10,V,SEA,FHERNANDEZ-R,-135,-105.0,8
2018-04-10,H,KAN,ESKOGLUND-L,120,-105.0,3
2018-04-10,V,OAK,SMANAEA-L,135,113.0,0
2018-04-10,H,LOS,HRYU-L,-150,-123.0,4
2018-04-10,V,PIT,INOVA-R,130,132.0,8
2018-04-10,H,CUB,TCHATWOOD-R,-145,-147.0,5
2018-04-11,V,ATL,BMCCARTHY-R,130,113.0,5
2018-04-11,H,WAS,ACOLE-R,-145,-123.0,3
2018-04-11,V,MIL,JGUERRA-R,145,126.0,3
2018-04-11,H,STL,AWAINWRIGHT-R,-165,-141.0,2
2018-04-11,V,SDG,LPERDOMO-R,157,135.0,4
2018-04-11,H,COL,GMARQUEZ-R,-177,-150.0,6
2018-04-11,V,ARI,RRAY-L,-101,-110.0,7
2018-04-11,H,SFO,ASUAREZ-L,-109,100.0,3
2018-04-11,V,CIN,LCASTILLO-R,102,-103.0,3
2018-04-11,H,PHI,NPIVETTA-R,-112,-107.0,4
2018-04-11,V,NYM,ZWHEELER-R,-154,-129.0,4
2018-04-11,H,MIA,JGARCIA-L,139,114.0,1
2018-04-11,V,PIT,SBRAULT-L,178,140.0,5
2018-04-11,H,CUB,JLESTER-L,-203,-160.0,13
2018-04-11,V,HOU,LMCCULLERSJR.-R,-167,-160.0,8
2018-04-11,H,MIN,KGIBSON-R,147,140.0,9
2018-04-11,V,TAM,YCHIRINOS-R,109,-125.0,1
2018-04-11,H,CWS,JSHIELDS-R,-119,110.0,2
2018-04-11,V,SEA,JPAXTON-L,-135,-140.0,4
2018-04-11,H,KAN,DDUFFY-L,120,125.0,2
2018-04-11,V,DET,JZIMMERMANN-R,255,260.0,1
2018-04-11,H,CLE,CCARRASCO-R,-290,-300.0,5
2018-04-11,V,TOR,MESTRADA-R,-113,122.0,3
2018-04-11,H,BAL,KGAUSMAN-R,103,-137.0,5
2018-04-11,V,NYY,MTANAKA-R,101,-106.0,10
2018-04-11,H,BOS,DPRICE-L,-111,-104.0,7
2018-04-11,V,LAA,JBARRIA-R,-102,-115.0,7
2018-04-11,H,TEX,MMOORE-L,-108,105.0,2
2018-04-11,V,OAK,DMENGDEN-R,175,158.0,16
2018-04-11,H,LOS,AWOOD-L,-195,-178.0,6
2018-04-12,V,PIT,TWILLIAMS-R,145,155.0,6
2018-04-12,H,CUB,KHENDRICKS-R,-165,-175.0,1
2018-04-12,V,STL,MWACHA-R,-130,-146.0,13
2018-04-12,H,CIN,SROMANO-R,115,131.0,4
2018-04-12,V,COL,CBETTIS-R,155,165.0,5
2018-04-12,H,WAS,GGONZALEZ-L,-175,-185.0,1
2018-04-12,V,SFO,CSTRATTON-R,-120,-139.0,7
2018-04-12,H,SDG,BMITCHELL-R,110,124.0,0
2018-04-12,V,DET,MFULMER-R,155,200.0,3
2018-04-12,H,CLE,TBAUER-R,-175,-225.0,9
2018-04-12,V,NYY,SGRAY-R,115,-114.0,3
2018-04-12,H,BOS,RPORCELLO-R,-130,104.0,6
2018-04-12,V,CWS,LGIOLITO-R,155,215.0,0
2018-04-12,H,MIN,JBERRIOS-R,-175,-245.0,4
2018-04-12,V,LAA,NTROPEANO-R,-120,-152.0,7
2018-04-12,H,KAN,IKENNEDY-R,110,137.0,1
2018-04-13,V,ATL,ASANCHEZ-R,180,176.0,4
2018-04-13,H,CUB,YDARVISH-R,-205,-196.0,0
2018-04-13,V,STL,LWEAVER-R,-150,-170.0,5
2018-04-13,H,CIN,TMAHLE-R,135,150.0,3
2018-04-13,V,COL,KFREELAND-L,160,157.0,2
2018-04-13,H,WAS,TROARK-R,-180,-177.0,1
2018-04-13,V,MIL,ZDAVIES-R,110,-104.0,5
2018-04-13,H,NYM,SMATZ-L,-125,-106.0,6
2018-04-13,V,PIT,CKUHL-R,-150,-129.0,2
2018-04-13,H,MIA,DPETERS-L,135,114.0,7
2018-04-13,V,SFO,TBLACH-L,-105,-131.0,1
2018-04-13,H,SDG,TROSS-R,-105,116.0,5
2018-04-13,V,ARI,ZGREINKE-R,105,127.0,8
2018-04-13,H,LOS,KMAEDA-R,-115,-142.0,7
2018-04-13,V,NYY,JMONTGOMERY-L,-180,-182.0,8
2018-04-13,H,DET,MFIERS-R,160,162.0,6
2018-04-13,V,TOR,MSTROMAN-R,140,131.0,8
2018-04-13,H,CLE,MCLEVINGER-R,-155,-146.0,4
2018-04-13,V,BAL,CTILLMAN-R,165,221.0,3
2018-04-13,H,BOS,ERODRIGUEZ-L,-185,-251.0,7
2018-04-13,V,TEX,CHAMELS-L,205,230.0,2
2018-04-13,H,HOU,GCOLE-R,-230,-260.0,3
2018-04-13,V,LAA,AHEANEY-L,-119,-170.0,5
2018-04-13,H,KAN,JHAMMEL-R,109,150.0,4
2018-04-13,V,OAK,ATRIGGS-R,110,-129.0,4
2018-04-13,H,SEA,MLEAKE-R,-120,114.0,7
2018-04-13,V,PHI,VVELASQUEZ-R,-115,104.0,2
2018-04-13,H,TAM,JFARIA-R,105,-114.0,1
2018-04-14,V,COL,JGRAY-R,185,164.0,2
2018-04-14,H,WAS,MSCHERZER-R,-210,-184.0,6
2018-04-14,V,STL,MMIKOLAS-R,-135,-121.0,6
2018-04-14,H,CIN,BFINNEGAN-L,120,111.0,1
2018-04-14,V,ATL,SNEWCOMB-L,155,158.0,10
2018-04-14,H,CUB,JQUINTANA-L,-175,-178.0,14
2018-04-14,V,PIT,JTAILLON-R,-175,-195.0,1
2018-04-14,H,MIA,TRICHARDS-R,155,175.0,0
2018-04-14,V,MIL,CANDERSON-R,120,-105.0,5
2018-04-14,H,NYM,MHARVEY-R,-135,-105.0,1
2018-04-14,V,SFO,DHOLLAND-L,-115,-102.0,4
2018-04-14,H,SDG,CRICHARD-L,105,-108.0,5
2018-04-14,V,ARI,TWALKER-R,135,160.0,9
2018-04-14,H,LOS,RHILL-L,-150,-180.0,1
2018-04-14,V,BAL,ACOBB-R,145,140.0,3
2018-04-14,H,BOS,HVELAZQUEZ-R,-165,-155.0,10
2018-04-14,V,TEX,MMINOR-L,185,210.0,6
2018-04-14,H,HOU,CMORTON-R,-210,-240.0,5
2018-04-14,V,LAA,GRICHARDS-R,-145,-163.0,5
2018-04-14,H,KAN,JJUNIS-R,130,143.0,3
2018-04-14,V,OAK,KGRAVEMAN-R,115,-101.0,8
2018-04-14,H,SEA,MGONZALES-L,-130,-109.0,10
2018-04-14,V,PHI,JARRIETA-R,111,127.0,9
2018-04-14,H,TAM,CARCHER-R,-121,-142.0,4
2018-04-15,V,STL,CMARTINEZ-R,-155,-185.0,3
2018-04-15,H,CIN,HBAILEY-R,140,165.0,2
2018-04-15,V,PIT,INOVA-R,-140,-139.0,7
2018-04-15,H,MIA,JURENA-R,125,124.0,3
2018-04-15,V,MIL,JCHACIN-R,175,182.0,2
2018-04-15,H,NYM,NSYNDERGAARD-R,-200,-207.0,3
2018-04-15,V,COL,TANDERSON-L,175,180.0,6
2018-04-15,H,WAS,SSTRASBURG-R,-200,-205.0,5
2018-04-15,V,ARI,ZGODLEY-R,185,185.0,2
2018-04-15,H,LOS,CKERSHAW-L,-210,-210.0,7
2018-04-15,V,SFO,TBEEDE-R,105,120.0,1
2018-04-15,H,SDG,JLUCCHESI-L,-115,-135.0,10
2018-04-15,V,BAL,DBUNDY-R,195,200.0,1
2018-04-15,H,BOS,CSALE-L,-220,-225.0,3
2018-04-15,V,OAK,SMANAEA-L,105,-114.0,2
2018-04-15,H,SEA,FHERNANDEZ-R,-115,104.0,1
2018-04-15,V,TEX,BCOLON-R,285,293.0,3
2018-04-15,H,HOU,JVERLANDER-R,-330,-338.0,1
2018-04-15,V,PHI,BLIVELY-R,110,123.0,10
2018-04-15,H,TAM,RYARBROUGH-L,-120,-138.0,4
2018-04-16,V,COL,GMARQUEZ-R,110,112.0,6
