Date,VH,Team,Pitcher,Open,Close,Final
2016-05-18,V,TAM,JODORIZZI-R,128,100,6
2016-05-18,H,TOR,RDICKEY-R,-143,-110,3
2016-05-18,V,HOU,DFISTER-R,113,-106,5
2016-05-18,H,CWS,MLATOS-R,-123,-104,3
2016-05-18,V,CLE,CLEVINGER-R,-140,-115,8
2016-05-18,H,CIN,BFINNEGAN-L,125,105,7
2016-05-18,V,NYY,NEOVALDI-R,-120,-161,4
2016-05-18,H,ARI,SMILLER-R,110,141,2
2016-05-18,V,LOS,MBOLSNGER-R,105,101,1
2016-05-18,H,LAA,NTROPEANO-R,-115,-111,8
2016-05-18,V,BOS,DPRICE-L,-141,-164,5
2016-05-18,H,KAN,EVOLQUEZ-R,126,144,2
2016-05-19,V,CUB,JHAMMEL-R,-160,-205,3
2016-05-19,H,MIL,JGUERRA-R,140,180,5
2016-05-19,V,ATL,FOLTYNEWCZ-R,165,160,2
2016-05-19,H,PIT,JLOCKE-L,-185,-180,8
2016-05-19,V,WAS,SSTRASBRG-R,-120,-120,9
2016-05-19,H,NYM,MHARVEY-R,110,110,1
2016-05-19,V,COL,JGRAY-R,140,119,7
2016-05-19,H,STL,MWACHA-R,-160,-134,13
2016-05-19,V,SFO,SAMARDZIJA-R,-160,-154,3
2016-05-19,H,SDG,JSHIELDS-R,140,139,1
2016-05-19,V,SEA,NKARNS-R,110,-105,7
2016-05-19,H,BAL,TWILSON-R,-125,-105,2
2016-05-19,V,HOU,CMCHUGH-R,175,142,1
2016-05-19,H,CWS,CSALE-L,-200,-162,2
2016-05-19,V,TOR,MESTRADA-R,-140,-131,3
2016-05-19,H,MIN,ESANTANA-R,125,116,2
2016-05-19,V,NYY,INOVA-R,-120,-101,4
2016-05-19,H,OAK,KGRAVEMAN-R,110,-109,1
2016-05-19,V,CLE,JTOMLIN-R,-140,-115,7
2016-05-19,H,CIN,TADLEMAN-R,125,105,2
2016-05-19,V,LOS,RSTRIPLNG-R,-104,107,4
2016-05-19,H,LAA,JCHACIN-R,-106,-117,7
2016-05-20,V,COL,EBUTLER-R,180,175,1
2016-05-20,H,PIT,GCOLE-R,-205,-200,2
2016-05-20,V,ATL,MWISLER-R,140,150,7
2016-05-20,H,PHI,ANOLA-R,-160,-170,1
2016-05-20,V,WAS,TROARK-R,-102,-145,4
2016-05-20,H,MIA,JNICOLINO-L,-108,130,1
2016-05-20,V,MIL,WPERALTA-R,180,222,2
2016-05-20,H,NYM,SMATZ-L,-205,-252,3
2016-05-20,V,ARI,PCORBIN-L,150,140,11
2016-05-20,H,STL,CMARTINEZ-R,-170,-160,7
2016-05-20,V,CUB,JARRIETA-R,-205,-195,8
2016-05-20,H,SFO,JPEAVY-R,180,175,1
2016-05-20,V,LOS,SKAZMIR-L,-145,-149,6
2016-05-20,H,SDG,FRIEDRICH-L,130,134,7
2016-05-20,V,TAM,MANDRIESE-R,-102,-111,7
2016-05-20,H,DET,ASANCHEZ-R,-108,101,5
2016-05-20,V,CLE,CKLUBER-R,-115,-115,4
2016-05-20,H,BOS,CBUCHHOLZ-R,105,105,2
2016-05-20,V,TEX,CLEWIS-R,120,144,2
2016-05-20,H,HOU,LMCCULERS-R,-135,-164,1
2016-05-20,V,KAN,DGEE-R,150,140,4
2016-05-20,H,CWS,JQUINTANA-L,-170,-160,1
2016-05-20,V,TOR,ASANCHEZ-R,-120,-124,9
2016-05-20,H,MIN,TDUFFEY-R,110,114,3
2016-05-20,V,NYY,CSABATHIA-L,120,125,8
2016-05-20,H,OAK,SGRAY-R,-135,-140,3
2016-05-20,V,BAL,MWRIGHT-R,125,110,9
2016-05-20,H,LAA,HSANTIAGO-L,-140,-125,4
2016-05-20,V,SEA,HIWAKUMA-R,-130,-131,8
2016-05-20,H,CIN,DSTRAILY-R,115,116,3
2016-05-21,V,ARI,RRAY-L,135,140,2
2016-05-21,H,STL,MLEAKE-R,-150,-160,6
2016-05-21,V,ATL,WPEREZ-R,125,129,2
2016-05-21,H,PHI,AMORGAN-L,-140,-144,0
2016-05-21,V,COL,TCHATWOOD-R,120,111,5
2016-05-21,H,PIT,JNIESE-L,-135,-121,1
2016-05-21,V,MIL,ZDAVIES-R,210,180,4
2016-05-21,H,NYM,JDEGROM-R,-240,-205,5
2016-05-21,V,WAS,JROSS-R,140,127,2
2016-05-21,H,MIA,JFERNANDZ-R,-155,-142,3
2016-05-21,V,CUB,JLESTER-L,-150,-160,3
2016-05-21,H,SFO,MCAIN-R,135,140,5
2016-05-21,V,LOS,AWOOD-L,-130,-174,2
2016-05-21,H,SDG,CVARGAS-R,115,154,3
2016-05-21,V,KAN,DDUFFY-L,-110,-134,2
2016-05-21,H,CWS,MGONZALEZ-R,100,119,1
2016-05-21,V,TOR,JHAPP-L,-145,-175,3
2016-05-21,H,MIN,PDEAN-L,130,155,5
2016-05-21,V,NYY,MTANAKA-R,-130,-148,5
2016-05-21,H,OAK,SMANAEA-L,115,133,1
2016-05-21,V,CLE,TBAUER-R,120,135,1
2016-05-21,H,BOS,JKELLY-R,-135,-150,9
2016-05-21,V,TAM,DSMYLY-L,-135,-121,4
2016-05-21,H,DET,MFULMER-R,120,111,5
2016-05-21,V,TEX,CRAMOS-L,140,163,2
2016-05-21,H,HOU,MFIERS-R,-155,-183,1
2016-05-21,V,BAL,KGAUSMAN-R,-128,-143,3
2016-05-21,H,LAA,MSHOEMAKR-R,113,128,1
2016-05-21,V,SEA,FHERNANDZ-R,-170,-160,4
2016-05-21,H,CIN,JLAMB-L,150,140,0
2016-05-22,V,WAS,MSCHERZER-R,-140,-178,8
2016-05-22,H,MIA,ACONLEY-L,125,158,2
2016-05-22,V,MIL,CANDERSON-R,210,205,1
2016-05-22,H,NYM,SYNDERGARD-R,-240,-235,3
2016-05-22,V,ATL,UNDECIDED,150,136,0
2016-05-22,H,PHI,JEICKHOFF-R,-170,-151,5
2016-05-22,V,ARI,ZGREINKE-R,115,113,7
2016-05-22,H,STL,JGARCIA-L,-130,-128,2
2016-05-22,V,LOS,KMAEDA-R,-165,-171,9
2016-05-22,H,SDG,CREA-R,145,151,5
2016-05-22,V,CUB,KHENDRCKS-R,115,133,0
2016-05-22,H,SFO,MBUMGARNR-L,-130,-148,1
2016-05-22,V,TAM,CARCHER-R,110,103,4
2016-05-22,H,DET,JZIMMERMN-R,-120,-113,9
2016-05-22,V,CLE,DSALAZAR-R,105,105,2
2016-05-22,H,BOS,RPORCELLO-R,-115,-115,5
2016-05-22,V,TEX,CHAMELS-L,115,140,9
2016-05-22,H,HOU,DKEUCHEL-L,-130,-155,2
2016-05-22,V,KAN,YVENTURA-R,-104,111,2
2016-05-22,H,CWS,CRODON-L,-106,-126,3
2016-05-22,V,TOR,MSTROMAN-R,-160,-175,3
2016-05-22,H,MIN,PHUGHES-R,140,155,1
2016-05-22,V,BAL,UJIMENEZ-R,-120,-111,2
2016-05-22,H,LAA,JWEAVER-R,110,101,10
2016-05-22,V,NYY,MPINEDA-R,-104,-145,5
2016-05-22,H,OAK,JHAHN-R,-106,130,4
2016-05-22,V,SEA,WMILEY-L,-165,-152,5
2016-05-22,H,CIN,ASIMON-R,145,137,4
2016-05-23,V,NYM,BCOLON-R,130,144,7
2016-05-23,H,WAS,GGONZALEZ-L,-145,-159,1
2016-05-23,V,CUB,JLACKEY-R,-115,-104,3
2016-05-23,H,STL,WAINWRIGHT-R,105,-106,4
2016-05-23,V,CIN,BFINNEGAN-L,300,345,0
2016-05-23,H,LOS,CKERSHAW-L,-350,-405,1
2016-05-23,V,SDG,DPOMERANZ-L,155,156,0
2016-05-23,H,SFO,JCUETO-R,-175,-176,1
2016-05-23,V,LAA,NTROPEANO-R,113,-105,2
2016-05-23,H,TEX,DHOLLAND-L,-123,-105,0
2016-05-23,V,CLE,CANDERSON-R,103,103,5
2016-05-23,H,CWS,EJOHNSON-R,-113,-113,1
2016-05-23,V,KAN,IKENNEDY-R,-130,-126,10
2016-05-23,H,MIN,RNOLASCO-R,115,111,4
2016-05-23,V,OAK,RHILL-L,110,110,5
2016-05-23,H,SEA,TWALKER-R,-125,-125,0
2016-05-23,V,PHI,VVELASQEZ-R,-104,110,4
2016-05-23,H,DET,MPELFREY-R,-106,-120,5
2016-05-23,V,TAM,MMOORE-L,113,107,6
2016-05-23,H,MIA,WCHEN-L,-123,-117,7
2016-05-23,V,CLE,CLEVINGER-R,110,-101,6
2016-05-23,H,CWS,MLATOS-R,-125,-109,7
2016-05-23,V,COL,JLYLES-R,115,117,3
2016-05-23,H,PIT,VOGELSONG-R,-130,-132,6
2016-05-24,V,NYM,MHARVEY-R,145,152,4
2016-05-24,H,WAS,SSTRASBRG-R,-165,-172,7
2016-05-24,V,ARI,SMILLER-R,160,150,1
2016-05-24,H,PIT,FLIRIANO-L,-180,-170,12
2016-05-24,V,MIL,JNELSON-R,111,106,2
2016-05-24,H,ATL,JTEHERAN-R,-121,-116,1
2016-05-24,V,CUB,JHAMMEL-R,-104,-116,12
2016-05-24,H,STL,MWACHA-R,-106,106,3
2016-05-24,V,CIN,DWRIGHT-R,175,150,2
2016-05-24,H,LOS,MBOLSNGER-R,-195,-170,8
2016-05-24,V,SDG,ACASHNER-R,175,210,2
2016-05-24,H,SFO,SAMARDZIJA-R,-200,-240,8
2016-05-24,V,TOR,RDICKEY-R,110,118,0
2016-05-24,H,NYY,NEOVALDI-R,-125,-133,6
2016-05-24,V,LAA,JCHACIN-R,110,101,1
2016-05-24,H,TEX,MPEREZ-L,-125,-111,4
2016-05-24,V,CLE,JTOMLIN-R,165,159,6
2016-05-24,H,CWS,CSALE-L,-185,-179,2
2016-05-24,V,BAL,CTILLMAN-R,105,-117,2
2016-05-24,H,HOU,DFISTER-R,-115,107,3
2016-05-24,V,KAN,EVOLQUEZ-R,-120,-108,7
2016-05-24,H,MIN,ESANTANA-R,110,-102,4
2016-05-24,V,OAK,KGRAVEMAN-R,140,150,5
2016-05-24,H,SEA,NKARNS-R,-155,-170,6
2016-05-24,V,TAM,JODORIZZI-R,-104,-120,4
2016-05-24,H,MIA,TKOEHLER-R,-106,110,3
2016-05-24,V,PHI,JHELICKSN-R,140,164,1
2016-05-24,H,DET,VERLANDER-R,-160,-184,3
2016-05-24,V,COL,JDELAROSA-L,185,255,3
2016-05-24,H,BOS,DPRICE-L,-210,-290,8
2016-05-25,V,NYM,SMATZ-L,105,-105,2
2016-05-25,H,WAS,TROARK-R,-115,-105,0
2016-05-25,V,CUB,JARRIETA-R,-170,-185,9
2016-05-25,H,STL,CMARTINEZ-R,150,165,8
2016-05-25,V,SDG,JSHIELDS-R,140,114,3
2016-05-25,H,SFO,JPEAVY-R,-160,-124,4
2016-05-25,V,ARI,RDELAROSA-R,116,108,4
2016-05-25,H,PIT,JLOCKE-L,-131,-118,5
2016-05-25,V,MIL,JGUERRA-R,-115,-122,3
2016-05-25,H,ATL,FOLTYNEWCZ-R,105,112,2
2016-05-25,V,CIN,DSTRAILY-R,150,175,1
2016-05-25,H,LOS,SKAZMIR-L,-170,-195,3
2016-05-25,V,KAN,DGEE-R,-115,119,5
2016-05-25,H,MIN,TDUFFEY-R,105,-134,7
2016-05-25,V,LAA,HSANTIAGO-L,105,-102,9
2016-05-25,H,TEX,CLEWIS-R,-115,-108,15
2016-05-25,V,CLE,CKLUBER-R,105,105,4
2016-05-25,H,CWS,JQUINTANA-L,-115,-115,3
2016-05-25,V,TOR,MESTRADA-R,-101,-111,8
2016-05-25,H,NYY,INOVA-R,-109,101,4
2016-05-25,V,BAL,TWILSON-R,110,125,3
2016-05-25,H,HOU,CMCHUGH-R,-120,-140,4
2016-05-25,V,OAK,ZNEAL-R,155,165,3
2016-05-25,H,SEA,HIWAKUMA-R,-175,-185,13
2016-05-25,V,PHI,ANOLA-R,117,104,8
2016-05-25,H,DET,ASANCHEZ-R,-132,-114,5
2016-05-25,V,COL,CBETTIS-R,155,175,3
2016-05-25,H,BOS,SWRIGHT-R,-175,-200,10
2016-05-25,V,MIA,JNICOLINO-L,127,205,4
2016-05-25,H,TAM,MANDRIESE-R,-142,-235,3
2016-05-26,V,ARI,PCORBIN-L,145,165,3
2016-05-26,H,PIT,GCOLE-R,-165,-185,8
2016-05-26,V,STL,MLEAKE-R,110,133,1
2016-05-26,H,WAS,JROSS-R,-120,-148,2
2016-05-26,V,MIL,WPERALTA-R,120,119,6
2016-05-26,H,ATL,MWISLER-R,-135,-134,2
2016-05-26,V,TOR,JHAPP-L,-102,-121,3
2016-05-26,H,NYY,CSABATHIA-L,-108,111,1
2016-05-26,V,BAL,KGAUSMAN-R,-115,109,2
2016-05-26,H,HOU,LMCCULERS-R,105,-119,4
2016-05-26,V,MIA,JFERNANDZ-R,-105,113,9
2016-05-26,H,TAM,DSMYLY-L,-105,-123,1
2016-05-26,V,COL,JGRAY-R,145,143,8
2016-05-26,H,BOS,CBUCHHOLZ-R,-165,-158,2
2016-05-27,V,PHI,AMORGAN-L,260,255,2
2016-05-27,H,CUB,JLESTER-L,-300,-290,6
2016-05-27,V,STL,JGARCIA-L,140,144,6
2016-05-27,H,WAS,MSCHERZER-R,-155,-164,2
2016-05-27,V,LOS,JURIAS-L,135,100,5
2016-05-27,H,NYM,JDEGROM-R,-150,-110,6
2016-05-27,V,MIA,ACONLEY-L,-140,-116,2
2016-05-27,H,ATL,WPEREZ-R,125,106,4
2016-05-27,V,CIN,JLAMB-L,135,117,5
2016-05-27,H,MIL,ZDAVIES-R,-150,-132,9
2016-05-27,V,SFO,MCAIN-R,105,125,2
2016-05-27,H,COL,TCHATWOOD-R,-115,-140,5
2016-05-27,V,SDG,FRIEDRICH-L,150,160,10
2016-05-27,H,ARI,RRAY-L,-170,-180,3
2016-05-27,V,BOS,JKELLY-R,110,133,5
2016-05-27,H,TOR,ASANCHEZ-R,-125,-148,7
2016-05-27,V,BAL,MWRIGHT-R,110,110,6
2016-05-27,H,CLE,TBAUER-R,-120,-120,4
2016-05-27,V,NYY,MTANAKA-R,-115,-129,4
2016-05-27,H,TAM,CARCHER-R,105,114,1
2016-05-27,V,CWS,MGONZALEZ-R,115,135,5
2016-05-27,H,KAN,DDUFFY-L,-130,-150,7
2016-05-27,V,HOU,MFIERS-R,-115,-111,2
2016-05-27,H,LAA,MSHOEMAKR-R,105,101,7
2016-05-27,V,DET,MFULMER-R,-115,-130,4
2016-05-27,H,OAK,SMANAEA-L,105,115,1
2016-05-27,V,MIN,PDEAN-L,205,205,7
2016-05-27,H,SEA,FHERNANDZ-R,-230,-230,2
2016-05-27,V,PIT,JNIESE-L,130,115,9
2016-05-27,H,TEX,CHAMELS-L,-145,-130,1
2016-05-28,V,PHI,JEICKHOFF-R,230,235,1
2016-05-28,H,CUB,KHENDRCKS-R,-260,-270,4
2016-05-28,V,MIA,WCHEN-L,-150,-121,2
2016-05-28,H,ATL,ABLAIR-R,135,111,7
2016-05-28,V,CIN,ASIMON-R,130,134,7
2016-05-28,H,MIL,CANDERSON-R,-145,-149,6
2016-05-28,V,SFO,MBUMGARNR-L,-160,-186,10
2016-05-28,H,COL,EBUTLER-R,140,166,5
2016-05-28,V,LOS,KMAEDA-R,130,125,9
2016-05-28,H,NYM,SYNDERGARD-R,-145,-140,1
2016-05-28,V,STL,WAINWRIGHT-R,125,-105,9
2016-05-28,H,WAS,GGONZALEZ-L,-140,-105,4
2016-05-28,V,SDG,CVARGAS-R,190,175,7
2016-05-28,H,ARI,ZGREINKE-R,-215,-200,8
2016-05-28,V,BOS,RPORCELLO-R,125,125,9
2016-05-28,H,TOR,MSTROMAN-R,-140,-140,10
2016-05-28,V,CWS,CRODON-L,110,-102,7
2016-05-28,H,KAN,YVENTURA-R,-125,-108,8
2016-05-28,V,DET,MBOYD-L,105,109,3
2016-05-28,H,OAK,JHAHN-R,-115,-119,12
2016-05-28,V,BAL,UJIMENEZ-R,135,140,4
2016-05-28,H,CLE,DSALAZAR-R,-150,-155,11
2016-05-28,V,NYY,MPINEDA-R,-104,-105,5
2016-05-28,H,TAM,MMOORE-L,-106,-105,9
2016-05-28,V,HOU,DKEUCHEL-L,-125,-126,4
2016-05-28,H,LAA,JWEAVER-R,110,111,2
2016-05-28,V,MIN,PHUGHES-R,140,141,6
2016-05-28,H,SEA,WMILEY-L,-160,-156,5
2016-05-28,V,PIT,JNICASIO-R,140,125,2
2016-05-28,H,TEX,YDARVISH-R,-155,-140,5
2016-05-29,V,STL,MWACHA-R,155,205,2
2016-05-29,H,WAS,SSTRASBRG-R,-175,-230,10
2016-05-29,V,CIN,BFINNEGAN-L,140,126,4
2016-05-29,H,MIL,JNELSON-R,-160,-141,5
2016-05-29,V,PHI,VVELASQEZ-R,195,180,2
2016-05-29,H,CUB,JLACKEY-R,-220,-205,7
2016-05-29,V,SDG,DPOMERANZ-L,-125,-104,3
2016-05-29,H,ARI,ABRADLEY-R,110,-106,6
2016-05-29,V,SFO,JCUETO-R,-165,-162,8
2016-05-29,H,COL,CRUSIN-L,145,142,3
2016-05-29,V,MIA,TKOEHLER-R,115,114,7
2016-05-29,H,ATL,JTEHERAN-R,-130,-129,3
2016-05-29,V,LOS,CKERSHAW-L,-190,-260,4
2016-05-29,H,NYM,BCOLON-R,170,230,2
2016-05-29,V,BOS,DPRICE-L,-140,-140,5
2016-05-29,H,TOR,RDICKEY-R,125,125,3
2016-05-29,V,BAL,CTILLMAN-R,-130,-142,6
2016-05-29,H,CLE,CLEVINGER-R,115,127,4
2016-05-29,V,NYY,NEOVALDI-R,-106,-111,2
2016-05-29,H,TAM,JODORIZZI-R,-104,101,1
2016-05-29,V,CWS,CSALE-L,-150,-150,4
2016-05-29,H,KAN,EVOLQUEZ-R,135,135,5
2016-05-29,V,HOU,DFISTER-R,110,116,8
2016-05-29,H,LAA,NTROPEANO-R,-125,-131,6
2016-05-29,V,DET,MPELFREY-R,150,134,2
2016-05-29,H,OAK,RHILL-L,-170,-149,4
2016-05-29,V,MIN,RNOLASCO-R,165,175,5
2016-05-29,H,SEA,TWALKER-R,-185,-195,4
2016-05-29,V,PIT,FLIRIANO-L,-125,-140,2
2016-05-29,H,TEX,MPEREZ-L,110,125,6
2016-05-30,V,SFO,SAMARDZIJA-R,-185,-155,3
2016-05-30,H,ATL,FOLTYNEWCZ-R,165,140,5
2016-05-30,V,STL,CMARTINEZ-R,-130,-141,6
2016-05-30,H,MIL,JGUERRA-R,115,126,0
2016-05-30,V,LOS,AWOOD-L,135,113,0
2016-05-30,H,CUB,JHAMMEL-R,-150,-128,2
2016-05-30,V,CIN,DSTRAILY-R,125,125,11
2016-05-30,H,COL,CBETTIS-R,-140,-140,8
2016-05-30,V,WAS,TROARK-R,-150,-155,4
2016-05-30,H,PHI,JHELICKSN-R,135,140,3
2016-05-30,V,PIT,JLOCKE-L,-135,-155,10
2016-05-30,H,MIA,JNICOLINO-L,120,140,0
2016-05-30,V,BOS,SWRIGHT-R,-120,-110,7
2016-05-30,H,BAL,TWILSON-R,110,100,2
2016-05-30,V,MIN,ESANTANA-R,-115,113,2
2016-05-30,H,OAK,KGRAVEMAN-R,105,-128,3
2016-05-30,V,TEX,DHOLLAND-L,125,144,9
2016-05-30,H,CLE,JTOMLIN-R,-140,-164,2
2016-05-30,V,NYY,INOVA-R,140,130,2
2016-05-30,H,TOR,MESTRADA-R,-155,-145,4
2016-05-30,V,TAM,MANDRIESE-R,-104,110,2
2016-05-30,H,KAN,IKENNEDY-R,-106,-120,6
2016-05-30,V,DET,VERLANDER-R,-140,-108,1
2016-05-30,H,LAA,JCHACIN-R,125,-102,5
2016-05-30,V,CWS,JQUINTANA-L,-125,-117,0
2016-05-30,H,NYM,MHARVEY-R,110,107,1
2016-05-30,V,SDG,ACASHNER-R,160,201,3
2016-05-30,H,SEA,NKARNS-R,-180,-226,9
2016-05-30,V,HOU,CMCHUGH-R,-125,-150,8
2016-05-30,H,ARI,EESCOBAR-L,110,135,3
2016-05-31,V,WAS,JROSS-R,-145,100,5
2016-05-31,H,PHI,ANOLA-R,130,-110,1
2016-05-31,V,PIT,GCOLE-R,110,112,1
2016-05-31,H,MIA,JFERNANDZ-R,-120,-122,3
2016-05-31,V,SFO,JPEAVY-R,-140,-127,4
2016-05-31,H,ATL,MWISLER-R,125,112,0
2016-05-31,V,LOS,SKAZMIR-L,210,190,5
2016-05-31,H,CUB,JARRIETA-R,-240,-215,0
2016-05-31,V,STL,MLEAKE-R,-155,-146,10
2016-05-31,H,MIL,WPERALTA-R,140,131,3
2016-05-31,V,CIN,JMOSCOT-R,155,205,4
2016-05-31,H,COL,JGRAY-R,-175,-230,17
2016-05-31,V,TEX,CLEWIS-R,145,180,7
2016-05-31,H,CLE,CKLUBER-R,-165,-205,3
2016-05-31,V,BOS,ERODRIGUZ-L,110,109,6
2016-05-31,H,BAL,KGAUSMAN-R,-120,-119,2
2016-05-31,V,NYY,CSABATHIA-L,140,153,1
2016-05-31,H,TOR,JHAPP-L,-155,-173,4
2016-05-31,V,TAM,DSMYLY-L,-120,-125,5
2016-05-31,H,KAN,DGEE-R,110,110,10
2016-05-31,V,DET,ASANCHEZ-R,110,-105,9
2016-05-31,H,LAA,HSANTIAGO-L,-125,-105,11
2016-05-31,V,MIN,TDUFFEY-R,-125,-108,4
2016-05-31,H,OAK,ESURKAMP-L,110,-102,7
2016-05-31,V,HOU,LMcCULLRS-R,105,-142,8
2016-05-31,H,ARI,PCORBIN-L,-115,127,5
2016-05-31,V,SDG,JSHIELDS-R,150,175,4
2016-05-31,H,SEA,HIWAKUMA-R,-170,-195,16
2016-05-31,V,CWS,MLATOS-R,150,159,6
2016-05-31,H,NYM,SMATZ-L,-170,-179,4
2016-06-01,V,STL,JGARCIA-L,-160,-175,1
2016-06-01,H,MIL,ZDAVIES-R,140,155,3
2016-06-01,V,WAS,MSCHERZER-R,-205,-235,7
2016-06-01,H,PHI,AMORGAN-L,180,205,2
2016-06-01,V,SFO,ASUAREZ-R,-135,-134,4
2016-06-01,H,ATL,WPEREZ-R,120,119,5
2016-06-01,V,PIT,JNIESE-L,-109,103,2
2016-06-01,H,MIA,ACONLEY-L,-101,-113,3
2016-06-01,V,LOS,MBOLSNGER-R,165,183,1
2016-06-01,H,CUB,JLESTER-L,-185,-208,2
2016-06-01,V,CIN,JLAMB-L,160,175,7
2016-06-01,H,COL,TCHATWOOD-R,-180,-200,2
2016-06-01,V,MIN,PDEAN-L,113,150,1
2016-06-01,H,OAK,SMANAEA-L,-123,-170,5
2016-06-01,V,TEX,CHAMELS-L,-104,-113,4
2016-06-01,H,CLE,TBAUER-R,-106,103,5
2016-06-01,V,DET,MFULMER-R,104,105,3
2016-06-01,H,LAA,MSHOEMAKR-R,-114,-115,0
2016-06-01,V,BOS,JKELLY-R,-115,100,9
2016-06-01,H,BAL,MWRIGHT-R,105,-110,13
2016-06-01,V,NYY,MTANAKA-R,105,-109,0
2016-06-01,H,TOR,ASANCHEZ-R,-115,-101,7
2016-06-01,V,TAM,CARCHER-R,-104,109,3
2016-06-01,H,KAN,DDUFFY-L,-106,-119,6
2016-06-01,V,CWS,MGONZALEZ-R,175,150,2
2016-06-01,H,NYM,JDEGROM-R,-200,-170,1
2016-06-01,V,ARI,RRAY-L,145,176,4
2016-06-01,H,HOU,MFIERS-R,-165,-201,5
2016-06-01,V,SEA,JPAXTON-L,-175,-124,6
2016-06-01,H,SDG,CFRIEDRCH-L,155,114,14
2016-06-02,V,SFO,MBUMGARNR-L,-215,-255,6
2016-06-02,H,ATL,ABLAIR-R,190,225,0
2016-06-02,V,LOS,JURIAS-L,135,155,2
2016-06-02,H,CUB,KHENDRCKS-R,-150,-175,7
2016-06-02,V,MIL,CANDERSON-R,115,-110,4
2016-06-02,H,PHI,JEICKHOFF-R,-130,100,1
2016-06-02,V,PIT,JNICASIO-R,109,-124,3
2016-06-02,H,MIA,WCHEN-L,-119,114,4
2016-06-02,V,CIN,ASIMON-R,155,140,11
2016-06-02,H,COL,EBUTLER-R,-175,-160,4
2016-06-02,V,BOS,RPORCELLO-R,-125,-125,7
2016-06-02,H,BAL,UJIMENEZ-R,110,110,12
2016-06-02,V,KAN,YVENTURA-R,140,175,4
2016-06-02,H,CLE,CCARRASCO-R,-160,-200,5
2016-06-02,V,TAM,MMOORE-L,-115,-111,4
2016-06-02,H,MIN,PHUGHES-R,105,101,6
2016-06-02,V,ARI,ZGREINKE-R,115,130,3
2016-06-02,H,HOU,DKEUCHEL-L,-130,-145,0
2016-06-02,V,SEA,WMILEY-L,-145,-124,16
2016-06-02,H,SDG,CREA-R,130,114,13
2016-06-02,V,NYY,MPINEDA-R,-115,-120,5
2016-06-02,H,DET,MBOYD-L,105,110,4
2016-06-03,V,ARI,ABRADLEY-R,205,230,0
2016-06-03,H,CUB,JLACKEY-R,-230,-260,6
2016-06-03,V,MIL,JNELSON-R,110,111,3
2016-06-03,H,PHI,VVELASQEZ-R,-120,-126,6
2016-06-03,V,NYM,SYNDERGARD-R,-160,-173,6
2016-06-03,H,MIA,TKOEHLER-R,140,153,2
2016-06-03,V,WAS,GGONZALEZ-L,-160,-155,2
2016-06-03,H,CIN,BFINNEGAN-L,140,140,7
2016-06-03,V,SFO,JCUETO-R,-115,-113,5
2016-06-03,H,STL,WAINWRIGHT-R,105,103,1
2016-06-03,V,ATL,JTEHERAN-R,195,173,2
2016-06-03,H,LOS,KMAEDA-R,-220,-193,4
2016-06-03,V,COL,CRUSIN-L,115,134,0
2016-06-03,H,SDG,DPOMERANZ-L,-130,-149,4
2016-06-03,V,NYY,NEOVALDI-R,110,117,5
2016-06-03,H,BAL,CTILLMAN-R,-125,-132,6
2016-06-03,V,CWS,CRODON-L,130,137,3
2016-06-03,H,DET,JZIMMERMN-R,-145,-152,10
2016-06-03,V,KAN,EVOLQUEZ-R,140,156,1
2016-06-03,H,CLE,DSALAZAR-R,-160,-176,6
2016-06-03,V,TOR,RDICKEY-R,160,152,5
2016-06-03,H,BOS,DPRICE-L,-180,-172,2
2016-06-03,V,SEA,TWALKER-R,120,132,3
2016-06-03,H,TEX,YDARVISH-R,-135,-147,7
2016-06-03,V,OAK,JHAHN-R,150,127,2
2016-06-03,H,HOU,DFISTER-R,-170,-142,12
2016-06-03,V,TAM,JODORIZZI-R,-125,-116,4
2016-06-03,H,MIN,RNOLASCO-R,110,106,2
2016-06-03,V,LAA,JWEAVER-R,155,141,9
2016-06-03,H,PIT,FLIRIANO-L,-175,-156,2
2016-06-04,V,ARI,EESCOBAR-L,240,265,3
2016-06-04,H,CUB,JHAMMEL-R,-275,-305,5
2016-06-04,V,MIL,JGUERRA-R,-104,-120,6
2016-06-04,H,PHI,JHELICKSN-R,-106,110,3
2016-06-04,V,WAS,SSTRASBRG-R,-190,-202,3
2016-06-04,H,CIN,DSTRAILY-R,170,177,6
2016-06-04,V,NYM,BCOLON-R,-125,-111,6
2016-06-04,H,MIA,JNICOLINO-L,110,101,4
2016-06-04,V,SFO,SAMARDZIJA-R,-115,-116,4
2016-06-04,H,STL,MWACHA-R,105,106,7
2016-06-04,V,ATL,BNORRIS-R,340,437,0
2016-06-04,H,LOS,CKERSHAW-L,-400,-497,4
2016-06-04,V,COL,CBETTIS-R,109,-119,3
2016-06-04,H,SDG,ACASHNER-R,-119,109,4
2016-06-04,V,TAM,MANDRIESE-R,-125,-105,7
2016-06-04,H,MIN,ESANTANA-R,110,-105,4
2016-06-04,V,TOR,MSTROMAN-R,125,127,4
2016-06-04,H,BOS,SWRIGHT-R,-140,-142,6
2016-06-04,V,CWS,CSALE-L,-170,-134,4
2016-06-04,H,DET,MPELFREY-R,150,119,7
2016-06-04,V,OAK,KGRAVEMAN-R,110,156,5
2016-06-04,H,HOU,CMCHUGH-R,-125,-176,6
2016-06-04,V,KAN,IKENNEDY-R,109,107,1
