Date,home,visitor,home_open_odds,visitor_open_odds,home_close_odds,visitor_close_odds,home_win_loss,visitor_win_loss,Home_PitchingK%,Home_PitchingBB%,Home_PitchingOBP_allowed,Home_PitchingSLG%_allowed,Visitor_PitchingK%,Visitor_PitchingBB%,Visitor_PitchingOBP_allowed,Visitor_PitchingSLG%_allowed,Home_HittingK%,Home_HittingBB%,Home_HittingOBP,Home_HittingSLG%,Visitor_HittingK%,Visitor_HittingBB%,Visitor_HittingOBP,Visitor_HittingSLG%
2017-04-13,BOS,PIT,-150,135,-170,150,1,0,0.24324324324324326,0.07432432432432433,0.30743243243243246,0.4163568773234201,0.16012084592145015,0.07854984894259819,0.3547400611620795,0.4440677966101695,0.1597444089456869,0.0926517571884984,0.3450479233226837,0.38768115942028986,0.18506493506493507,0.08116883116883117,0.3016393442622951,0.3029197080291971
2017-04-14,CUB,PIT,-175,155,-160,140,0,1,0.28378378378378377,0.09121621621621621,0.2576271186440678,0.2803030303030303,0.1606060606060606,0.08181818181818182,0.35276073619631904,0.4334470989761092,0.2225705329153605,0.11912225705329153,0.34810126582278483,0.36496350364963503,0.19218241042345277,0.09120521172638436,0.3059210526315789,0.3125
2017-04-14,MIA,NYM,125,-140,141,-161,1,0,0.2111801242236025,0.07763975155279502,0.3018867924528302,0.4417808219178082,0.22774869109947643,0.09424083769633508,0.30687830687830686,0.35398230088495575,0.23410404624277456,0.0953757225433526,0.34310850439882695,0.3953488372093023,0.22580645161290322,0.07795698924731183,0.29649595687331537,0.46449704142011833
2017-04-14,WAS,PHI,-210,185,-182,162,1,0,0.22884012539184953,0.07523510971786834,0.3438485804416404,0.45390070921985815,0.25245901639344265,0.09836065573770492,0.3475409836065574,0.5370370370370371,0.2088607594936709,0.10126582278481013,0.37261146496815284,0.4910394265232975,0.24496644295302014,0.09731543624161074,0.31543624161073824,0.41353383458646614
2017-04-14,ATL,SDG,-155,140,-141,126,1,0,0.15413533834586465,0.07894736842105263,0.3269961977186312,0.41350210970464135,0.20253164556962025,0.10759493670886076,0.2879746835443038,0.375,0.199288256227758,0.0711743772241993,0.3212996389891697,0.428,0.20923076923076922,0.09538461538461539,0.303125,0.40070921985815605
2017-04-14,CIN,MIL,-140,125,-113,103,0,1,0.25617283950617287,0.10802469135802469,0.2888198757763975,0.2992957746478873,0.20689655172413793,0.11781609195402298,0.3294460641399417,0.3523489932885906,0.16666666666666666,0.0625,0.31626506024096385,0.4557377049180328,0.27384615384615385,0.05846153846153846,0.2839506172839506,0.44370860927152317
2017-04-14,LOS,ARI,-220,195,-255,225,1,0,0.25961538461538464,0.08012820512820513,0.288961038961039,0.3821428571428571,0.20797720797720798,0.09401709401709402,0.3123209169054441,0.3665594855305466,0.23053892215568864,0.11976047904191617,0.3202416918429003,0.34375,0.2316715542521994,0.08211143695014662,0.3411764705882353,0.4448051948051948
2017-04-14,SFO,COL,-160,140,-142,127,1,0,0.22546419098143236,0.09549071618037135,0.3190348525469169,0.4036144578313253,0.24512534818941503,0.08635097493036212,0.31092436974789917,0.41875,0.20418848167539266,0.09424083769633508,0.30971128608923887,0.3775811209439528,0.2288135593220339,0.0903954802259887,0.28939828080229224,0.3968253968253968
2017-04-14,CLE,DET,-130,115,-156,141,0,1,0.25418060200668896,0.06688963210702341,0.3221476510067114,0.4254545454545455,0.18950437317784258,0.11078717201166181,0.3304093567251462,0.37373737373737376,0.2185430463576159,0.10264900662251655,0.2976588628762542,0.3433962264150943,0.22468354430379747,0.11075949367088607,0.3142857142857143,0.4218181818181818
2017-04-14,TOR,BAL,-155,140,-136,121,0,1,0.26421404682274247,0.09364548494983277,0.31543624161073824,0.4163568773234201,0.19133574007220217,0.11552346570397112,0.36101083032490977,0.39166666666666666,0.22837370242214533,0.09342560553633218,0.2569444444444444,0.2751937984496124,0.25609756097560976,0.056910569105691054,0.2938775510204082,0.40350877192982454
2017-04-14,BOS,TAM,-145,130,-127,112,0,1,0.25084745762711863,0.0847457627118644,0.31186440677966104,0.42696629213483145,0.16964285714285715,0.09226190476190477,0.29253731343283584,0.40397350993377484,0.16025641025641027,0.09615384615384616,0.34294871794871795,0.3759124087591241,0.2822822822822823,0.0990990990990991,0.3102409638554217,0.3569023569023569
2017-04-14,MIN,CWS,-135,120,-161,141,0,1,0.1950354609929078,0.0851063829787234,0.28825622775800713,0.3412698412698413,0.23745819397993312,0.10702341137123746,0.29292929292929293,0.3893129770992366,0.20860927152317882,0.12251655629139073,0.32781456953642385,0.38022813688212925,0.23509933774834438,0.07947019867549669,0.30564784053156147,0.38235294117647056
2017-04-14,KAN,LAA,-155,140,-131,116,1,0,0.16828478964401294,0.12297734627831715,0.35064935064935066,0.38721804511278196,0.21893491124260356,0.0650887573964497,0.2916666666666667,0.4169381107491857,0.2425249169435216,0.07973421926910298,0.28378378378378377,0.35315985130111527,0.187683284457478,0.07624633431085044,0.34017595307917886,0.44336569579288027
2017-04-14,OAK,HOU,120,-135,108,-118,0,1,0.2073170731707317,0.07621951219512195,0.29357798165137616,0.3344594594594595,0.22010869565217392,0.08423913043478261,0.3021978021978022,0.3834355828220859,0.2188449848024316,0.08206686930091185,0.2917933130699088,0.3716216216216216,0.17955801104972377,0.09392265193370165,0.34444444444444444,0.40062111801242234
2017-04-14,SEA,TEX,-145,130,-135,120,1,0,0.1853932584269663,0.08707865168539326,0.35774647887323946,0.45482866043613707,0.21753246753246752,0.09090909090909091,0.31493506493506496,0.39705882352941174,0.211864406779661,0.07627118644067797,0.28895184135977336,0.34285714285714286,0.22875816993464052,0.08169934640522876,0.3157894736842105,0.45255474452554745
2017-04-14,NYY,STL,-130,115,-127,112,1,0,0.2888086642599278,0.06498194945848375,0.2717391304347826,0.3058823529411765,0.17721518987341772,0.07911392405063292,0.34615384615384615,0.45714285714285713,0.16828478964401294,0.11974110032362459,0.34627831715210355,0.44649446494464945,0.2356902356902357,0.08754208754208755,0.2847457627118644,0.30916030534351147
2017-04-15,MIA,NYM,125,-140,111,-121,1,0,0.20994475138121546,0.08839779005524862,0.3081232492997199,0.43034055727554177,0.22142857142857142,0.09047619047619047,0.31009615384615385,0.3512064343163539,0.2265625,0.09114583333333333,0.34300791556728233,0.3880597014925373,0.22330097087378642,0.08737864077669903,0.3024390243902439,0.45257452574525747
2017-04-15,WAS,PHI,-160,140,-155,140,0,1,0.23595505617977527,0.07584269662921349,0.3333333333333333,0.439873417721519,0.2492753623188406,0.09855072463768116,0.34782608695652173,0.5147540983606558,0.21067415730337077,0.10112359550561797,0.3700564971751412,0.4745222929936306,0.2507462686567164,0.0955223880597015,0.3074626865671642,0.4033333333333333
2017-04-15,CIN,MIL,-140,125,-111,101,1,0,0.24932249322493225,0.1111111111111111,0.30517711171662126,0.32919254658385094,0.22514619883040934,0.09941520467836257,0.3047337278106509,0.34448160535117056,0.1742627345844504,0.058981233243967826,0.3116531165311653,0.45,0.25149700598802394,0.0688622754491018,0.3003003003003003,0.45751633986928103
2017-04-15,CUB,PIT,-260,230,-256,226,0,1,0.2760942760942761,0.08754208754208755,0.2702702702702703,0.3146067415730337,0.16216216216216217,0.08108108108108109,0.3469945355191257,0.4176829268292683,0.21806853582554517,0.11526479750778816,0.35,0.37410071942446044,0.18950437317784258,0.08746355685131195,0.3088235294117647,0.3235294117647059
2017-04-15,SFO,COL,-125,110,-130,115,0,1,0.21505376344086022,0.08870967741935484,0.3125,0.38484848484848483,0.22160664819944598,0.08587257617728532,0.3147632311977716,0.422360248447205,0.1935483870967742,0.0913978494623656,0.3018867924528302,0.3674698795180723,0.24127906976744187,0.07267441860465117,0.25882352941176473,0.36741214057507987
2017-04-15,ATL,SDG,-125,110,-105,-105,1,0,0.16225165562913907,0.08278145695364239,0.3277591973244147,0.3895131086142322,0.19937694704049844,0.11214953271028037,0.30218068535825543,0.4028268551236749,0.1930379746835443,0.0759493670886076,0.3269230769230769,0.4306049822064057,0.20679012345679013,0.10185185185185185,0.3,0.36917562724014336
2017-04-15,LOS,ARI,-170,150,-180,160,1,0,0.26384364820846906,0.08143322475570032,0.26973684210526316,0.34657039711191334,0.18950437317784258,0.09620991253644315,0.31470588235294117,0.3609271523178808,0.22093023255813954,0.12209302325581395,0.3411764705882353,0.38095238095238093,0.2298507462686567,0.07761194029850746,0.3323353293413174,0.4243421052631579
2017-04-15,CLE,DET,-145,130,-165,145,1,0,0.24262295081967214,0.07213114754098361,0.33223684210526316,0.44285714285714284,0.1794871794871795,0.1225071225071225,0.33714285714285713,0.37666666666666665,0.2129032258064516,0.1064516129032258,0.2996742671009772,0.34444444444444444,0.2334384858044164,0.10094637223974763,0.31645569620253167,0.425
2017-04-15,TOR,BAL,-145,130,-122,112,1,0,0.2514792899408284,0.09467455621301775,0.31750741839762614,0.4473684210526316,0.21587301587301588,0.10158730158730159,0.3523809523809524,0.3898916967509025,0.24770642201834864,0.08256880733944955,0.2607361963190184,0.288135593220339,0.24210526315789474,0.06315789473684211,0.2992957746478873,0.44106463878326996
2017-04-15,KAN,LAA,-106,-104,105,-115,1,0,0.16909620991253643,0.119533527696793,0.3391812865497076,0.3614864864864865,0.20597014925373133,0.06567164179104477,0.2921686746987952,0.4105960264900662,0.2298507462686567,0.08059701492537313,0.2887537993920973,0.3691275167785235,0.1863905325443787,0.07988165680473373,0.33136094674556216,0.4163934426229508
2017-04-15,MIN,CWS,-140,125,-113,103,1,0,0.1930379746835443,0.08544303797468354,0.28888888888888886,0.3462897526501767,0.23728813559322035,0.1016949152542373,0.28668941979522183,0.36398467432950193,0.19881305637982197,0.12166172106824925,0.32344213649851633,0.3707482993197279,0.22073578595317725,0.08361204013377926,0.3053691275167785,0.3903345724907063
2017-04-15,BOS,TAM,-200,175,-220,195,1,0,0.2359882005899705,0.0855457227138643,0.3215339233038348,0.4673202614379085,0.17302052785923755,0.09090909090909091,0.3058823529411765,0.39215686274509803,0.1601123595505618,0.09269662921348315,0.351123595505618,0.3821656050955414,0.26900584795321636,0.09941520467836257,0.3284457478005865,0.4276315789473684
2017-04-15,OAK,HOU,130,-145,140,-155,0,1,0.191044776119403,0.08059701492537313,0.2994011976047904,0.3377926421404682,0.22131147540983606,0.08469945355191257,0.30386740331491713,0.4012345679012346,0.22560975609756098,0.07926829268292683,0.28353658536585363,0.3581081081081081,0.1724137931034483,0.09283819628647215,0.352,0.4024024024024024
2017-04-15,SEA,TEX,-170,150,-180,160,1,0,0.1883656509695291,0.07756232686980609,0.3527777777777778,0.43597560975609756,0.21311475409836064,0.08852459016393442,0.3180327868852459,0.40370370370370373,0.20285714285714285,0.08285714285714285,0.3037249283667622,0.3559870550161812,0.21241830065359477,0.0784313725490196,0.3125,0.43636363636363634
2017-04-15,NYY,STL,-120,110,127,-142,1,0,0.2903225806451613,0.06810035842293907,0.27697841726618705,0.33203125,0.18471337579617833,0.07961783439490445,0.3557692307692308,0.49110320284697506,0.18627450980392157,0.12418300653594772,0.35294117647058826,0.4419475655430712,0.23745819397993312,0.0903010033444816,0.2895622895622896,0.3371212121212121
2017-04-16,MIA,NYM,120,-135,-101,-109,1,0,0.21666666666666667,0.08333333333333333,0.28732394366197184,0.41304347826086957,0.23880597014925373,0.0845771144278607,0.3065326633165829,0.375,0.2440318302387268,0.09283819628647215,0.3324396782841823,0.4066265060240964,0.21588089330024815,0.08684863523573201,0.3075,0.47075208913649025
2017-04-16,WAS,PHI,-165,145,-180,160,1,0,0.2257142857142857,0.07142857142857142,0.31805157593123207,0.43174603174603177,0.23275862068965517,0.09770114942528736,0.34195402298850575,0.5032467532467533,0.20738636363636365,0.09375,0.34472934472934474,0.445859872611465,0.2261904761904762,0.09226190476190477,0.3125,0.4219269102990033
2017-04-16,CIN,MIL,-108,-102,-115,105,0,1,0.24202127659574468,0.12234042553191489,0.32171581769436997,0.3715170278637771,0.21159420289855072,0.09565217391304348,0.31470588235294117,0.3927392739273927,0.16145833333333334,0.06770833333333333,0.3306878306878307,0.4811594202898551,0.260233918128655,0.08187134502923976,0.3,0.44155844155844154
2017-04-16,ATL,SDG,-135,120,-128,113,1,0,0.15932203389830507,0.07796610169491526,0.3424657534246575,0.42528735632183906,0.175,0.109375,0.30625,0.4119718309859155,0.17725752508361203,0.06688963210702341,0.33220338983050846,0.45353159851301117,0.21341463414634146,0.09146341463414634,0.3046153846153846,0.3916083916083916
2017-04-16,CUB,PIT,-175,155,-163,143,0,1,0.2716417910447761,0.08358208955223881,0.2754491017964072,0.3564356435643564,0.16666666666666666,0.07377049180327869,0.34806629834254144,0.4447852760736196,0.22375690607734808,0.11049723756906077,0.3462603878116344,0.39365079365079364,0.19174041297935104,0.09144542772861357,0.33035714285714285,0.3920265780730897
2017-04-16,SFO,COL,-125,110,-134,119,0,1,0.21447721179624665,0.08579088471849866,0.3062330623306233,0.37349397590361444,0.21388888888888888,0.08611111111111111,0.29329608938547486,0.3613707165109034,0.1790633608815427,0.09090909090909091,0.2845303867403315,0.3292307692307692,0.23275862068965517,0.06321839080459771,0.2608695652173913,0.38509316770186336
2017-04-16,LOS,ARI,-185,165,-196,176,0,1,0.27741935483870966,0.07096774193548387,0.262987012987013,0.34507042253521125,0.17630057803468208,0.10115606936416185,0.32653061224489793,0.37666666666666665,0.20170454545454544,0.12215909090909091,0.35344827586206895,0.40604026845637586,0.24848484848484848,0.0696969696969697,0.3069908814589666,0.39403973509933776
2017-04-16,CLE,DET,-180,160,-219,194,0,1,0.24025974025974026,0.06168831168831169,0.33116883116883117,0.445993031358885,0.17632241813602015,0.11838790931989925,0.3560606060606061,0.4269005847953216,0.2088607594936709,0.10443037974683544,0.3226837060702875,0.39928057553956836,0.24089635854341737,0.09523809523809523,0.31741573033707865,0.4276729559748428
2017-04-16,TOR,BAL,-124,114,-108,-102,0,1,0.2463768115942029,0.10144927536231885,0.32558139534883723,0.434640522875817,0.20512820512820512,0.10256410256410256,0.35691318327974275,0.4007352941176471,0.23765432098765432,0.08333333333333333,0.2639751552795031,0.296551724137931,0.2363013698630137,0.07191780821917808,0.30927835051546393,0.42641509433962266
2017-04-16,KAN,LAA,-120,110,-112,102,1,0,0.17302052785923755,0.10850439882697947,0.3235294117647059,0.33557046979865773,0.21686746987951808,0.06927710843373494,0.2978723404255319,0.43288590604026844,0.23423423423423423,0.07807807807807808,0.290519877675841,0.3959731543624161,0.19642857142857142,0.08928571428571429,0.31845238095238093,0.38870431893687707
2017-04-16,BOS,TAM,-145,130,-186,166,1,0,0.2606060606060606,0.1,0.33636363636363636,0.4812286689419795,0.16863905325443787,0.09171597633136094,0.3026706231454006,0.38943894389438943,0.14868804664723032,0.08454810495626822,0.3469387755102041,0.38688524590163936,0.28362573099415206,0.10818713450292397,0.3225806451612903,0.4053156146179402
2017-04-16,SEA,TEX,110,-120,101,-111,1,0,0.21194029850746268,0.07761194029850746,0.3402985074626866,0.4131147540983607,0.20735785953177258,0.08695652173913043,0.3177257525083612,0.41353383458646614,0.18429003021148035,0.07250755287009064,0.3151515151515151,0.391156462585034,0.2181208053691275,0.06711409395973154,0.2895622895622896,0.40441176470588236
2017-04-16,MIN,CWS,-140,125,-159,144,0,1,0.19230769230769232,0.08012820512820513,0.2733118971061093,0.33687943262411346,0.22686567164179106,0.1044776119402985,0.3033033033033033,0.38305084745762713,0.19584569732937684,0.10979228486646884,0.32344213649851633,0.3838383838383838,0.22560975609756098,0.07926829268292683,0.28440366972477066,0.3569023569023569
2017-04-16,NYY,STL,-130,115,-137,122,1,0,0.28825622775800713,0.06761565836298933,0.26785714285714285,0.33073929961089493,0.21246458923512748,0.09348441926345609,0.35327635327635326,0.46153846153846156,0.21935483870967742,0.14193548387096774,0.3580645161290323,0.4226415094339623,0.24251497005988024,0.08682634730538923,0.28313253012048195,0.33783783783783783
2017-04-17,STL,PIT,-130,115,-113,103,1,0,0.20857142857142857,0.10571428571428572,0.3735632183908046,0.5049180327868853,0.1691542288557214,0.07462686567164178,0.3417085427135678,0.42896935933147634,0.23353293413173654,0.08682634730538923,0.286144578313253,0.3468013468013468,0.1830238726790451,0.09814323607427056,0.3342245989304813,0.39274924471299094
2017-04-17,ATL,SDG,-145,130,-155,140,1,0,0.18088737201365188,0.08191126279863481,0.3275862068965517,0.39768339768339767,0.1891025641025641,0.08974358974358974,0.2948717948717949,0.4084507042253521,0.17491749174917492,0.07920792079207921,0.35451505016722407,0.4646840148698885,0.2153846153846154,0.09538461538461539,0.30124223602484473,0.37943262411347517
2017-04-17,CUB,MIL,-180,160,-205,180,0,1,0.2507462686567164,0.09253731343283582,0.2874251497005988,0.3712374581939799,0.20869565217391303,0.09855072463768116,0.31871345029239767,0.37623762376237624,0.22752808988764045,0.11235955056179775,0.3408450704225352,0.38387096774193546,0.25872093023255816,0.07848837209302326,0.2961876832844575,0.45806451612903226
2017-04-17,LOS,ARI,-165,145,-161,141,0,1,0.2724358974358974,0.07692307692307693,0.27741935483870966,0.3485915492957746,0.18313953488372092,0.09593023255813954,0.3255131964809384,0.36666666666666664,0.21929824561403508,0.1023391812865497,0.32840236686390534,0.37373737373737376,0.24085365853658536,0.06707317073170732,0.2996941896024465,0.36212624584717606
2017-04-17,BOS,TAM,-145,130,-128,113,1,0,0.273224043715847,0.09836065573770492,0.33060109289617484,0.4785276073619632,0.15249266862170088,0.08504398826979472,0.32941176470588235,0.4383116883116883,0.1409921671018277,0.0835509138381201,0.3629242819843342,0.41812865497076024,0.3023255813953488,0.10755813953488372,0.3177842565597668,0.4158415841584158
2017-04-17,NYY,CWS,-145,130,-170,150,1,0,0.27899686520376177,0.06896551724137931,0.27044025157232704,0.3321917808219178,0.23303834808259588,0.09734513274336283,0.3026706231454006,0.3787375415282392,0.20916905444126074,0.14613180515759314,0.3753581661891118,0.4594594594594595,0.2225609756097561,0.06097560975609756,0.2691131498470948,0.3289036544850498
2017-04-17,MIN,CLE,130,-145,126,-141,0,1,0.18412698412698414,0.06666666666666667,0.268370607028754,0.3298245614035088,0.23837209302325582,0.07267441860465117,0.33430232558139533,0.4416403785488959,0.21068249258160238,0.10089020771513353,0.3086053412462908,0.37333333333333335,0.21142857142857144,0.1,0.31988472622478387,0.3883495145631068
2017-04-17,HOU,LAA,-140,125,-155,140,1,0,0.22151898734177214,0.07278481012658228,0.31511254019292606,0.4555160142348754,0.21621621621621623,0.06606606606606606,0.296969696969697,0.4186046511627907,0.16666666666666666,0.11212121212121212,0.3780487804878049,0.40070921985815605,0.21148036253776434,0.08761329305135952,0.311178247734139,0.3872053872053872
2017-04-17,OAK,TEX,-135,120,-145,130,0,1,0.20065789473684212,0.09868421052631579,0.31125827814569534,0.3473282442748092,0.20648967551622419,0.08849557522123894,0.3303834808259587,0.4318936877076412,0.22185430463576158,0.08278145695364239,0.3023255813953488,0.40370370370370373,0.2088235294117647,0.07352941176470588,0.29793510324483774,0.41233766233766234
